Nro_Orden_Establecimiento;Periodo;C4RGC2;C4RGC4;C4RGC5;MANTRSCON;C4RGC6;CVPROGRSCONV;CVPROGRESPEL;TOTARSOL;C4RGA1aRO;C4RGA1cRO;RSORGRECICLA;C4RGA1bRO;C4RGA1dRO;RSORGVENTA;C4RGA1eRO;C4RGA2aPC;C4RGA2cPC;RSPAPELRECICLA;C4RGA2bPC;C4RGA2dPC;RSPAPELVENTA;C4RGA2ePC;C4RGA3aP;C4RGA3cP;RSPLASTRECICLA;C4RGA3bP;C4RGA3dP;RSPLASTVENTA;C4RGA3eP;C4RGA4aV;C4RGA4cV;RSVIDRIORECICLA;C4RGA4bV;C4RGA4dV;RSVIDRIOVENTA;C4RGA4eV;C4RGA5aMT;C4RGA5cMT;RSMETALRECICLA;C4RGA5bMT;C4RGA5dMT;RSMETALVENTA;C4RGA5eMT;C4RGA6aT;C4RGA6cT;RSTEXTILRECICLA;C4RGA6bT;C4RGA6dT;RSTEXTILVENTA;C4RGA6eT;C4RGA7aNMT;C4RGA7cNMT;RSNOMETALRECICLA;C4RGA7bNMT;C4RGA7dNMT;RSNOMETALVENTA;C4RGA7eNMT;RSMIXQ;RSMIXREUQ;RSMIXRECICLAQ;RSMIXDONAQ;RSMIXENTREGQ;RSMIXVENTAQ;RSMIXVENTAI;C4RGA8a;C4RGA8c;RSRECICLAT;C4RGA8b;C4RGA8d;RSVENTAT;C4RGA8e;C4RGA9VCRR;C4RGA10e;C4RGA10a;C4RGA10b;C4RGA10c;C4RGA10d;C4RGB1a;C4RGB1c;C4RGB1d;C4RGB1e;C4RGB1f;C4RGB3a;C4RGB3c;C4RGB3d;C4RGB3e;C4RGB3f;C4RGB4a;C4RGB4c;C4RGB4d;C4RGB4e;C4RGB4f;C4RGB5a;C4RGB5c;C4RGB5d;C4RGB5e;C4RGB5f;C4RGB6a;C4RGB6c;C4RGB6d;C4RGB6e;C4RGB6f;C4RGB7a;C4RGB7c;C4RGB7d;C4RGB7e;C4RGB7f;C4RGB8a;C4RGB8c;C4RGB8d;C4RGB8e;C4RGB8f;C4RGB9a;C4RGB9c;C4RGB9d;C4RGB9e;C4RGB9f;C4RGB10a;C4RGB10c;C4RGB10d;C4RGB10e;C4RGB10f;C4RGB11a;C4RGB11c;C4RGB11d;C4RGB11e;C4RGB11f;Otro_Respel_01;C4RGB12a;C4RGB12c;C4RGB12d;C4RGB12e;C4RGB12f;Otro_Respel_02;V13a;V13c;V13d;V13e;V13f;Otro_Respel_03;V14a;V14c;V14d;V14e;V14f;C4RGB13Ta;TOTALMA;TOTALAPROVE;TOTALTRAT;TOTALINCI;C4RGB2TOT;Sede;CODSUBSEDE;Subsede;NOVEDAD;ESTADO
296886273;2013;3900;0;0;0;2278;0;0;6178;9900;0;0;0;0;9900;960;820;0;0;0;820;0;0;960;0;0;0;960;0;0;600;0;0;0;600;0;0;300;0;0;0;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;10;0;0;16790;0;0;0;6890;9900;960;1500;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;17;Tunja;99;5
452209;2013;1500;0;0;500;1800;0;0;3800;25800;0;0;0;25800;0;0;680;0;680;0;0;0;0;550;0;0;0;550;0;0;400;0;0;0;400;0;0;300;0;0;0;300;0;0;0;0;0;0;0;0;0;480;0;0;0;480;0;0;10;0;10;0;0;0;0;28460;0;690;0;27770;0;0;11679;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;17;Tunja;99;5
297839496;2013;0;0;0;1800;650;200;0;2650;9125;0;0;9125;0;0;0;150;0;0;0;150;0;0;50;0;0;0;50;0;0;60;0;0;0;60;0;0;30;0;0;0;30;0;0;45;0;0;45;0;0;0;0;0;0;0;0;0;0;20;0;0;0;20;0;0;9540;0;0;9170;370;0;0;5013;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;17;Tunja;99;5
297827967;2013;4000;0;0;0;6850;8400;0;19250;16000;0;16000;0;0;0;0;3000;0;0;0;0;3000;586;5000;0;0;0;0;5000;122;2000;0;0;0;0;2000;191;5000;0;0;0;0;5000;236;1500;0;0;0;1500;0;0;2000;0;2000;0;0;0;0;120;0;0;0;120;0;0;39120;0;18000;0;6120;15000;1135;5736;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;17;Tunja;99;5
297827223;2013;0;0;0;0;380;0;0;380;1078;0;0;1078;0;0;0;487;150;0;0;300;37;37;998;0;0;490;488;20;20;296;0;0;0;200;96;96;25;0;25;0;0;0;0;47;0;0;47;0;0;0;940;0;0;940;0;0;0;60;0;0;0;60;0;0;4431;150;25;2555;1548;153;153;416;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;17;Tunja;99;5
452242;2013;0;0;0;0;600;0;0;600;7300;0;7300;0;0;0;0;240;0;0;0;0;240;24;60;0;0;0;0;60;6;600;0;0;0;0;600;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;10;0;0;8690;0;7300;0;490;900;90;1416;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;17;Tunja;99;5
297826805;2013;0;0;0;0;3784;0;0;3784;600;0;0;0;600;0;0;350;0;0;0;350;0;0;380;0;0;0;380;0;0;80;0;0;0;80;0;0;250;0;0;0;250;0;0;20;0;0;0;20;0;0;0;0;0;0;0;0;0;40;0;0;0;40;0;0;1940;0;0;0;1940;0;0;3278;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;18;Villavicencio;99;5
297718278;2013;1300;700;0;1000;1320;0;0;4320;21000;0;0;21000;0;0;0;1950;750;0;0;0;1200;600;351;0;0;0;0;351;100;330;0;0;0;0;330;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;2;2;2;2;2;23971;752;2;21002;332;1883;802;8315;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;18;Villavicencio;99;5
297826874;2013;850;0;0;0;3563;0;0;4413;5080;0;0;0;5080;0;0;336;0;0;0;336;0;0;501;0;0;0;501;0;0;605;0;0;0;605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;10;0;0;6542;0;0;0;6542;0;0;5918;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;18;Villavicencio;99;5
297826880;2013;0;0;0;3400;1429;850;650;6329;192;0;0;0;192;0;0;3500;0;2800;0;700;0;0;2800;0;210;0;2590;0;0;300;0;0;0;300;0;0;2588;0;0;0;2588;0;0;0;0;0;0;0;0;0;328;0;0;0;328;0;0;57;0;0;0;57;0;0;10215;0;3010;0;7205;0;0;3560; ; ;X; ; ;150;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;150;0;0;150;0;945;Bogotá;18;Villavicencio;99;5
419955;2013;0;0;0;0;160;0;0;160;820;0;0;820;0;0;0;0;0;0;0;0;0;0;360;0;0;0;360;0;0;0;0;0;0;0;0;0;200;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;10;0;0;1758;0;0;820;938;0;0;1320;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;18;Villavicencio;99;5
297717022;2013;0;0;0;840;2100;0;0;2940;8500;0;0;8500;0;0;0;6300;0;0;0;6300;0;0;4200;0;0;0;4200;0;0;3100;0;0;0;3100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6500;0;0;0;6500;0;0;31750;0;0;8500;23250;0;0;4970;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;18;Villavicencio;99;5
359228;2013;0;0;0;0;3600;0;0;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17280;0;0;0;17280;0;0;21600;0;0;0;21600;0;0;11248;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297827893;2013;0;0;0;0;450;0;0;450;110;0;0;100;10;0;0;120;0;0;120;0;0;0;160;0;0;160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;0;0;0;150;0;0;728;0;0;380;348;0;0;336;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;18;Villavicencio;99;5
451486;2013;0;0;0;0;576;0;0;576;2985;0;0;0;2985;0;0;1070;0;0;0;1070;0;0;139;0;0;0;139;0;0;0;0;0;0;0;0;0;40;0;0;0;40;0;0;12;0;0;0;12;0;0;0;0;0;0;0;0;0;10;0;0;0;10;0;0;4264;0;0;0;4264;0;0;1120;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;18;Villavicencio;99;5
416445;2013;0;0;0;0;2931;0;0;2931;720;0;0;0;720;0;0;208;0;0;0;0;208;10;720;0;0;0;0;720;14;250;0;0;0;0;250;10;230;0;0;0;0;230;16;30;0;0;30;0;0;0;8300;0;0;0;8300;0;0;140;0;0;0;140;0;0;10718;0;0;30;9280;1408;50;1117;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;18;Villavicencio;99;5
297822935;2013;613;750;0;0;1587;0;0;2950;22860;0;0;0;22860;0;0;850;0;0;0;850;0;0;500;0;0;0;500;0;0;250;0;0;0;250;0;0;160;0;0;0;160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31820;0;0;0;31820;0;0;2891; ;X; ; ; ;0;0;0;0;0;0;0;0;0;0;360;360;0;0;0;7;7;0;0;0;36;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;403;403;0;0;0;1075;Bogotá;18;Villavicencio;99;5
452022;2013;1200;0;0;0;1618;0;0;2818;820;0;0;820;0;0;0;96;0;0;0;96;0;0;120;0;0;0;120;0;0;1200;0;0;0;1200;0;0;0;0;0;0;0;0;0;60;60;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;80;0;0;5976;60;0;820;5096;0;0;2489;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;18;Villavicencio;99;5
297827069;2013;0;0;0;0;230;0;0;230;2163;0;0;2000;163;0;0;85;0;0;0;85;0;0;90;0;0;0;90;0;0;0;0;0;0;0;0;0;80;0;0;0;80;0;0;16;0;0;16;0;0;0;0;0;0;0;0;0;0;40;0;0;0;40;0;0;2854;0;0;2016;838;0;0;3240;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;18;Villavicencio;99;5
445035;2013;500;0;1000;0;354;0;0;1854;1200;0;0;1200;0;0;0;336;106;0;0;230;0;0;672;0;0;450;222;0;0;96;0;0;0;96;0;0;360;0;0;360;0;0;0;720;120;0;600;0;0;0;20;0;0;20;0;0;0;240;0;0;0;240;0;0;4652;226;0;2630;1796;0;0;1342;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;18;Villavicencio;99;5
297824171;2013;0;0;0;0;80;0;0;80;55;0;0;0;55;0;0;35;0;0;0;35;0;0;32;0;0;0;32;0;0;0;0;0;0;0;0;0;33;0;0;0;33;0;0;15;15;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;30;0;0;250;15;0;0;235;0;0;820;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;18;Villavicencio;99;5
297819819;2013;0;0;0;0;800;0;0;800;288;0;0;0;288;0;0;100;0;0;0;100;0;0;192;0;0;0;192;0;0;120;0;0;0;120;0;0;80;0;0;0;80;0;0;20;0;20;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;200;0;0;1065;0;20;0;1045;0;0;300;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;18;Villavicencio;99;5
119269;2013;150;100;0;0;260;600;0;1110;240;0;0;240;0;0;0;230;140;0;60;30;0;0;100;70;0;0;30;0;0;10;10;0;0;0;0;0;12;0;0;0;12;0;0;40;40;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;15;0;0;879;260;0;300;319;0;0;890;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;85;Yopal;99;5
297822942;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;210;0;0;0;210;0;0;130;0;0;0;130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;32;0;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;0;492;0;0;32;460;0;0;252;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;85;Yopal;99;5
451546;2013;150;35;0;0;1360;0;0;1545;95;0;0;0;95;0;0;20;0;0;0;20;0;0;220;0;0;0;220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;20;0;0;0;15;0;0;0;15;0;0;20;0;0;0;20;0;0;570;0;0;20;550;0;0;308;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;85;Yopal;99;5
451479;2013;0;0;0;0;200;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;569;0;0;0;569;0;0;639;0;0;0;639;0;0;690;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;85;Yopal;99;5
451823;2013;0;0;0;0;120;0;0;120;25;0;0;0;25;0;0;26;0;0;26;0;0;0;60;17;0;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;8;0;0;0;0;0;0;0;0;0;0;29;0;0;0;29;0;0;184;19;0;34;131;0;0;412;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;85;Yopal;99;5
297818782;2013;0;0;0;0;0;0;0;0;30;0;0;0;30;0;0;46;0;0;46;0;0;0;38;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;10;0;0;0;0;0;0;0;0;0;0;74;0;0;0;74;0;0;260;0;0;56;204;0;0;348;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;85;Yopal;99;5
297821835;2013;0;0;0;0;255;0;0;255;60;0;0;0;60;0;0;43;0;0;43;0;0;0;67;0;0;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;15;0;0;0;0;0;0;0;0;0;0;13;0;0;0;13;0;0;348;0;0;125;223;0;0;435;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;85;Yopal;99;5
297822565;2013;160;0;0;0;367;0;0;527;30;0;0;0;30;0;0;14;4;0;0;10;0;0;47;0;0;30;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;2;0;0;9;0;0;0;0;0;0;0;0;0;40;0;0;0;40;0;0;237;6;0;30;201;0;0;1324;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;85;Yopal;99;5
297826938;2013;60;0;0;0;130;0;0;190;20;0;0;0;20;0;0;26;0;0;26;0;0;0;30;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;5;0;15;0;0;0;0;0;0;0;0;0;0;20;0;0;0;20;0;0;184;5;0;71;108;0;0;192;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;85;Yopal;99;5
297819575;2013;50;0;0;0;170;0;0;220;8;0;0;0;8;0;0;53;0;0;53;0;0;0;65;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;5;0;7;0;0;0;0;0;0;0;0;0;0;60;0;0;0;60;0;0;248;5;0;60;183;0;0;326;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;85;Yopal;99;5
297820273;2013;0;0;0;0;144;0;0;144;10;0;0;0;10;0;0;35;0;0;35;0;0;0;18;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;14;0;0;0;0;0;0;0;0;0;12;0;0;0;12;0;0;135;0;0;53;82;0;0;395;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;85;Yopal;99;5
297825550;2013;0;0;0;0;312;0;0;312;20;0;0;0;20;0;0;27;0;0;27;0;0;0;18;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2;0;7;3;0;0;0;0;0;0;0;0;0;140;0;0;0;140;0;0;302;2;0;34;266;0;0;154;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;85;Yopal;99;5
299303279;2013;0;0;0;0;200;0;0;200;15;0;0;0;15;0;0;19;0;0;19;0;0;0;64;0;0;40;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;5;0;10;0;0;0;0;0;0;0;0;0;0;15;0;0;0;15;0;0;173;5;0;69;99;0;0;348;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;85;Yopal;99;5
297837540;2013;25;50;0;0;136;0;0;211;60;0;0;0;60;0;0;25;0;0;25;0;0;0;20;0;0;0;20;0;0;12;0;0;12;0;0;0;0;0;0;0;0;0;0;17;5;0;0;12;0;0;0;0;0;0;0;0;0;46;0;0;0;46;0;0;355;5;0;37;313;0;0;486;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;85;Yopal;99;5
297823050;2013;0;0;0;0;520;0;0;520;54;0;0;0;54;0;0;108;0;0;108;0;0;0;5;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;50;0;50;0;0;0;0;0;0;0;0;0;0;690;0;0;0;690;0;0;1643;50;0;158;1435;0;0;1243;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;85;Yopal;99;5
297823808;2013;0;0;0;0;240;0;0;240;48;0;0;0;48;0;0;24;6;0;0;18;0;0;48;0;0;40;8;0;0;4;0;0;0;4;0;0;4;0;0;0;4;0;0;8;6;0;0;2;0;0;10;0;0;0;10;0;0;20;0;0;0;20;0;0;406;12;0;40;354;0;0;170;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;85;Yopal;99;5
