Nro_Orden_Establecimiento;Periodo;C3RHE1;C3RHE2;C3RHE5;PROGAHORR;TOTALARH;C3RHC1PTU;C3RHC4RCASUP;C3RHC5RCASUB;C3RHC6PMS;MULTABAS;C3RHC7TOGT;C3RHA1cAC;C3RHA1dAC;VOCONSBL;VACONSBLQ;C3RHA5cCT;C3RHA5dCT;VOLBOTLL;VRBOTLL;C3RHA6cALL;C3RHA7cTVU1;C3RHA7dTVPCA;C3RHA2aSUP;C3RHA2bSUP;FECHADESDESUP;FECHAHASTASUP;C3RHA2cSUP;C3RHA3aSUB;C3RHA3bSUB;FECHADESDESUB;FECHAHASTASUB;C3RHA3cSUB;C3RHA4aAM;C3RHA4bAM;FECHADESDEMAR;FECHAHASTAMAR;C3RHA4cAM;C3RHA7aTVC;C3RHA7bTPC;C3RHA7cTVU2;C3RHA7cTVU;CODSEDE;Sede;CODSUBSEDE;Subsede;NOVEDAD;ESTADO
297826739;2013;0;0;0;0;0;24;0;0;0;0;24;4784;11591;0;0;0;0;0;0;0;4784;11591;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;4784;2;Bogotá;2;Bogotá;99;5
297823552;2013;0;0;0;0;0;4;0;0;0;0;4;1409;3515;0;0;0;0;0;0;0;1409;3515;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1409;2;Bogotá;2;Bogotá;99;5
297822516;2013;0;0;0;0;0;7;0;0;0;0;7;1392;3374;0;0;0;0;0;0;0;1392;3374;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1392;2;Bogotá;2;Bogotá;99;5
449312;2013;0;0;0;0;0;2;0;0;0;0;2;378;916;0;0;0;0;0;0;0;378;916;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;378;2;Bogotá;2;Bogotá;99;5
297825166;2013;0;0;0;0;0;1;0;0;0;0;1;150;364;0;0;0;0;0;0;0;150;364;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;150;2;Bogotá;2;Bogotá;99;5
297820854;2013;0;0;0;0;0;1;0;0;0;0;1;290;697;0;0;0;0;0;0;0;290;697;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;290;2;Bogotá;2;Bogotá;99;5
297823234;2013;0;0;0;0;0;1;0;0;0;0;1;251;608;0;0;0;0;0;0;0;251;608;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;251;2;Bogotá;2;Bogotá;99;5
297826977;2013;0;0;0;0;0;17;0;0;0;0;17;3296;7989;0;0;0;0;0;0;0;3296;7989;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3296;2;Bogotá;2;Bogotá;99;5
297826749;2013;0;0;0;0;0;5;0;0;0;0;5;1302;3156;0;0;0;0;0;0;0;1302;3156;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1302;2;Bogotá;2;Bogotá;99;5
297823613;2013;0;0;0;0;0;6;0;0;0;0;6;1287;3120;0;0;0;0;0;0;0;1287;3120;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1287;2;Bogotá;2;Bogotá;99;5
297827058;2013;0;0;0;0;0;1;0;0;0;0;1;86;208;0;0;0;0;0;0;0;86;208;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;86;2;Bogotá;2;Bogotá;99;5
297823853;2013;0;50;0;0;50;3;0;0;0;0;3;623;1510;0;0;0;0;0;0;0;623;1510;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;623;2;Bogotá;2;Bogotá;99;5
297824060;2013;0;0;0;0;0;3;0;0;0;0;3;687;1665;0;0;0;0;0;0;0;687;1665;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;687;2;Bogotá;2;Bogotá;99;5
297824123;2013;0;0;0;0;0;4;0;0;0;0;4;851;2212;0;0;0;0;0;0;0;851;2212;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;851;2;Bogotá;2;Bogotá;99;5
297823455;2013;0;0;0;0;0;1;0;0;0;0;1;80;194;0;0;0;0;0;0;0;80;194;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;80;2;Bogotá;2;Bogotá;99;5
297823642;2013;0;0;0;0;0;3;0;0;0;0;3;525;1273;0;0;0;0;0;0;0;525;1273;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;525;2;Bogotá;2;Bogotá;99;5
297818827;2013;0;0;450;0;450;2;0;0;0;0;2;480;1164;0;0;0;0;0;0;0;480;1164;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;480;2;Bogotá;2;Bogotá;99;5
297823431;2013;0;0;0;0;0;1;0;0;0;0;1;239;579;0;0;0;0;0;0;0;239;579;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;239;2;Bogotá;2;Bogotá;99;5
297839499;2013;0;0;0;0;0;6;0;0;0;0;6;1164;2822;0;0;0;0;0;0;0;1164;2822;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1164;2;Bogotá;2;Bogotá;99;5
297823062;2013;0;0;0;0;0;5;0;0;0;0;5;1081;2620;0;0;0;0;0;0;0;1081;2620;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1081;2;Bogotá;2;Bogotá;99;5
297827337;2013;0;1500;0;0;1500;5;0;0;0;0;5;1209;2962;0;0;34;673;0;0;0;1243;3635;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1243;2;Bogotá;2;Bogotá;99;5
413402;2013;0;500;200;0;700;2;0;0;3135;Multa por alteracion en el contador de agua;3137;300;727;0;0;0;0;0;0;0;300;727;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;300;2;Bogotá;2;Bogotá;99;5
297822677;2013;0;0;0;0;0;1;0;0;0;0;1;276;669;0;0;0;0;0;0;0;276;669;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;276;2;Bogotá;2;Bogotá;99;5
297826662;2013;0;0;0;0;0;152;0;0;0;0;152;30530;74004;0;0;0;0;17;37567;0;30547;111571;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;30547;2;Bogotá;2;Bogotá;99;5
297822990;2013;2000;700;800;0;3500;3;0;0;0;0;3;693;1680;0;0;0;0;1;360;10;704;2040;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;704;2;Bogotá;2;Bogotá;99;5
450886;2013;0;0;0;0;0;3;0;0;0;0;3;598;1465;0;0;0;0;0;0;0;598;1465;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;598;2;Bogotá;2;Bogotá;99;5
297823265;2013;0;0;0;0;0;2;0;0;0;0;2;432;1047;0;0;0;0;0;0;0;432;1047;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;432;2;Bogotá;2;Bogotá;99;5
297823601;2013;0;0;0;0;0;10;0;0;0;0;10;1954;4736;0;0;0;0;0;0;0;1954;4736;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1954;2;Bogotá;2;Bogotá;99;5
297821402;2013;0;0;0;0;0;2;0;0;0;0;2;482;1169;0;0;0;0;0;0;0;482;1169;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;482;2;Bogotá;2;Bogotá;99;5
297823258;2013;0;0;0;0;0;2;0;0;0;0;2;357;865;0;0;0;0;0;0;0;357;865;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;357;2;Bogotá;2;Bogotá;99;5
297819921;2013;0;0;0;0;0;1;0;0;0;0;1;203;496;0;0;0;0;0;0;0;203;496;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;203;2;Bogotá;2;Bogotá;99;5
408533;2013;0;493;0;210;703;12;0;0;0;0;12;2355;5708;0;0;0;0;0;0;0;2355;5708;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2355;2;Bogotá;2;Bogotá;99;5
450869;2013;0;0;0;0;0;7;0;0;0;0;7;1500;3636;0;0;0;0;0;0;0;1500;3636;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1500;2;Bogotá;2;Bogotá;99;5
297823316;2013;0;0;0;0;0;1;0;0;0;0;1;162;393;0;0;0;0;0;0;0;162;393;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;162;2;Bogotá;2;Bogotá;99;5
297826835;2013;0;0;0;0;0;22;0;0;0;0;22;4353;10552;0;0;0;0;0;0;0;4353;10552;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;4353;2;Bogotá;2;Bogotá;99;5
165923;2013;0;0;0;0;0;3;0;0;0;0;3;606;1469;0;0;0;0;0;0;0;606;1469;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;606;2;Bogotá;2;Bogotá;99;5
297826497;2013;0;0;0;0;0;6;0;0;0;0;6;1296;3141;0;0;0;0;0;0;0;1296;3141;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1296;2;Bogotá;2;Bogotá;99;5
297820374;2013;50;0;0;0;50;1;0;0;0;0;1;125;303;0;0;0;0;0;0;20;145;303;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;145;2;Bogotá;2;Bogotá;99;5
297819999;2013;0;0;0;0;0;3;0;0;0;0;3;638;1546;0;0;0;0;0;0;0;638;1546;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;638;2;Bogotá;2;Bogotá;99;5
297823669;2013;0;0;0;0;0;0;0;0;0;0;0;174;409;0;0;0;0;0;0;0;174;409;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;174;2;Bogotá;2;Bogotá;99;5
297834076;2013;0;0;0;0;0;4;0;0;0;0;4;825;2000;0;0;0;0;0;0;0;825;2000;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;825;2;Bogotá;2;Bogotá;99;5
299303245;2013;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1;2;Bogotá;2;Bogotá;99;5
441267;2013;0;0;0;0;0;15;0;0;0;0;15;3560;8704;0;0;0;0;0;0;0;3560;8704;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3560;2;Bogotá;2;Bogotá;99;5
441565;2013;0;0;0;0;0;2;0;0;0;0;2;539;1317;0;0;0;0;0;0;0;539;1317;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;539;2;Bogotá;2;Bogotá;99;5
441566;2013;0;0;0;0;0;1;0;0;0;0;1;267;646;0;0;0;0;0;0;0;267;646;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;267;2;Bogotá;2;Bogotá;99;5
441567;2013;0;0;0;0;0;4;0;0;0;0;4;939;2275;0;0;0;0;0;0;0;939;2275;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;939;2;Bogotá;2;Bogotá;99;5
441568;2013;0;0;0;0;0;2;0;0;0;0;2;535;1307;0;0;0;0;0;0;0;535;1307;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;535;2;Bogotá;2;Bogotá;99;5
441569;2013;0;0;0;0;0;1;0;0;0;0;1;647;1567;0;0;0;0;0;0;0;647;1567;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;647;2;Bogotá;2;Bogotá;99;5
441570;2013;0;0;0;0;0;4;0;0;0;0;4;916;2238;0;0;0;0;0;0;0;916;2238;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;916;2;Bogotá;2;Bogotá;99;5
450863;2013;400;120;250;320;1090;8;0;0;0;0;8;1636;3965;0;0;0;0;0;0;180;1816;3965;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1816;2;Bogotá;2;Bogotá;99;5
297823534;2013;0;0;0;0;0;1;0;0;0;0;1;294;713;0;0;0;0;1;498;2;297;1211;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;297;2;Bogotá;2;Bogotá;99;5
299303246;2013;0;0;0;0;0;4;0;0;0;0;4;730;1790;0;0;0;0;0;0;0;730;1790;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;730;2;Bogotá;2;Bogotá;99;5
297824086;2013;0;0;447;0;447;8;0;0;0;0;8;1651;4120;0;0;0;0;0;0;0;1651;4120;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1651;2;Bogotá;2;Bogotá;99;5
447079;2013;0;0;0;0;0;14;0;0;0;0;14;2655;6207;0;0;0;0;0;0;0;2655;6207;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2655;2;Bogotá;2;Bogotá;99;5
297826870;2013;0;0;1200;0;1200;229;0;0;0;0;229;46826;113505;0;0;0;0;0;0;0;46826;113505;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;46826;2;Bogotá;2;Bogotá;99;5
297826640;2013;0;0;0;0;0;12;0;0;0;0;12;2185;5357;0;0;0;0;0;0;0;2185;5357;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2185;2;Bogotá;2;Bogotá;99;5
297826980;2013;0;0;0;0;0;36;0;0;0;0;36;8520;20618;0;0;0;0;1;451;0;8521;21069;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;8521;2;Bogotá;2;Bogotá;99;5
299304555;2013;0;0;2010;0;2010;8;0;0;0;0;8;1640;4021;0;0;0;0;0;0;0;1640;4021;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1640;2;Bogotá;2;Bogotá;99;5
297826975;2013;0;400;170;0;570;35;0;0;0;0;35;5372;13107;0;0;0;0;1;201;0;5373;13308;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;5373;2;Bogotá;2;Bogotá;99;5
297839506;2013;0;0;0;0;0;13;0;0;0;0;13;2709;6564;0;0;0;0;0;0;0;2709;6564;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2709;2;Bogotá;2;Bogotá;99;5
9807441;2013;0;0;200;0;200;1;0;0;0;0;1;110;266;0;0;0;0;0;0;0;110;266;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;110;2;Bogotá;2;Bogotá;99;5
9807448;2013;0;0;400;0;400;17;0;0;0;0;17;3389;8215;0;0;0;0;0;0;0;3389;8215;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3389;2;Bogotá;2;Bogotá;99;5
441825;2013;0;0;0;0;0;0;0;0;0;0;0;23945;47865;0;0;0;0;0;0;0;23945;47865;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;23945;1;Barranquilla;16;Santa Marta;99;5
9795548;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;0;2190;0;02/01/2012;01/01/2014;2190;0;0; ; ;0;2190;0;2190;2190;2;Bogotá;18;Villavicencio;99;5
297826990;2013;0;3800;0;0;3800;51;0;0;0;0;51;15429;38742;0;0;0;0;4;1470;0;15433;40212;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;15433;2;Bogotá;2;Bogotá;99;5
297826738;2013;0;645;0;0;645;260;0;0;0;0;260;46812;114221;0;0;0;0;0;0;0;46812;114221;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;46812;2;Bogotá;2;Bogotá;99;5
297839497;2013;0;0;602;0;602;44;0;0;0;0;44;9392;22706;0;0;0;0;0;0;0;9392;22706;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;9392;2;Bogotá;2;Bogotá;99;5
297826642;2013;0;7000;0;0;7000;113;0;0;0;0;113;22893;55492;0;0;0;0;24;49900;0;22917;105392;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;22917;2;Bogotá;2;Bogotá;99;5
297718322;2013;0;0;0;0;0;18;0;0;0;0;18;3726;9125;0;0;0;0;0;0;0;3726;9125;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3726;2;Bogotá;2;Bogotá;99;5
297826647;2013;0;0;0;0;0;6;0;0;0;0;6;1876;4547;0;0;0;0;0;0;0;1876;4547;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1876;2;Bogotá;2;Bogotá;99;5
9815979;2013;0;0;0;0;0;0;0;0;0;0;0;4761;10005;0;0;0;0;0;0;0;4761;10005;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;4761;1;Barranquilla;16;Santa Marta;99;5
299303285;2013;0;0;0;0;0;38;0;0;0;0;38;7920;19008;0;0;0;0;0;0;0;7920;19008;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;7920;2;Bogotá;2;Bogotá;99;5
448987;2013;0;0;0;0;0;61;0;0;0;0;61;12307;30152;0;0;0;0;0;0;0;12307;30152;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;12307;2;Bogotá;2;Bogotá;99;5
297730503;2013;0;1500;3000;900;5400;11;0;0;0;0;11;9197;22220;0;0;0;0;0;0;0;9197;22220;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;9197;1;Barranquilla;16;Santa Marta;99;5
297718312;2013;0;0;0;0;0;46;0;0;0;0;46;10019;24276;0;0;0;0;0;0;0;10019;24276;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;10019;2;Bogotá;2;Bogotá;99;5
297718302;2013;0;5000;9900;2500;17400;101;0;0;0;0;101;21977;53250;0;0;0;0;0;0;0;21977;53250;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;21977;2;Bogotá;2;Bogotá;99;5
297822448;2013;0;0;0;0;0;14;0;0;0;0;14;2414;5795;0;0;0;0;0;0;0;2414;5795;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2414;2;Bogotá;2;Bogotá;99;5
297839505;2013;0;0;0;0;0;75;0;0;0;0;75;15050;43148;0;0;0;0;6;2687;0;15056;45835;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;15056;2;Bogotá;2;Bogotá;99;5
297821308;2013;0;0;0;0;0;26;0;0;0;0;26;5721;13869;0;0;0;0;31;25595;200;5952;39464;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;5952;2;Bogotá;2;Bogotá;99;5
297718360;2013;0;0;0;0;0;16;0;0;0;0;16;3256;8214;0;0;0;0;0;0;0;3256;8214;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3256;2;Bogotá;2;Bogotá;99;5
297718363;2013;100;20;10;0;130;26;0;0;0;0;26;5901;14393;0;0;0;0;0;0;0;5901;14393;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;5901;2;Bogotá;2;Bogotá;99;5
297718362;2013;0;0;5000;0;5000;49;0;0;0;0;49;8950;21170;0;0;0;0;0;0;0;8950;21170;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;8950;2;Bogotá;2;Bogotá;99;5
297822336;2013;0;0;0;0;0;7;0;0;0;0;7;1650;3886;0;0;0;0;0;0;0;1650;3886;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1650;2;Bogotá;2;Bogotá;99;5
297717006;2013;0;0;0;0;0;21;0;0;0;0;21;4387;10533;0;0;0;0;0;0;0;4387;10533;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;4387;2;Bogotá;2;Bogotá;99;5
297717021;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17948;179487;0;0;0;17948;179487;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;17948;2;Bogotá;2;Bogotá;99;5
297717024;2013;0;0;0;0;0;31;0;0;0;0;31;7277;17828;0;0;0;0;0;0;0;7277;17828;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;7277;2;Bogotá;2;Bogotá;99;5
297839796;2013;0;0;0;0;0;3;0;0;0;0;3;617;1494;0;0;0;0;0;0;0;617;1494;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;617;2;Bogotá;2;Bogotá;99;5
297818794;2013;0;0;0;0;0;2;0;0;3617;Multa por robo de contador;3619;327;792;0;0;0;0;0;0;0;327;792;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;327;2;Bogotá;2;Bogotá;99;5
283047;2013;0;0;0;1000;1000;14;0;0;0;0;14;2454;5948;0;0;0;0;0;0;0;2454;5948;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2454;2;Bogotá;2;Bogotá;99;5
297820580;2013;0;0;0;0;0;0;0;0;0;0;0;520;300;0;0;0;0;0;0;0;520;300;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;520;2;Bogotá;85;Yopal;99;5
452232;2013;0;0;0;0;0;0;0;0;0;0;0;214;68;0;0;0;0;0;0;0;214;68;3674;0;04/11/2012;01/11/2022;725;0;0; ; ;0;0;0; ; ;0;3674;0;725;939;2;Bogotá;2;Bogotá;99;5
297718330;2013;0;0;0;0;0;16;0;0;0;0;16;3236;8154;0;0;0;0;0;0;0;3236;8154;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3236;2;Bogotá;2;Bogotá;99;5
297821918;2013;0;0;2150;0;2150;10;0;0;0;0;10;1926;4669;0;0;0;0;0;0;0;1926;4669;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1926;2;Bogotá;2;Bogotá;99;5
297822767;2013;0;0;0;0;0;17;0;0;0;0;17;3412;8354;0;0;0;0;0;0;0;3412;8354;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3412;2;Bogotá;2;Bogotá;99;5
297822929;2013;0;0;0;0;0;0;0;0;0;0;0;4152;4069;0;0;0;0;15;5137;0;4167;9206;420;648;31/12/2012;31/12/2013;420;0;0; ; ;0;0;0; ; ;0;420;648;420;4587;2;Bogotá;2;Bogotá;99;5
299303275;2013;0;0;0;0;0;0;0;0;0;0;0;3340;3327;0;0;0;0;0;0;0;3340;3327;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3340;2;Bogotá;2;Bogotá;99;5
297827029;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;2700;0;36;2700;0;0; ; ;0;410;0;12/01/2012;31/12/2014;410;0;0; ; ;0;410;0;410;446;2;Bogotá;91;Leticia;99;5
297821059;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1095;0;7;1095;0;0; ; ;0;1264;0;31/12/2012;01/01/2014;1264;0;0; ; ;0;1264;0;1264;1271;2;Bogotá;91;Leticia;99;5
256628;2013;0;0;0;0;0;0;0;0;0;0;0;48;88;0;0;0;0;0;0;0;48;88;0;0; ; ;0;3840;0;31/01/2012;25/11/2014;3840;0;0; ; ;0;3840;0;3840;3888;2;Bogotá;91;Leticia;99;5
297839502;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;0;01/01/2012;31/12/2013;72;0;0; ; ;0;0;0; ; ;0;72;0;72;72;2;Bogotá;91;Leticia;99;5
297730495;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;0;832;0;31/12/2012;31/12/2013;832;0;0; ; ;0;832;0;832;832;2;Bogotá;91;Leticia;99;5
297827899;2013;0;0;3000;0;3000;0;0;0;0;0;0;9081;7315;0;0;0;0;7;669;0;9088;7984;0;0; ; ;0;1488;0;01/01/2012;31/12/2013;1488;0;0; ; ;0;1488;0;1488;10576;2;Bogotá;91;Leticia;99;5
297827887;2013;0;0;0;0;0;19;0;0;0;0;19;0;0;0;0;0;0;0;0;42;42;0;0;0; ; ;0;47304;0;30/08/2011;30/08/2016;369;0;0; ; ;0;47304;0;369;411;2;Bogotá;91;Leticia;99;5
441040;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;0;730;0;01/01/2013;01/01/2014;730;0;0; ; ;0;730;0;730;730;2;Bogotá;91;Leticia;99;5
297823991;2013;0;0;0;0;0;3;0;0;0;0;3;864;2116;0;0;0;0;0;0;0;864;2116;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;864;2;Bogotá;2;Bogotá;99;5
444211;2013;0;0;0;0;0;0;0;0;0;0;0;392;817;0;0;0;0;0;0;0;392;817;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;392;2;Bogotá;18;Villavicencio;99;5
297822054;2013;0;0;0;0;0;6;0;0;0;0;6;1279;3213;0;0;0;0;0;0;0;1279;3213;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1279;2;Bogotá;2;Bogotá;99;5
297819453;2013;0;0;0;0;0;8;0;0;0;0;8;1533;3715;0;0;0;0;0;0;0;1533;3715;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1533;2;Bogotá;2;Bogotá;99;5
450867;2013;0;0;0;0;0;13;0;0;0;0;13;2699;6613;0;0;0;0;0;0;0;2699;6613;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2699;2;Bogotá;2;Bogotá;99;5
441850;2013;0;0;2800;0;2800;0;0;0;0;0;0;1830;12990;0;0;680;5440;96;21600;1800;4406;40030;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;4406;1;Barranquilla;22;San Andrés;99;5
297823164;2013;0;0;0;0;0;19;0;0;0;0;19;3411;8220;0;0;0;0;0;0;0;3411;8220;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3411;2;Bogotá;2;Bogotá;99;5
297718671;2013;0;0;0;0;0;18;0;0;0;0;18;3822;9260;0;0;0;0;0;0;0;3822;9260;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3822;2;Bogotá;2;Bogotá;99;5
297717025;2013;0;0;0;0;0;66;0;0;0;0;66;13500;31927;0;0;0;0;0;0;0;13500;31927;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;13500;2;Bogotá;2;Bogotá;99;5
297821128;2013;0;0;0;0;0;26;0;0;0;0;26;5173;12466;0;0;0;0;0;0;0;5173;12466;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;5173;2;Bogotá;2;Bogotá;99;5
297826003;2013;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1;2;Bogotá;2;Bogotá;99;5
297827332;2013;0;0;0;0;0;15;0;0;0;0;15;3560;8704;0;0;0;0;0;0;0;3560;8704;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3560;2;Bogotá;2;Bogotá;99;5
299304556;2013;0;0;600;100;700;2;0;0;0;0;2;432;1046;0;0;0;0;0;0;36;468;1046;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;468;2;Bogotá;2;Bogotá;99;5
297824845;2013;0;0;0;0;0;0;0;0;0;0;0;252;428;0;0;0;0;0;0;0;252;428;0;0; ; ;0;208;0;01/01/2012;31/12/2013;208;0;0; ; ;0;208;0;208;460;2;Bogotá;91;Leticia;99;5
