Nro_Orden_Establecimiento;Periodo;C3RHE3;C3RHE4;C4VERTIADAPT;C6GAA1f;TOTALAVERTI;C3RHD1PTRV;C3RHD2PPVP;C3RHD3PMSV;MULTAVERT;C3RHD4TGTV;C3RHB1TAR;C3RHB2a;C3RHB2b;C3RHB2c;C3RHB2d;C3RHB3a3A;C3RHB3b3A;C3RHB3c3A;C3RHB3d3A;C3RHB3eT3A;C3RHB3a3B;C3RHB3b3B;C3RHB3c3B;C3RHB3d3B;C3RHB3eT3B;TOTVERTIDA;C3RHB4VAL;CODSEDE;Sede;CODSUBSEDE;Subsede;NOVEDAD;ESTADO
297826872;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;3752;0;0;0;3752;3752;7800;4;Cali;4;Cali;99;5
297826769;2013;0;0;0;0;0;293;0;0;0;293;NO; ; ; ; ;0;0;0;0;0;11912;0;0;0;11912;11912;16952;4;Cali;4;Cali;99;5
297826768;2013;0;0;0;0;0;1300;0;0;0;1300;NO; ; ; ; ;0;0;0;0;0;5483;0;0;0;5483;5483;84906;4;Cali;4;Cali;99;5
297827862;2013;1200;0;0;800;2000;653;0;0;0;653;NO; ; ; ; ;0;0;0;0;0;25178;0;0;0;25178;25178;50733;4;Cali;4;Cali;99;5
444764;2013;0;0;0;0;0;75;0;0;0;75;SI;a; ; ; ;2906;0;0;0;2906;0;0;0;0;0;2906;6874;4;Cali;4;Cali;99;5
455224;2013;0;200;6000;0;6200;739;0;0;0;739;SI;a; ; ; ;3163;0;0;0;3163;28474;0;0;0;28474;31637;46497;4;Cali;4;Cali;99;5
297820355;2013;0;0;0;0;0;104;0;0;0;104;NO; ; ; ; ;0;0;0;0;0;4749;0;0;0;4749;4749;7377;4;Cali;4;Cali;99;5
299304554;2013;1059;1350;1875;890;5174;49;0;0;0;49;SI; ;b; ; ;1590;0;0;0;1590;260;0;0;0;260;1850;2150;4;Cali;4;Cali;99;5
297822435;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;0;0;0;28000;28000;28000;0;4;Cali;4;Cali;99;5
299303283;2013;0;200;0;0;200;285;0;0;0;285;SI; ;b; ; ;0;0;189215;0;189215;0;346896;0;0;346896;536111;0;5;Manizales;5;Manizales;99;5
375000;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;8802;0;0;0;8802;8802;12631;5;Manizales;5;Manizales;99;5
455637;2013;0;240;608;0;848;232;0;0;0;232;SI; ; ;c; ;0;59000;0;0;59000;0;0;0;0;0;59000;0;5;Manizales;5;Manizales;99;5
7070958;2013;0;240;1300;0;1540;154;0;0;0;154;SI; ; ;c; ;0;16100;0;0;16100;0;0;0;0;0;16100;0;5;Manizales;5;Manizales;99;5
297826773;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;3720;0;0;0;3720;3720;1930;5;Manizales;5;Manizales;99;5
444122;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;3483;0;0;0;3483;3483;0;5;Manizales;5;Manizales;99;5
452099;2013;0;1580;3100;0;4680;0;0;0;0;0;SI; ; ;c; ;1970;0;0;0;1970;530;0;0;0;530;2500;1490;5;Manizales;8;Armenia;99;5
9800577;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;1356;0;0;0;1356;1356;1404;5;Manizales;5;Manizales;99;5
452101;2013;0;0;0;0;0;0;0;0;0;0;SI; ;b; ; ;0;0;0;700;700;0;0;0;0;0;700;1477;6;Medellín;6;Medellín;99;5
297826671;2013;0;0;0;0;0;0;0;0;0;0;SI;a; ; ; ;0;143;0;0;143;0;2717;0;0;2717;2860;0;6;Medellín;6;Medellín;99;5
297718664;2013;0;0;0;0;0;79;0;0;0;79;NO; ; ; ; ;0;0;0;0;0;2505;0;0;0;2505;2505;5449;6;Medellín;6;Medellín;99;5
297826675;2013;0;0;0;0;0;229;0;0;0;229;NO; ; ; ; ;0;0;0;0;0;9370;0;0;0;9370;9370;16303;6;Medellín;6;Medellín;99;5
297826976;2013;0;0;0;0;0;512;0;0;0;512;NO; ; ; ; ;0;0;0;0;0;20240;0;0;0;20240;20240;43554;6;Medellín;6;Medellín;99;5
297718666;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;14729;0;0;0;14729;14729;36786;6;Medellín;6;Medellín;99;5
452177;2013;0;0;0;0;0;38;0;0;0;38;NO; ; ; ; ;0;0;0;0;0;1554;0;0;0;1554;1554;2528;6;Medellín;6;Medellín;99;5
297826851;2013;0;0;0;0;0;0;0;0;0;0;SI;a; ; ; ;40168;0;0;0;40168;0;0;0;0;0;40168;77257;6;Medellín;6;Medellín;99;5
297718265;2013;0;0;0;0;0;463;0;0;0;463;NO; ; ; ; ;0;0;0;0;0;18611;0;0;0;18611;18611;30354;6;Medellín;6;Medellín;99;5
296886274;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;5148;0;0;0;5148;5148;0;6;Medellín;6;Medellín;99;5
296886224;2013;0;0;0;0;0;108;0;0;0;108;NO; ; ; ; ;0;0;0;0;0;4331;0;0;0;4331;4331;7072;6;Medellín;6;Medellín;99;5
299303330;2013;0;800;250;0;1050;0;0;0;0;0;SI;a; ; ; ;1933;0;0;0;1933;4108;0;0;0;4108;6041;9819;6;Medellín;6;Medellín;99;5
297826800;2013;200;0;0;0;200;195;0;0;0;195;NO; ; ; ; ;0;0;0;0;0;9300;0;0;0;9300;9300;4000;6;Medellín;6;Medellín;99;5
297718269;2013;0;0;0;0;0;715;0;0;0;715;SI;a; ; ; ;13489;0;0;0;13489;6949;0;0;0;6949;20438;32961;6;Medellín;6;Medellín;99;5
299303276;2013;0;0;646;0;646;1740;605;0;0;2345;SI; ;b; ; ;10916;0;0;0;10916;58000;0;0;0;58000;68916;148851;6;Medellín;6;Medellín;99;5
446746;2013;0;5000;5000;0;10000;1200;8;0;0;1208;SI; ; ; ;d;0;14223;0;0;14223;0;0;0;0;0;14223;0;6;Medellín;6;Medellín;99;5
296886259;2013;0;0;0;0;0;203;0;0;0;203;NO; ; ; ; ;0;0;0;0;0;8292;0;0;0;8292;8292;17744;6;Medellín;6;Medellín;99;5
296886263;2013;0;1500;3500;0;5000;0;0;0;0;0;SI;a; ; ; ;0;3650;0;0;3650;0;0;0;0;0;3650;0;6;Medellín;6;Medellín;99;5
296886264;2013;0;0;0;0;0;0;0;0;0;0;SI;a; ; ; ;0;8310;0;0;8310;0;0;0;0;0;8310;0;6;Medellín;6;Medellín;99;5
375263;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;30144;0;0;0;30144;30144;20671;6;Medellín;6;Medellín;99;5
297730508;2013;20250;1200;1414;0;22864;0;710;0;0;710;SI; ; ; ;d;0;28964;0;0;28964;0;0;0;0;0;28964;0;6;Medellín;6;Medellín;99;5
375941;2013;0;1000;1000;0;2000;1423;0;0;0;1423;SI;a; ; ; ;0;894;0;0;894;0;0;0;0;0;894;0;6;Medellín;6;Medellín;99;5
457974;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;11508;0;0;0;11508;11508;18770;6;Medellín;6;Medellín;99;5
9787477;2013;0;0;0;0;0;184;0;0;0;184;NO; ; ; ; ;0;0;0;0;0;7405;0;0;0;7405;7405;15992;6;Medellín;6;Medellín;99;5
297826674;2013;0;485;100;0;585;2577;0;0;0;2577;SI; ;b; ; ;17959;0;0;0;17959;0;0;0;0;0;17959;0;6;Medellín;6;Medellín;99;5
297730522;2013;0;300;2040;0;2340;88;0;0;0;88;SI; ;b; ; ;265;0;0;0;265;27518;0;0;0;27518;27783;11988;6;Medellín;6;Medellín;99;5
377233;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;3823;0;0;0;3823;3823;2020;5;Manizales;8;Armenia;99;5
378275;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;0;0;1196;0;1196;1196;0;6;Medellín;20;Quibdó;99;5
296886268;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;0;0;4031;0;4031;4031;0;6;Medellín;6;Medellín;99;5
451504;2013;0;96;1200;0;1296;0;0;0;0;0;SI;a; ; ; ;0;0;6530;0;6530;0;0;1669;0;1669;8199;0;6;Medellín;6;Medellín;99;5
297826643;2013;0;0;3480;0;3480;17056;0;0;0;17056;NO; ; ; ; ;0;0;0;0;0;34309;0;0;0;34309;34309;56854;6;Medellín;6;Medellín;99;5
452356;2013;150;1500;800;0;2450;350;0;0;0;350;SI; ;b; ; ;510;0;0;0;510;4598;0;0;0;4598;5108;23031;6;Medellín;6;Medellín;99;5
297718296;2013;2030;0;1128;0;3158;161;155;0;0;316;NO; ; ; ; ;0;0;0;0;0;6502;0;0;0;6502;6502;10866;6;Medellín;6;Medellín;99;5
297826775;2013;0;0;0;0;0;169;0;0;0;169;NO; ; ; ; ;0;0;0;0;0;2434;0;0;0;2434;2434;2438;6;Medellín;6;Medellín;99;5
297839795;2013;980;650;480;0;2110;0;218;0;0;218;SI; ;b; ; ;0;292;0;0;292;0;45;0;0;45;337;0;6;Medellín;6;Medellín;99;5
297819166;2013;500;0;0;0;500;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;3970;0;0;0;3970;3970;20199;1;Barranquilla;22;San Andrés;99;5
451499;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;53637;0;0;0;53637;53637;139556;6;Medellín;6;Medellín;99;5
452297;2013;0;0;4200;0;4200;0;386;0;0;386;SI; ; ; ;d;0;43876;26274;0;70150;0;0;0;0;0;70150;0;6;Medellín;6;Medellín;99;5
452330;2013;0;0;0;0;0;149;0;0;0;149;NO; ; ; ; ;0;0;0;0;0;5390;0;0;0;5390;5390;13479;6;Medellín;6;Medellín;99;5
297718304;2013;0;0;0;0;0;227;0;0;0;227;NO; ; ; ; ;0;0;0;0;0;9297;0;0;0;9297;9297;14150;6;Medellín;6;Medellín;99;5
297823386;2013;0;0;0;0;0;104;0;0;0;104;NO; ; ; ; ;0;0;0;0;0;4128;0;0;0;4128;4128;6357;6;Medellín;6;Medellín;99;5
297823000;2013;0;0;0;0;0;59;0;0;0;59;NO; ; ; ; ;0;0;0;0;0;5768;0;0;0;5768;5768;9408;6;Medellín;6;Medellín;99;5
297823579;2013;0;0;1500;0;1500;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;0;4260;0;0;4260;4260;0;6;Medellín;6;Medellín;99;5
297823739;2013;0;0;0;0;0;112;0;0;0;112;NO; ; ; ; ;0;0;0;0;0;8980;0;0;0;8980;8980;12392;6;Medellín;6;Medellín;99;5
452170;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;0;12775;0;0;12775;12775;3190;6;Medellín;6;Medellín;99;5
452474;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;0;6281;0;0;6281;6281;0;6;Medellín;6;Medellín;99;5
297823404;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;0;0;2480;0;2480;2480;0;6;Medellín;6;Medellín;99;5
297718335;2013;0;0;0;0;0;404;0;0;0;404;NO; ; ; ; ;0;0;0;0;0;2201;0;0;0;2201;2201;0;6;Medellín;6;Medellín;99;5
411323;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;460530;0;0;0;460530;460530;0;6;Medellín;6;Medellín;99;5
443827;2013;0;0;0;0;0;295;0;0;0;295;NO; ; ; ; ;0;0;0;0;0;14610;0;0;0;14610;14610;23829;6;Medellín;6;Medellín;99;5
2506951;2013;0;0;0;0;0;217;0;0;0;217;NO; ; ; ; ;0;0;0;0;0;10171;0;0;0;10171;10171;16641;6;Medellín;6;Medellín;99;5
445470;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;0;10028;0;0;10028;10028;0;6;Medellín;6;Medellín;99;5
297823428;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;19970;0;0;0;19970;19970;400;6;Medellín;6;Medellín;99;5
297823893;2013;4200;4860;2500;0;11560;0;0;0;0;0;SI;a; ; ; ;0;4120;0;0;4120;0;0;0;0;0;4120;0;6;Medellín;6;Medellín;99;5
444270;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;5711;0;0;0;5711;5711;0;6;Medellín;6;Medellín;99;5
297839768;2013;0;329;450;0;779;0;0;0;0;0;SI; ; ; ;d;431;0;0;0;431;13483;0;0;0;13483;13914;34640;6;Medellín;6;Medellín;99;5
299303370;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;9;0;0;0;9;9;1072;6;Medellín;6;Medellín;99;5
10400085;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;4232;0;0;0;4232;4232;6902;6;Medellín;6;Medellín;99;5
451490;2013;0;130;0;0;130;147;0;0;0;147;SI;a; ; ; ;595;0;0;0;595;10054;0;0;0;10054;10649;6438;5;Manizales;7;Pereira;99;5
297839503;2013;2000;150;1500;1500;5150;350;150;0;0;500;SI; ;b; ; ;0;315;0;0;315;0;0;0;0;0;315;320;5;Manizales;7;Pereira;99;5
452201;2013;1746;240;1700;0;3686;0;0;0;0;0;SI; ; ;c; ;0;2487;0;0;2487;0;0;0;0;0;2487;0;5;Manizales;7;Pereira;99;5
297826921;2013;2000;5000;6000;0;13000;1725;0;0;0;1725;SI; ;b; ; ;27773;0;0;0;27773;0;0;0;0;0;27773;46381;5;Manizales;7;Pereira;99;5
297730463;2013;0;628;0;0;628;226;0;0;0;226;SI; ;b; ; ;822;0;0;0;822;2825;0;0;0;2825;3647;6084;5;Manizales;7;Pereira;99;5
297826808;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;3885;0;0;0;3885;3885;5905;5;Manizales;7;Pereira;99;5
444234;2013;0;0;0;0;0;264;0;0;0;264;NO; ; ; ; ;0;0;0;0;0;2400;0;0;0;2400;2400;5400;5;Manizales;7;Pereira;99;5
297822881;2013;0;0;0;0;0;1061;2802;0;0;3863;NO; ; ; ; ;0;0;0;0;0;1740;0;0;0;1740;1740;3863;5;Manizales;7;Pereira;99;5
442868;2013;0;0;0;0;0;604;0;0;0;604;NO; ; ; ; ;0;0;0;0;0;6580;0;0;0;6580;6580;3120;4;Cali;14;Pasto;99;5
452303;2013;49824;1800;3662;0;55286;664;368;0;0;1032;SI; ; ;c; ;0;61322;0;0;61322;0;0;0;0;0;61322;0;5;Manizales;7;Pereira;99;5
455706;2013;550;2092;50;0;2692;405;28;0;0;433;SI; ; ;c; ;1334;0;0;0;1334;5021;0;0;0;5021;6355;3444;5;Manizales;8;Armenia;99;5
297826721;2013;0;0;5244;0;5244;0;13;0;0;13;SI; ; ;c; ;0;4620;0;0;4620;0;0;0;0;0;4620;610;5;Manizales;8;Armenia;99;5
297826981;2013;0;6520;11310;0;17830;487;0;0;0;487;SI; ; ;c; ;0;23948;0;0;23948;0;0;1529;0;1529;25477;0;5;Manizales;8;Armenia;99;5
455775;2013;0;0;682;350;1032;189;103;0;0;292;NO; ; ; ; ;0;0;0;0;0;3801;0;0;0;3801;3801;2220;5;Manizales;8;Armenia;99;5
298581;2013;0;1080;616;0;1696;0;0;0;0;0;SI; ; ;c; ;0;0;3468;0;3468;0;0;730;0;730;4198;0;5;Manizales;8;Armenia;99;5
297826797;2013;0;0;0;0;0;2814;0;0;0;2814;NO; ; ; ; ;0;0;0;0;0;78525;0;0;0;78525;78525;157906;1;Barranquilla;9;Cartagena;99;5
297827001;2013;0;0;0;0;0;2602;0;0;0;2602;NO; ; ; ; ;0;0;0;0;0;72482;0;0;0;72482;72482;150763;1;Barranquilla;9;Cartagena;99;5
9815993;2013;0;42000;36000;0;78000;0;0;0;0;0;SI; ; ;c; ;0;0;135874;0;135874;0;0;0;0;0;135874;0;1;Barranquilla;16;Santa Marta;99;5
9815995;2013;0;24192;92363;0;116555;0;0;0;0;0;SI; ; ; ;d;0;0;40102;0;40102;0;0;0;0;0;40102;0;1;Barranquilla;22;San Andrés;99;5
296914001;2013;0;50000;2620;0;52620;0;0;0;0;0;SI; ;b; ; ;0;0;180412;0;180412;0;0;0;0;0;180412;113215;1;Barranquilla;9;Cartagena;99;5
296914050;2013;0;13395;59268;0;72663;0;0;0;0;0;SI; ; ; ;d;0;0;43180;0;43180;0;0;0;0;0;43180;0;1;Barranquilla;22;San Andrés;99;5
297826809;2013;0;5177;5177;10000;20354;4500;4500;0;0;9000;SI; ;b; ; ;23517;0;0;0;23517;94068;0;0;0;94068;117585;243241;1;Barranquilla;9;Cartagena;99;5
297826810;2013;0;0;0;1000;1000;1513;0;0;0;1513;NO; ; ; ; ;0;0;0;0;0;42159;0;0;0;42159;42159;87690;1;Barranquilla;9;Cartagena;99;5
299303286;2013;0;0;0;0;0;212;0;0;0;212;NO; ; ; ; ;0;0;0;0;0;5912;0;0;0;5912;5912;12298;1;Barranquilla;9;Cartagena;99;5
297826876;2013;0;0;0;0;0;2858;0;0;0;2858;NO; ; ; ; ;0;0;0;0;0;80398;0;0;0;80398;80398;165609;1;Barranquilla;9;Cartagena;99;5
297826879;2013;0;0;0;0;0;7238;0;0;0;7238;NO; ; ; ; ;0;0;0;0;0;201607;0;0;0;201607;201607;419343;1;Barranquilla;9;Cartagena;99;5
296886257;2013;0;0;0;0;0;3088;0;0;0;3088;NO; ; ; ; ;0;0;0;0;0;86033;0;0;0;86033;86033;170056;1;Barranquilla;9;Cartagena;99;5
297827968;2013;0;0;0;0;0;4458;0;0;0;4458;NO; ; ; ; ;0;0;0;0;0;124178;0;0;0;124178;124178;256804;1;Barranquilla;9;Cartagena;99;5
296886212;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;0;0;3730;0;3730;3730;150;1;Barranquilla;9;Cartagena;99;5
297826719;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;0;0;1994;0;1994;1994;0;1;Barranquilla;9;Cartagena;99;5
297718273;2013;0;0;0;0;0;192;0;0;0;192;NO; ; ; ; ;0;0;0;0;0;5350;0;0;0;5350;5350;11128;1;Barranquilla;9;Cartagena;99;5
297826971;2013;0;0;0;0;0;79;0;0;0;79;NO; ; ; ; ;0;0;0;0;0;2205;0;0;0;2205;2205;4586;1;Barranquilla;9;Cartagena;99;5
297826877;2013;0;0;0;0;0;230;0;0;0;230;NO; ; ; ; ;0;0;0;0;0;6421;0;0;0;6421;6421;13347;1;Barranquilla;9;Cartagena;99;5
441879;2013;0;0;0;0;0;118;0;0;0;118;NO; ; ; ; ;0;0;0;0;0;3310;0;0;0;3310;3310;6885;1;Barranquilla;9;Cartagena;99;5
312167;2013;0;0;2200;0;2200;69;0;0;0;69;NO; ; ; ; ;0;0;0;0;0;1927;0;0;0;1927;1927;4009;1;Barranquilla;9;Cartagena;99;5
9816010;2013;0;0;0;0;0;137;137;0;0;274;NO; ; ; ; ;0;0;0;0;0;3823;0;0;0;3823;3823;7953;1;Barranquilla;9;Cartagena;99;5
374311;2013;0;0;0;0;0;278;0;0;0;278;NO; ; ; ; ;0;0;0;0;0;7740;0;0;0;7740;7740;16099;1;Barranquilla;9;Cartagena;99;5
297718327;2013;0;3800;1000;0;4800;844;0;0;0;844;SI; ; ;c; ;2830;0;0;0;2830;20687;0;0;0;20687;23517;48915;1;Barranquilla;9;Cartagena;99;5
297820391;2013;0;0;0;0;0;1118;0;0;0;1118;NO; ; ; ; ;0;0;0;0;0;31153;0;0;0;31153;31153;68987;1;Barranquilla;9;Cartagena;99;5
297818576;2013;0;0;0;0;0;2329;0;0;0;2329;NO; ; ; ; ;0;0;0;0;0;64901;0;0;0;64901;64901;135007;1;Barranquilla;9;Cartagena;99;5
299303292;2013;0;0;0;0;0;34;0;0;0;34;NO; ; ; ; ;0;0;0;0;0;941;0;0;0;941;941;1957;1;Barranquilla;9;Cartagena;99;5
299303278;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;0;0;9660;0;9660;9660;1380;1;Barranquilla;9;Cartagena;99;5
452424;2013;0;0;0;0;0;674;0;0;0;674;NO; ; ; ; ;0;0;0;0;0;18996;0;0;0;18996;18996;40936;1;Barranquilla;9;Cartagena;99;5
441848;2013;0;0;0;0;0;611;0;0;0;611;NO; ; ; ; ;0;0;0;0;0;17037;0;0;0;17037;17037;34030;1;Barranquilla;9;Cartagena;99;5
394535;2013;0;0;0;0;0;319;0;0;0;319;NO; ; ; ; ;0;0;0;0;0;8889;0;0;0;8889;8889;18491;1;Barranquilla;9;Cartagena;99;5
409328;2013;0;0;0;0;0;44;0;0;0;44;NO; ; ; ; ;0;0;0;0;0;1244;0;0;0;1244;1244;2588;1;Barranquilla;9;Cartagena;99;5
441881;2013;0;0;0;0;0;137;0;0;0;137;NO; ; ; ; ;0;0;0;0;0;3834;0;0;0;3834;3834;7976;1;Barranquilla;9;Cartagena;99;5
297822760;2013;0;0;0;0;0;143;0;0;0;143;NO; ; ; ; ;0;0;0;0;0;4004;0;0;0;4004;4004;8329;1;Barranquilla;9;Cartagena;99;5
9798639;2013;0;0;0;0;0;248;0;0;0;248;NO; ; ; ; ;0;0;0;0;0;6931;0;0;0;6931;6931;14416;1;Barranquilla;9;Cartagena;99;5
406282;2013;0;0;0;0;0;290;0;0;0;290;NO; ; ; ; ;0;0;0;0;0;8082;0;0;0;8082;8082;16812;1;Barranquilla;9;Cartagena;99;5
441855;2013;0;0;0;0;0;196;0;0;0;196;NO; ; ; ; ;0;0;0;0;0;5469;0;0;0;5469;5469;11376;1;Barranquilla;9;Cartagena;99;5
299304552;2013;0;0;0;0;0;237;0;0;0;237;NO; ; ; ; ;0;0;0;0;0;6613;0;0;0;6613;6613;13756;1;Barranquilla;9;Cartagena;99;5
297826740;2013;0;0;0;0;0;887;0;0;0;887;NO; ; ; ; ;0;0;0;0;0;15595;0;0;0;15595;15595;13677;3;Bucaramanga;10;Cúcuta;99;5
297826883;2013;0;0;0;0;0;1496;0;0;0;1496;NO; ; ; ; ;0;0;0;0;0;31072;0;0;0;31072;31072;26300;3;Bucaramanga;10;Cúcuta;99;5
297826884;2013;0;0;0;0;0;579;0;0;0;579;NO; ; ; ; ;0;0;0;0;0;21022;0;0;0;21022;21022;8917;3;Bucaramanga;10;Cúcuta;99;5
297826885;2013;0;0;0;0;0;246;0;0;0;246;NO; ; ; ; ;0;0;0;0;0;4319;0;0;0;4319;4319;3784;3;Bucaramanga;10;Cúcuta;99;5
297826901;2013;0;0;0;0;0;678;0;0;0;678;NO; ; ; ; ;0;0;0;0;0;17318;0;0;0;17318;17318;10456;3;Bucaramanga;10;Cúcuta;99;5
297826747;2013;0;0;0;0;0;142;0;0;0;142;NO; ; ; ; ;0;0;0;0;0;2493;0;0;0;2493;2493;3480;3;Bucaramanga;10;Cúcuta;99;5
452108;2013;0;0;0;0;0;0;0;0;0;0;SI;a; ; ; ;3020;0;0;0;3020;53458;0;0;0;53458;56478;38587;5;Manizales;11;Ibagué;99;5
297826829;2013;0;0;1300;0;1300;104;0;0;0;104;SI;a; ; ; ;350432;0;0;0;350432;1956;0;0;0;1956;352388;1161;5;Manizales;11;Ibagué;99;5
297818881;2013;0;0;0;0;0;364;0;0;0;364;NO; ; ; ; ;0;0;0;0;0;7009;0;0;0;7009;7009;3972;5;Manizales;11;Ibagué;99;5
296914042;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;83000;0;0;0;83000;83000;4253;2;Bogotá;2;Bogotá;99;5
297826886;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;18307;0;0;0;18307;18307;13364;5;Manizales;11;Ibagué;99;5
452553;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;15969;0;0;0;15969;15969;11657;5;Manizales;11;Ibagué;99;5
297826772;2013;0;0;0;0;0;305;0;0;0;305;NO; ; ; ; ;0;0;0;0;0;5800;0;0;0;5800;5800;2853;5;Manizales;11;Ibagué;99;5
297826673;2013;0;0;0;0;0;166;0;0;0;166;NO; ; ; ; ;0;0;0;0;0;3746;0;0;0;3746;3746;1850;5;Manizales;11;Ibagué;99;5
297718320;2013;0;1000;0;0;1000;0;0;0;0;0;SI;a; ; ; ;363;0;0;0;363;3271;0;0;0;3271;3634;803;2;Bogotá;2;Bogotá;99;5
299303282;2013;0;0;0;0;0;140;0;0;0;140;NO; ; ; ; ;0;0;0;0;0;3139;0;0;0;3139;3139;1538;5;Manizales;11;Ibagué;99;5
297826947;2013;0;0;2500;100;2600;502;0;0;0;502;SI;a; ; ; ;900;0;0;0;900;11495;0;0;0;11495;12395;5436;5;Manizales;11;Ibagué;99;5
2959356;2013;0;28556;27102;0;55658;0;0;0;0;0;SI; ;b; ; ;457191;0;0;0;457191;0;0;0;0;0;457191;0;5;Manizales;11;Ibagué;99;5
296914033;2013;0;14278;23551;0;37829;1453;0;0;0;1453;SI; ;b; ; ;138242;0;0;0;138242;0;0;0;0;0;138242;72201;5;Manizales;11;Ibagué;99;5
297839488;2013;0;4759;7850;0;12609;0;48824;0;0;48824;SI; ;b; ; ;69121;0;0;0;69121;0;0;0;0;0;69121;0;5;Manizales;11;Ibagué;99;5
297822615;2013;1000;3000;3500;1500;9000;1800;1400;0;0;3200;SI; ;b; ; ;17150;0;0;0;17150;0;0;0;0;0;17150;0;5;Manizales;11;Ibagué;99;5
297826644;2013;0;0;0;0;0;1006;0;0;0;1006;NO; ; ; ; ;0;0;0;0;0;1528;0;0;0;1528;1528;2035;6;Medellín;12;Monteria;99;5
297826972;2013;0;0;0;0;0;2115;0;0;0;2115;NO; ; ; ; ;0;0;0;0;0;7184;0;0;0;7184;7184;7750;2;Bogotá;13;Neiva;99;5
377622;2013;0;0;0;0;0;16;0;0;0;16;NO; ; ; ; ;0;0;0;0;0;15804;0;0;0;15804;15804;14429;2;Bogotá;13;Neiva;99;5
297826505;2013;0;0;0;0;0;136;0;0;0;136;NO; ; ; ; ;0;0;0;0;0;2283;0;0;0;2283;2283;2374;2;Bogotá;13;Neiva;99;5
297826918;2013;0;0;0;0;0;159;0;0;0;159;NO; ; ; ; ;0;0;0;0;0;2981;0;0;0;2981;2981;2951;2;Bogotá;13;Neiva;99;5
297826954;2013;0;0;0;0;0;455;0;0;0;455;NO; ; ; ; ;0;0;0;0;0;8664;0;0;0;8664;8664;8520;2;Bogotá;13;Neiva;99;5
458176;2013;0;0;0;0;0;24;0;0;0;24;NO; ; ; ; ;0;0;0;0;0;7450;0;0;0;7450;7450;45;2;Bogotá;13;Neiva;99;5
444031;2013;350;325;530;1500;2705;0;0;0;0;0;SI;a; ; ; ;0;10665;0;0;10665;0;60435;0;0;60435;71100;0;2;Bogotá;13;Neiva;99;5
299303377;2013;0;0;0;0;0;443;0;0;0;443;NO; ; ; ; ;0;0;0;0;0;4168;0;0;0;4168;4168;6750;2;Bogotá;13;Neiva;99;5
377732;2013;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;0;0;1176;0;1176;1176;0;4;Cali;14;Pasto;99;5
297839490;2013;0;0;0;0;0;569;0;0;0;569;NO; ; ; ; ;0;0;0;0;0;6192;0;0;0;6192;6192;5215;4;Cali;14;Pasto;99;5
299303258;2013;0;0;0;0;0;22;0;0;0;22;NO; ; ; ; ;0;0;0;0;0;8050;0;0;0;8050;8050;5125;4;Cali;14;Pasto;99;5
