Nro_Orden_Establecimiento;Periodo;C5REA1;C5REA2;C5REA3;C5REA4;C5REA9;C5REA5;C5REA6;C5REA7;C5REA8;C5REA10;C6GAA2e;C6GAA1b;TORAENER;C5REB1a;C5REB1b;C5REB2a;C5REB2b;C5REB3a;C5REB3b;C5REB16a;C5REB16b;C5REB4a;C5REB4b;C5REB5a;C5REB5b;C5REB6a;C5REB6b;C5REB7a;C5REB7b;C5REB8a;C5REB8b;C5REB9a;C5REB9b;C5REB10a;C5REB10b;C5REB11a;C5REB12a;C5REB13a;C5REB14a;C5REB15a;C5REB15b;C5REB17a;C5REB17b;CONBIOGAS;C5REB18b;CODSEDE;Sede;CODSUBSEDE;Subsede;NOVEDAD;ESTADO
407032;2013;0;0;0;0;3088;0;0;0;0;750;0;0;3838;87058;32647;11191;10860;0;0;0;0;5;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43547;2;Bogotá;2;Bogotá;99;5
297824160;2013;0;0;0;100;0;0;0;0;0;0;0;0;100;10984;4201;2052;1782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5983;2;Bogotá;2;Bogotá;99;5
297834339;2013;0;2000;0;1000;1000;0;0;0;0;0;0;0;4000;3676;1286;776;741;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2027;2;Bogotá;2;Bogotá;99;5
297822959;2013;0;300;0;200;0;0;0;0;0;0;0;0;500;4779;1817;1556;1400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3217;2;Bogotá;2;Bogotá;99;5
297822527;2013;0;0;0;452;0;0;0;0;0;11910;0;0;12362;36048;14312;7052;6714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21026;2;Bogotá;2;Bogotá;99;5
297826739;2013;0;0;0;3830;0;0;0;0;0;0;0;0;3830;297935;107554;28211;29057;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136611;2;Bogotá;2;Bogotá;99;5
297823552;2013;0;0;0;1500;0;0;0;0;0;0;0;0;1500;79284;30200;11340;11226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41426;2;Bogotá;2;Bogotá;99;5
297822516;2013;0;0;0;200;0;0;0;0;0;0;0;0;200;8566;3084;2972;3403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6487;2;Bogotá;2;Bogotá;99;5
449312;2013;0;0;0;20;0;0;0;0;0;0;0;0;20;6968;2758;957;912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3670;2;Bogotá;2;Bogotá;99;5
297825166;2013;0;0;0;68;0;0;0;0;0;0;0;0;68;5638;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1996;2;Bogotá;2;Bogotá;99;5
297820854;2013;0;0;0;150;0;0;0;0;0;0;0;0;150;1320;464;528;473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;937;2;Bogotá;2;Bogotá;99;5
297823234;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;11103;4052;3175;2819;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6871;2;Bogotá;2;Bogotá;99;5
297826977;2013;0;0;0;0;13700;0;0;0;0;0;0;0;13700;197110;76981;25934;25148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102129;2;Bogotá;2;Bogotá;99;5
297826749;2013;0;0;0;300;0;0;0;0;0;0;0;0;300;34787;12736;58188;55394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68130;2;Bogotá;2;Bogotá;99;5
297823613;2013;500;0;0;900;0;0;0;0;0;0;0;0;1400;10440;4165;4048;4287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8452;2;Bogotá;2;Bogotá;99;5
297827058;2013;0;0;0;200;100;0;0;0;0;520;0;0;820;8000;2760;1238;1197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3957;2;Bogotá;2;Bogotá;99;5
297823853;2013;0;0;0;150;300;0;0;0;0;0;0;0;450;14469;5211;2109;2007;40;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7268;2;Bogotá;2;Bogotá;99;5
297824060;2013;0;0;0;500;0;0;0;0;0;0;0;0;500;9357;3612;2759;2659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6271;2;Bogotá;2;Bogotá;99;5
297824123;2013;0;0;0;100;0;0;0;0;0;0;0;0;100;6140;2265;3829;3595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5860;2;Bogotá;2;Bogotá;99;5
297823455;2013;0;0;0;40;0;0;0;0;0;0;0;0;40;510;185;148;137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;322;2;Bogotá;2;Bogotá;99;5
297823642;2013;0;0;0;110;836;0;0;0;0;0;0;0;946;10271;3893;1788;1534;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5427;2;Bogotá;2;Bogotá;99;5
297818827;2013;0;0;0;200;0;0;0;0;0;0;0;0;200;3894;1400;877;834;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2234;2;Bogotá;2;Bogotá;99;5
297823431;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;12229;4403;3011;2870;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7273;2;Bogotá;2;Bogotá;99;5
297839499;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;21536;7495;4320;4069;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11564;2;Bogotá;2;Bogotá;99;5
297823062;2013;0;0;0;200;0;0;0;0;0;0;0;0;200;15783;5700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5700;2;Bogotá;2;Bogotá;99;5
297827337;2013;0;0;0;0;0;0;0;0;0;650;0;0;650;79624;34446;15882;15723;0;0;0;0;56;448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;520;0;0;0;0;0;50617;2;Bogotá;2;Bogotá;99;5
413402;2013;0;0;0;100;0;0;0;0;0;0;0;0;100;19323;7054;4050;3851;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10905;2;Bogotá;2;Bogotá;99;5
297822677;2013;0;0;0;240;0;0;0;0;0;163;0;0;403;10793;4263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4263;2;Bogotá;2;Bogotá;99;5
297826662;2013;0;5000;1000;4200;8000;0;0;0;0;0;0;0;18200;621460;231937;90000;89114;0;0;0;0;440;4224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;0;0;0;0;0;325275;2;Bogotá;2;Bogotá;99;5
297822990;2013;0;0;2500;5000;3000;0;0;0;0;10000;0;0;20500;15834;6254;9480;9800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16054;2;Bogotá;2;Bogotá;99;5
450886;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;7642;2608;0;0;716;2435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5043;2;Bogotá;2;Bogotá;99;5
297823265;2013;0;120;0;130;0;0;0;0;0;0;0;0;250;6280;2274;715;750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3024;2;Bogotá;2;Bogotá;99;5
297823601;2013;0;0;0;216;0;0;0;0;0;0;0;0;216;11073;3986;6527;6204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10190;2;Bogotá;2;Bogotá;99;5
297821402;2013;0;0;0;144;0;0;0;0;0;0;0;0;144;10104;3718;190;178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3896;2;Bogotá;2;Bogotá;99;5
297823258;2013;0;0;0;200;0;0;0;0;0;0;0;0;200;4450;1700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1700;2;Bogotá;2;Bogotá;99;5
297819921;2013;0;0;0;150;0;0;0;0;0;0;0;0;150;571;188;1389;2708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2896;2;Bogotá;2;Bogotá;99;5
408533;2013;0;0;0;3264;0;0;0;0;0;0;0;0;3264;64760;23938;12514;11273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35211;2;Bogotá;2;Bogotá;99;5
450869;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;98076;35697;10402;10478;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46175;2;Bogotá;2;Bogotá;99;5
297823316;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;7094;1633;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1633;2;Bogotá;2;Bogotá;99;5
297826835;2013;0;0;0;100;1600;0;0;0;0;0;0;100;1800;76772;27682;17430;16348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44030;2;Bogotá;2;Bogotá;99;5
165923;2013;0;0;0;0;3000;0;0;0;0;0;0;0;3000;11447;4386;2364;2482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6868;2;Bogotá;2;Bogotá;99;5
297826497;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;8772;3053;1835;1817;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4870;2;Bogotá;2;Bogotá;99;5
297820374;2013;0;200;0;400;300;0;0;0;0;300;0;0;1200;9256;3345;289;276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3621;2;Bogotá;2;Bogotá;99;5
297819999;2013;0;0;0;76;0;0;0;0;0;1295;0;0;1371;8957;2983;2965;2683;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5666;2;Bogotá;2;Bogotá;99;5
297823669;2013;0;0;0;16;0;0;0;0;0;0;0;0;16;17796;6389;0;0;240;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6689;2;Bogotá;2;Bogotá;99;5
297834076;2013;0;0;0;150;0;0;0;0;0;0;0;0;150;11634;4595;4162;3874;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8469;2;Bogotá;2;Bogotá;99;5
299303245;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;Bogotá;2;Bogotá;99;5
441267;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;135959;47585;18602;17671;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65256;2;Bogotá;2;Bogotá;99;5
441565;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;12785;4546;2803;2648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7194;2;Bogotá;2;Bogotá;99;5
441566;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;8711;3188;7498;7078;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10266;2;Bogotá;2;Bogotá;99;5
441567;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;28944;10382;86603;80973;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91355;2;Bogotá;2;Bogotá;99;5
441568;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;13730;5464;1310;1307;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6771;2;Bogotá;2;Bogotá;99;5
441569;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;15339;5491;3093;2947;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8438;2;Bogotá;2;Bogotá;99;5
441570;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;22713;8131;3093;2693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10824;2;Bogotá;2;Bogotá;99;5
450863;2013;0;0;0;0;2300;0;0;0;0;2500;0;0;4800;14212;6805;5027;5067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;208;156;0;0;0;0;0;0;0;0;0;12028;2;Bogotá;2;Bogotá;99;5
297823534;2013;0;0;0;50;0;0;0;0;0;260;0;0;310;7968;2886;1215;1166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4052;2;Bogotá;2;Bogotá;99;5
299303246;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;10364;3575;14342;13624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17199;2;Bogotá;2;Bogotá;99;5
297824086;2013;0;360;0;1320;0;0;0;0;0;2400;0;0;4080;17646;6519;4132;3925;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10444;2;Bogotá;2;Bogotá;99;5
447079;2013;0;0;0;2557;0;0;0;0;0;0;0;0;2557;67149;24173;11553;11321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35494;2;Bogotá;2;Bogotá;99;5
297826870;2013;0;0;0;0;34036;0;0;0;0;0;0;3005;37041;3182791;1018888;262008;273303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1292191;2;Bogotá;2;Bogotá;99;5
297826640;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;116800;36208;14965;14665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50873;2;Bogotá;2;Bogotá;99;5
297826980;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;342720;130950;68400;65738;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;196688;2;Bogotá;2;Bogotá;99;5
299304555;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;52311;20663;3600;3546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24209;2;Bogotá;2;Bogotá;99;5
297826975;2013;0;4627;0;4438;0;0;3414;0;0;11709;0;0;24188;405002;133650;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4368;0;0;0;0;0;0;0;0;133650;2;Bogotá;2;Bogotá;99;5
297839506;2013;0;0;0;1000;0;0;0;0;0;0;0;0;1000;53533;20905;11915;11002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31907;2;Bogotá;2;Bogotá;99;5
9807441;2013;0;0;0;1000;0;0;0;0;0;0;0;0;1000;50205;18077;7343;7017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25094;2;Bogotá;2;Bogotá;99;5
9807448;2013;0;764;0;348;0;0;0;0;0;212;0;0;1324;106550;36547;6312;6356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42903;2;Bogotá;2;Bogotá;99;5
441825;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;1333180;444171;45974;34850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;479021;1;Barranquilla;16;Santa Marta;99;5
9795548;2013;0;0;0;2000;0;0;0;0;0;600;0;0;2600;28800;14779;0;0;4600;6660;0;0;129;1100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1290;0;0;0;0;0;22539;2;Bogotá;18;Villavicencio;99;5
297826990;2013;0;0;0;4800;0;0;0;0;0;0;0;0;4800;253380;89696;26868;30176;0;0;0;0;30;255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;234;0;0;0;0;0;120127;2;Bogotá;2;Bogotá;99;5
297826738;2013;0;0;0;40300;0;0;0;0;0;0;0;0;40300;4024490;959578;292479;323732;0;0;0;0;600;4680;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1287990;2;Bogotá;2;Bogotá;99;5
297839497;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;402040;128782;30591;30623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159405;2;Bogotá;2;Bogotá;99;5
297826642;2013;0;1000;2000;1000;0;0;0;0;0;0;0;0;4000;1184457;413676;114487;111259;0;0;0;0;500;4136;0;0;0;0;0;0;0;0;3930;5502;0;0;0;0;0;1500;0;0;0;0;0;534573;2;Bogotá;2;Bogotá;99;5
297718322;2013;0;0;0;516;0;0;0;0;0;0;0;0;516;123600;41367;19668;19964;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61331;2;Bogotá;2;Bogotá;99;5
297826647;2013;0;1800;0;500;0;0;0;0;0;0;0;0;2300;23045;8532;5656;5384;0;0;0;0;132;1122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;0;0;0;0;0;15038;2;Bogotá;2;Bogotá;99;5
9815979;2013;0;0;0;0;0;0;0;0;0;11000;0;0;11000;115900;45791;3815;3583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49374;1;Barranquilla;16;Santa Marta;99;5
299303285;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;81800;28221;0;0;6850;6507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34728;2;Bogotá;2;Bogotá;99;5
448987;2013;0;185;0;3357;4867;0;0;0;0;0;0;0;8409;829081;290178;75075;75826;0;0;0;0;630;5282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8678;0;0;0;0;0;371286;2;Bogotá;2;Bogotá;99;5
297730503;2013;0;0;0;2500;0;0;0;0;0;0;0;0;2500;171429;72000;6168;5551;0;0;35;295;82;656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78502;1;Barranquilla;16;Santa Marta;99;5
297718312;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;350176;122561;28368;26382;0;0;0;0;5000;41000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4500;0;0;0;0;0;189943;2;Bogotá;2;Bogotá;99;5
297718302;2013;0;2500;0;2300;0;0;0;0;0;0;0;0;4800;2217503;709600;213730;209455;0;0;0;0;160;1390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;920445;2;Bogotá;2;Bogotá;99;5
297822448;2013;0;0;500;1500;1200;0;0;0;0;0;0;0;3200;210636;69322;13206;12941;0;0;100;840;40;328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83431;2;Bogotá;2;Bogotá;99;5
297839505;2013;0;0;0;5654;0;0;0;0;0;0;0;0;5654;951846;279294;81305;84881;0;0;0;0;100;826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;365001;2;Bogotá;2;Bogotá;99;5
297821308;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;720000;211692;10980;10872;0;0;0;0;100;800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000;0;0;0;0;0;223364;2;Bogotá;2;Bogotá;99;5
297718360;2013;0;0;0;0;0;0;0;0;0;1100;0;0;1100;280455;98159;44476;43586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;141745;2;Bogotá;2;Bogotá;99;5
297718363;2013;0;1000;0;3000;0;0;0;0;0;0;0;0;4000;163700;57295;14669;14522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71817;2;Bogotá;2;Bogotá;99;5
297718362;2013;0;0;0;1440;0;0;0;0;0;0;0;0;1440;540000;159300;92652;93578;2920;2774;0;0;110;935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;256587;2;Bogotá;2;Bogotá;99;5
297822336;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;269830;95520;8786;8628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104148;2;Bogotá;2;Bogotá;99;5
297717006;2013;0;0;0;400;300;0;0;0;0;0;0;0;700;245100;75000;49513;46492;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;121492;2;Bogotá;2;Bogotá;99;5
297717021;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;845147;241554;50621;52737;0;0;0;0;350;3431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;297722;2;Bogotá;2;Bogotá;99;5
297717024;2013;0;200;0;0;0;0;0;0;0;0;0;0;200;287441;91981;17317;18319;0;0;0;0;60;504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110804;2;Bogotá;2;Bogotá;99;5
297839796;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;9537;3354;4567;4106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7460;2;Bogotá;2;Bogotá;99;5
297818794;2013;0;0;0;500;0;0;0;0;0;0;0;0;500;4582;1590;1709;1692;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3282;2;Bogotá;2;Bogotá;99;5
283047;2013;0;0;0;3600;1200;0;0;0;0;0;0;0;4800;84401;30724;2714;2597;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33321;2;Bogotá;2;Bogotá;99;5
297820580;2013;0;0;0;600;1120;0;0;0;0;750;0;0;2470;76116;27000;3021;1400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28400;2;Bogotá;85;Yopal;99;5
452232;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;10800;4309;0;0;8100;2430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6739;2;Bogotá;2;Bogotá;99;5
297718330;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;157813;58390;22149;21905;0;0;0;0;60;597;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80892;2;Bogotá;2;Bogotá;99;5
297821918;2013;450;120;0;450;120;0;0;0;0;0;0;0;1140;22342;8914;7876;7844;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16758;2;Bogotá;2;Bogotá;99;5
297822767;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;119120;42883;18130;16879;0;0;0;0;26;240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60002;2;Bogotá;2;Bogotá;99;5
297822929;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;174374;68146;0;0;35442;38449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106595;2;Bogotá;2;Bogotá;99;5
299303275;2013;0;0;0;700;0;0;0;0;0;400;0;0;1100;59620;20820;0;0;2950;2920;12;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000;0;0;0;0;0;23842;2;Bogotá;2;Bogotá;99;5
297827029;2013;0;0;0;1150;3500;0;0;0;0;250;0;0;4900;11952;9000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9000;2;Bogotá;91;Leticia;99;5
297821059;2013;0;0;0;2240;0;0;0;0;0;0;0;0;2240;46180;39253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39253;2;Bogotá;91;Leticia;99;5
256628;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;113760;89099;0;0;624;2520;2;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91637;2;Bogotá;91;Leticia;99;5
297839502;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;6794;5380;0;0;0;0;16;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5530;2;Bogotá;91;Leticia;99;5
297730495;2013;0;0;0;500;0;0;0;0;0;0;0;0;500;23058;19461;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19461;2;Bogotá;91;Leticia;99;5
297827899;2013;0;1250;500;4585;6599;0;0;0;0;3500;0;0;16434;143078;117893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117893;2;Bogotá;91;Leticia;99;5
297827887;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;2040;1640;0;0;0;0;140;1100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2740;2;Bogotá;91;Leticia;99;5
441040;2013;0;0;0;408;0;0;0;0;0;0;0;0;408;12372;10615;0;0;980;1225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11840;2;Bogotá;91;Leticia;99;5
297823991;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;13706;4728;3458;4322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9050;2;Bogotá;2;Bogotá;99;5
444211;2013;0;150;0;1000;0;0;0;0;0;600;0;0;1750;2510;1937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1937;2;Bogotá;18;Villavicencio;99;5
