Nro_Orden_Establecimiento;Periodo;C3RHE1;C3RHE2;C3RHE5;PROGAHORR;TOTALARH;C3RHC1PTU;C3RHC4RCASUP;C3RHC5RCASUB;C3RHC6PMS;MULTABAS;C3RHC7TOGT;C3RHA1cAC;C3RHA1dAC;VOCONSBL;VACONSBLQ;C3RHA5cCT;C3RHA5dCT;VOLBOTLL;VRBOTLL;C3RHA6cALL;C3RHA7cTVU1;C3RHA7dTVPCA;C3RHA2aSUP;C3RHA2bSUP;FECHADESDESUP;FECHAHASTASUP;C3RHA2cSUP;C3RHA3aSUB;C3RHA3bSUB;FECHADESDESUB;FECHAHASTASUB;C3RHA3cSUB;C3RHA4aAM;C3RHA4bAM;FECHADESDEMAR;FECHAHASTAMAR;C3RHA4cAM;C3RHA7aTVC;C3RHA7bTPC;C3RHA7cTVU2;C3RHA7cTVU;CODSEDE;Sede;CODSUBSEDE;Subsede;NOVEDAD;ESTADO
400082;2015;0;0;3732;0;3732;22;0;0;0;0;22;10184;29815;0;0;0;0;0;0;0;10184;29815;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;10184;2;Bogotá;18;Villavicencio;99;5
452422;2015;0;0;0;0;0;0;0;0;0;0;0;5222;11123;0;0;0;0;0;0;0;5222;11123;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;5222;5;Manizales;5;Manizales;99;5
452426;2015;0;980;1600;300;2880;81;0;0;0;0;81;34741;72639;0;0;0;0;0;0;0;34741;72639;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;34741;5;Manizales;11;Ibagué;99;5
9807415;2015;0;239;1945;0;2184;26;0;0;0;0;26;7589;21127;0;0;0;0;0;0;0;7589;21127;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;7589;2;Bogotá;2;Bogotá;99;5
10400082;2015;0;0;0;0;0;8;0;0;0;0;8;1400;2024;0;0;0;0;0;0;0;1400;2024;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1400;3;Bucaramanga;3;Bucaramanga;99;5
296886245;2015;0;9588;0;0;9588;33;0;0;0;0;33;21309;26636;0;0;0;0;0;0;0;21309;26636;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;21309;6;Medellín;6;Medellín;99;5
296886246;2015;0;2170;0;0;2170;50;0;0;0;0;50;9305;24909;0;0;0;0;1;339;0;9306;25248;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;9306;2;Bogotá;2;Bogotá;99;5
296886247;2015;0;2025;2219;0;4244;51;0;0;0;0;51;9744;25324;0;0;0;0;1;2339;0;9745;27663;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;9745;2;Bogotá;2;Bogotá;99;5
296886248;2015;0;0;0;0;0;0;0;0;0;0;0;5137;10937;0;0;0;0;0;0;0;5137;10937;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;5137;5;Manizales;5;Manizales;99;5
296886250;2015;0;0;0;0;0;48;0;0;0;0;48;43984;95228;0;0;1014;9413;0;0;0;44998;104641;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;44998;1;Barranquilla;16;Santa Marta;99;5
297718282;2015;0;0;0;0;0;360;0;0;0;0;360;55859;138586;0;0;64;1600;1;400;0;55924;140586;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;55924;1;Barranquilla;9;Cartagena;99;5
297730369;2015;0;426;22571;500;23497;211;0;0;0;0;211;36312;94374;0;0;0;0;5;1985;0;36317;96359;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;36317;2;Bogotá;2;Bogotá;99;5
297730371;2015;0;1002;1689;0;2691;31;0;0;0;0;31;6308;16653;0;0;0;0;1;447;0;6309;17100;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;6309;2;Bogotá;2;Bogotá;99;5
297730372;2015;0;771;0;0;771;9;0;0;0;0;9;2398;6210;0;0;0;0;1;85;0;2399;6295;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2399;2;Bogotá;2;Bogotá;99;5
297730373;2015;0;15395;4805;0;20200;48;0;0;0;0;48;28270;69937;0;0;0;0;0;0;0;28270;69937;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;28270;1;Barranquilla;1;Barranquilla;99;5
297730375;2015;0;500;200;200;900;33;0;0;0;0;33;13372;15378;0;0;0;0;0;0;0;13372;15378;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;13372;6;Medellín;6;Medellín;99;5
297730377;2015;0;202805;23046;4609;230460;163;89;0;0;0;252;0;0;0;0;0;0;0;0;0;0;0;50366;4573;10/02/2015;10/01/2025;50366;0;0; ; ;0;0;0; ; ;0;50366;4573;50366;50366;2;Bogotá;17;Tunja;99;5
297730504;2015;0;0;0;0;0;33;0;0;0;0;33;4251;4974;0;0;0;0;0;0;0;4251;4974;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;4251;6;Medellín;6;Medellín;99;5
297730506;2015;0;6500;0;0;6500;0;0;0;0;0;0;30930;38900;0;0;30;204;0;0;304;31264;39104;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;31264;5;Manizales;11;Ibagué;99;5
297730507;2015;0;951;1740;0;2691;83;0;0;0;0;83;15585;40505;0;0;0;0;2;2552;0;15587;43057;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;15587;2;Bogotá;2;Bogotá;99;5
297838052;2015;0;1885;10400;3500;15785;186;0;0;0;0;186;98061;210604;0;0;0;0;0;0;0;98061;210604;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;98061;4;Cali;4;Cali;99;5
296914052;2015;0;0;0;244;244;61;0;0;0;0;61;32139;45630;0;0;0;0;0;0;0;32139;45630;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;32139;4;Cali;4;Cali;99;5
297826920;2015;0;2175;0;318;2493;13;0;0;0;0;13;6192;8668;0;0;0;0;0;0;0;6192;8668;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;6192;4;Cali;4;Cali;99;5
452409;2015;0;2507;0;0;2507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;220900;1111;31/01/2008;31/01/2018;55027;0;0; ; ;0;0;0; ; ;0;220900;1111;55027;55027;4;Cali;4;Cali;99;5
297826959;2015;0;0;0;0;0;12056;0;0;0;0;12056;6531;9344;0;0;0;0;0;0;0;6531;9344;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;6531;4;Cali;4;Cali;99;5
297824068;2015;0;0;0;0;0;7;0;0;0;0;7;3959;5717;0;0;0;0;0;0;0;3959;5717;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3959;4;Cali;4;Cali;99;5
306981;2015;0;0;0;0;0;12;0;0;0;0;12;6965;9877;0;0;0;0;0;0;0;6965;9877;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;6965;4;Cali;4;Cali;99;5
297730524;2015;0;0;0;860;860;0;0;450;0;0;450;0;0;0;0;0;0;15;6888;0;15;6888;0;0; ; ;0;3650;203;01/01/2015;31/12/2015;3650;0;0; ; ;0;3650;203;3650;3665;4;Cali;14;Pasto;99;5
297826764;2015;0;0;0;0;0;7875;0;0;0;0;7875;4256;6060;0;0;0;0;0;0;0;4256;6060;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;4256;4;Cali;4;Cali;99;5
297826736;2015;0;0;680;0;680;0;0;0;0;0;0;30860;45897;0;0;0;0;0;0;0;30860;45897;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;30860;4;Cali;4;Cali;99;5
297826872;2015;0;0;0;0;0;5040;0;0;0;0;5040;2653;6443;0;0;0;0;0;0;0;2653;6443;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2653;4;Cali;4;Cali;99;5
297826769;2015;0;0;0;0;0;23962;0;0;0;0;23962;13023;18370;0;0;0;0;0;0;0;13023;18370;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;13023;4;Cali;4;Cali;99;5
297826768;2015;0;0;400;0;400;10411;0;0;0;0;10411;5626;7972;0;0;0;0;0;0;0;5626;7972;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;5626;4;Cali;4;Cali;99;5
297827862;2015;0;0;0;300;300;57;0;0;0;0;57;30246;67279;0;0;0;0;0;0;0;30246;67279;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;30246;4;Cali;4;Cali;99;5
455224;2015;0;150;2345;100;2595;58950;0;0;0;0;58950;32038;45333;0;0;0;0;0;0;0;32038;45333;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;32038;4;Cali;4;Cali;99;5
297820355;2015;0;0;1864;0;1864;6701;0;0;0;0;6701;3575;5070;0;0;0;0;0;0;0;3575;5070;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3575;4;Cali;4;Cali;99;5
300037391;2015;0;0;0;0;0;13874;0;0;0;0;13874;7489;10676;0;0;0;0;0;0;0;7489;10676;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;7489;4;Cali;4;Cali;99;5
10402258;2015;0;0;0;0;0;10066;0;0;0;0;10066;5298;7541;0;0;0;0;0;0;0;5298;7541;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;5298;4;Cali;4;Cali;99;5
297820747;2015;0;0;13906;6547;20453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2049840;8330;01/01/2015;31/12/2015;90805;0;0; ; ;0;0;0; ; ;0;2049840;8330;90805;90805;4;Cali;4;Cali;99;5
3599085;2015;0;0;0;0;0;1733;0;0;0;0;1733;1050;1627;0;0;0;0;0;0;0;1050;1627;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1050;4;Cali;4;Cali;99;5
3875539;2015;0;0;0;0;0;12165;0;0;0;0;12165;15978;8672;0;0;0;0;0;0;0;15978;8672;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;15978;4;Cali;15;Popayán;99;5
10402352;2015;0;695;602;0;1297;2;0;0;0;0;2;1255;1945;0;0;0;0;0;0;0;1255;1945;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1255;4;Cali;4;Cali;99;5
10402353;2015;0;0;0;0;0;6259;0;0;0;0;6259;3395;4805;0;0;0;0;0;0;0;3395;4805;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3395;4;Cali;4;Cali;99;5
10402354;2015;0;0;0;0;0;3;0;0;0;0;3;2121;3002;0;0;0;0;0;0;0;2121;3002;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2121;4;Cali;4;Cali;99;5
299303283;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22705;0;28/12/2005;28/12/2016;22705;346896;0;28/12/2005;28/12/2016;346896;0;0; ; ;0;369601;0;369601;369601;5;Manizales;5;Manizales;99;5
375000;2015;0;0;0;0;0;0;0;0;0;0;0;8220;17501;0;0;0;0;0;0;0;8220;17501;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;8220;5;Manizales;5;Manizales;99;5
455637;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;0;59224;0;31/07/2012;31/07/2017;59224;0;0; ; ;0;59224;0;59224;59224;5;Manizales;5;Manizales;99;5
7070958;2015;0;0;0;0;0;0;0;0;0;0;0;18690;41118;0;0;0;0;0;0;0;18690;41118;0;0; ; ;0;46610;0;31/07/2012;31/07/2017;8925;0;0; ; ;0;46610;0;8925;27615;5;Manizales;5;Manizales;99;5
297826773;2015;0;0;0;0;0;0;0;0;0;0;0;3410;7546;0;0;0;0;0;0;0;3410;7546;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3410;5;Manizales;5;Manizales;99;5
297822411;2015;0;0;0;0;0;0;0;0;0;0;0;4195;8608;0;0;0;0;0;0;0;4195;8608;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;4195;5;Manizales;5;Manizales;99;5
297826671;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3947;0;04/05/2010;04/05/2020;3947;0;0; ; ;0;0;0; ; ;0;3947;0;3947;3947;6;Medellín;6;Medellín;99;5
297826675;2015;0;0;1320;0;1320;33;0;0;0;0;33;7142;8378;0;0;0;0;0;0;0;7142;8378;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;7142;6;Medellín;6;Medellín;99;5
297826976;2015;0;0;0;0;0;33;0;0;0;0;33;17938;24935;0;0;0;0;11;3808;0;17949;28743;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;17949;6;Medellín;6;Medellín;99;5
297718666;2015;0;0;0;0;0;33;0;0;0;0;33;14636;22864;0;0;0;0;0;0;0;14636;22864;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;14636;6;Medellín;6;Medellín;99;5
452177;2015;0;0;480;0;480;37;0;0;0;0;37;6245;7494;0;0;0;0;0;0;0;6245;7494;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;6245;6;Medellín;6;Medellín;99;5
297826851;2015;0;422;2958;0;3380;33;0;0;0;0;33;49796;58609;0;0;0;0;14;253;0;49810;58862;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;49810;6;Medellín;6;Medellín;99;5
297718265;2015;0;6711;0;100;6811;33;0;0;0;0;33;16215;19085;0;0;0;0;0;0;0;16215;19085;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;16215;6;Medellín;6;Medellín;99;5
296886274;2015;0;0;0;0;0;33;0;0;0;0;33;4495;7655;0;0;0;0;0;0;0;4495;7655;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;4495;6;Medellín;6;Medellín;99;5
296886224;2015;0;0;860;0;860;37;0;0;0;0;37;4217;4962;0;0;0;0;0;0;0;4217;4962;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;4217;6;Medellín;6;Medellín;99;5
299303330;2015;0;0;1220;0;1220;37;0;0;0;0;37;5905;6960;0;0;0;0;0;0;0;5905;6960;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;5905;6;Medellín;6;Medellín;99;5
297826800;2015;0;0;5000;0;5000;33;0;0;0;0;33;8650;10271;0;0;0;0;0;0;0;8650;10271;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;8650;6;Medellín;6;Medellín;99;5
297718269;2015;0;0;0;0;0;33;0;0;0;0;33;21905;38253;0;0;0;0;0;0;0;21905;38253;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;21905;6;Medellín;6;Medellín;99;5
299303276;2015;0;138;0;0;138;33;0;0;0;0;33;60707;66813;0;0;0;0;39;11700;0;60746;78513;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;60746;6;Medellín;6;Medellín;99;5
446746;2015;0;0;0;2000;2000;0;0;0;0;0;0;16700;24215;0;0;0;0;0;0;0;16700;24215;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;16700;6;Medellín;6;Medellín;99;5
296886259;2015;0;0;0;0;0;26;0;0;0;0;26;7865;8911;0;0;0;0;0;0;0;7865;8911;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;7865;6;Medellín;6;Medellín;99;5
296886263;2015;0;150;5000;2000;7150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3100;0;01/01/2015;31/12/2015;3100;0;0; ; ;0;0;0; ; ;0;3100;0;3100;3100;6;Medellín;6;Medellín;99;5
375263;2015;0;0;0;0;0;33;0;0;0;0;33;3032;3674;0;0;0;0;2;1382;0;3034;5056;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3034;6;Medellín;6;Medellín;99;5
297730508;2015;0;319;240;0;559;33;0;0;0;0;33;31883;45610;0;0;0;0;0;0;0;31883;45610;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;31883;6;Medellín;6;Medellín;99;5
375941;2015;0;1000;1000;0;2000;196;86;0;0;0;282;0;0;0;0;0;0;0;0;0;0;0;1560;282;15/01/2012; ;1560;0;0; ; ;0;0;0; ; ;0;1560;282;1560;1560;6;Medellín;6;Medellín;99;5
457974;2015;0;0;0;0;0;34;0;0;0;0;34;12254;14544;0;0;0;0;0;0;0;12254;14544;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;12254;6;Medellín;6;Medellín;99;5
297826674;2015;0;0;0;0;0;0;0;0;0;0;0;17500;23200;0;0;0;0;0;0;0;17500;23200;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;17500;6;Medellín;6;Medellín;99;5
297730522;2015;0;428;214;642;1284;22;0;0;0;0;22;31458;40895;0;0;0;0;0;0;0;31458;40895;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;31458;6;Medellín;6;Medellín;99;5
296886268;2015;0;1000;0;0;1000;0;0;0;0;0;0;4331;2352;0;0;0;0;0;0;0;4331;2352;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;4331;6;Medellín;6;Medellín;99;5
297826643;2015;0;0;5000;0;5000;33;0;0;0;0;33;45220;53223;0;0;0;0;11;3714;0;45231;56937;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;45231;6;Medellín;6;Medellín;99;5
452356;2015;0;3000;0;0;3000;33;0;0;0;0;33;6954;8289;0;0;0;0;5;384;0;6959;8673;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;6959;6;Medellín;6;Medellín;99;5
297718296;2015;0;0;2102;2343;4445;207;0;0;0;0;207;7097;8357;0;0;0;0;0;0;0;7097;8357;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;7097;6;Medellín;6;Medellín;99;5
299303378;2015;0;0;0;0;0;0;0;0;0;0;0;6483;7859;0;0;0;0;0;0;0;6483;7859;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;6483;6;Medellín;6;Medellín;99;5
297826775;2015;0;0;0;0;0;8;0;0;0;0;8;3806;3972;0;0;0;0;0;0;0;3806;3972;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3806;6;Medellín;6;Medellín;99;5
297823526;2015;0;1173;1800;200;3173;33;0;0;0;0;33;3050;4761;0;0;0;0;0;0;0;3050;4761;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3050;6;Medellín;6;Medellín;99;5
452330;2015;0;0;2075;0;2075;33;0;0;0;0;33;6280;11247;0;0;0;0;0;0;0;6280;11247;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;6280;6;Medellín;6;Medellín;99;5
297718304;2015;0;24338;0;0;24338;33;0;0;0;0;33;6294;7522;0;0;0;0;0;0;0;6294;7522;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;6294;6;Medellín;6;Medellín;99;5
297822869;2015;0;0;0;0;0;33;0;0;0;0;33;6283;14744;0;0;0;0;0;0;0;6283;14744;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;6283;6;Medellín;6;Medellín;99;5
297823386;2015;0;0;0;0;0;33;0;0;0;0;33;4589;5476;0;0;0;0;12;720;0;4601;6196;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;4601;6;Medellín;6;Medellín;99;5
297823000;2015;0;0;0;0;0;33;0;0;0;0;33;7500;8136;0;0;0;0;0;0;0;7500;8136;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;7500;6;Medellín;6;Medellín;99;5
297823579;2015;0;1000;1000;1000;3000;0;0;0;0;0;0;0;0;0;0;0;0;21;7800;0;21;7800;5000;0; ; ;5000;0;0; ; ;0;0;0; ; ;0;5000;0;5000;5021;6;Medellín;6;Medellín;99;5
297823739;2015;0;0;0;0;0;33;0;0;0;0;33;11541;21127;0;0;0;0;0;0;0;11541;21127;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;11541;6;Medellín;6;Medellín;99;5
452170;2015;0;8500;24000;0;32500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19852;3600;01/01/2015;31/12/2015;19852;0;0; ; ;0;0;0; ; ;0;19852;3600;19852;19852;6;Medellín;6;Medellín;99;5
452474;2015;0;0;0;0;0;14;0;0;0;0;14;8310;12451;0;0;0;0;0;0;0;8310;12451;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;8310;6;Medellín;6;Medellín;99;5
297823606;2015;10000;5000;15000;3000;33000;14;2500;0;0;0;2514;2664;4273;0;0;0;0;0;0;0;2664;4273;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2664;6;Medellín;6;Medellín;99;5
297718335;2015;0;0;0;0;0;14;0;0;0;0;14;1319;1939;0;0;0;0;0;0;0;1319;1939;0;0; ; ;0;5315;0; ; ;3219;0;0; ; ;0;5315;0;3219;4538;6;Medellín;6;Medellín;99;5
443827;2015;0;0;0;0;0;33;0;0;0;0;33;19464;24537;0;0;0;0;0;0;0;19464;24537;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;19464;6;Medellín;6;Medellín;99;5
2506951;2015;0;0;0;0;0;33;0;0;0;0;33;9624;11667;0;0;0;0;0;0;0;9624;11667;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;9624;6;Medellín;6;Medellín;99;5
297823428;2015;0;0;0;0;0;68;0;0;0;0;68;10728;5267;0;0;0;0;0;0;0;10728;5267;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;10728;6;Medellín;6;Medellín;99;5
10213099;2015;0;0;6000;1500;7500;33;0;0;0;0;33;2799;3338;0;0;0;0;0;0;0;2799;3338;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2799;6;Medellín;6;Medellín;99;5
297718344;2015;0;0;0;0;0;33;0;0;0;0;33;5316;6341;0;0;0;0;0;0;0;5316;6341;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;5316;6;Medellín;6;Medellín;99;5
297839768;2015;0;0;0;0;0;30;0;0;0;0;30;11553;13525;0;0;0;0;0;0;0;11553;13525;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;11553;6;Medellín;6;Medellín;99;5
297718343;2015;0;0;0;0;0;33;0;0;0;0;33;15940;17624;0;0;0;0;0;0;0;15940;17624;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;15940;6;Medellín;6;Medellín;99;5
299303370;2015;0;0;0;380;380;33;0;0;0;0;33;4990;6049;0;0;0;0;0;0;0;4990;6049;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;4990;6;Medellín;6;Medellín;99;5
297819344;2015;0;1300;450;280;2030;33;0;0;0;0;33;8014;11150;0;0;0;0;0;0;0;8014;11150;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;8014;6;Medellín;6;Medellín;99;5
297823165;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68890;6652;0;0;2900;71790;6652;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;71790;6;Medellín;6;Medellín;99;5
299381137;2015;0;0;0;0;0;22;0;0;0;0;22;2500;2125;0;0;0;0;0;0;0;2500;2125;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2500;6;Medellín;6;Medellín;99;5
10400083;2015;0;0;0;0;0;18;0;0;0;0;18;5913;6670;0;0;0;0;0;0;0;5913;6670;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;5913;6;Medellín;6;Medellín;99;5
10400084;2015;0;0;0;0;0;0;0;0;0;0;0;1510;2403;0;0;0;0;0;0;0;1510;2403;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1510;3;Bucaramanga;10;Cúcuta;99;5
10400085;2015;0;0;0;0;0;33;0;0;0;0;33;6544;7806;0;0;0;0;0;0;0;6544;7806;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;6544;6;Medellín;6;Medellín;99;5
10400086;2015;0;0;0;0;0;34;0;0;0;0;34;7716;9568;0;0;0;0;0;0;0;7716;9568;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;7716;6;Medellín;6;Medellín;99;5
10603626;2015;0;0;3000;3000;6000;33;0;0;0;0;33;8834;10539;0;0;0;0;0;0;0;8834;10539;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;8834;6;Medellín;6;Medellín;99;5
10603627;2015;0;1480;0;0;1480;0;0;0;0;0;0;17726;23044;132;760;0;0;0;0;4;17862;23804;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;17862;6;Medellín;6;Medellín;99;5
10400089;2015;0;2000;2000;0;4000;33;0;0;0;0;33;1114;1125;0;0;0;0;0;0;0;1114;1125;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1114;6;Medellín;6;Medellín;99;5
10400092;2015;0;15;0;2600;2615;33;0;0;0;0;33;3;6277;0;0;0;0;0;0;0;3;6277;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3;6;Medellín;6;Medellín;99;5
10400093;2015;0;0;0;0;0;33;0;0;0;0;33;4890;8969;0;0;0;0;5;1500;0;4895;10469;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;4895;6;Medellín;6;Medellín;99;5
10400094;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;246;09/09/2014;08/09/2016;90;0;0; ; ;0;0;0; ; ;0;100;246;90;90;4;Cali;4;Cali;99;5
451490;2015;0;0;0;0;0;0;0;0;0;0;0;18975;39848;0;0;0;0;0;0;0;18975;39848;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;18975;5;Manizales;7;Pereira;99;5
297839503;2015;0;0;2000;0;2000;360;0;0;0;0;360;0;0;0;0;0;0;0;0;0;0;0;31536;1250;23/10/2014;31/12/2016;300;0;0; ; ;0;0;0; ; ;0;31536;1250;300;300;5;Manizales;7;Pereira;99;5
452201;2015;0;11500;0;0;11500;10171;0;0;0;0;10171;0;0;0;0;0;0;0;0;0;0;0;124416;10171;04/07/2013;03/07/2018;3440;0;0; ; ;0;0;0; ; ;0;124416;10171;3440;3440;5;Manizales;7;Pereira;99;5
297826921;2015;0;4000;1000;0;5000;0;0;0;0;0;0;28497;62693;0;0;0;0;0;0;0;28497;62693;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;28497;5;Manizales;7;Pereira;99;5
297730463;2015;0;317;0;0;317;0;0;0;0;0;0;4682;10810;0;0;0;0;4;1783;0;4686;12593;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;4686;5;Manizales;7;Pereira;99;5
297826808;2015;0;0;0;2475;2475;0;0;0;0;0;0;4509;9401;0;0;0;0;0;0;0;4509;9401;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;4509;5;Manizales;7;Pereira;99;5
297822881;2015;0;0;200;1800;2000;0;0;0;0;0;0;1748;3749;0;0;0;0;0;0;0;1748;3749;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1748;5;Manizales;7;Pereira;99;5
