Nro_Orden_Establecimiento;Periodo;C5REA1;C5REA2;C5REA3;C5REA4;C5REA9;C5REA5;C5REA6;C5REA7;C5REA8;C5REA10;C6GAA2e;C6GAA1b;TORAENER;C5REB1a;C5REB1b;C5REB2a;C5REB2b;C5REB3a;C5REB3b;C5REB16a;C5REB16b;C5REB4a;C5REB4b;C5REB5a;C5REB5b;C5REB6a;C5REB6b;C5REB7a;C5REB7b;C5REB8a;C5REB8b;C5REB9a;C5REB9b;C5REB10a;C5REB10b;C5REB11a;C5REB12a;C5REB13a;C5REB14a;C5REB15a;C5REB15b;C5REB17a;C5REB17b;CONBIOGAS;C5REB18b;CODSEDE;Sede;CODSUBSEDE;Subsede;NOVEDAD;ESTADO
300037454;2015;0;0;0;4550;0;0;0;0;0;3200;0;0;7750;290240;109461;13387;14433;0;0;0;0;50;320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124214;3;Bucaramanga;3;Bucaramanga;99;5
297820704;2015;0;150;0;1200;0;0;0;0;0;1000;0;0;2350;237576;97644;16800;17186;0;0;0;0;128;960;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115790;3;Bucaramanga;3;Bucaramanga;99;5
297822007;2015;0;0;0;1300;0;0;0;0;0;19000;0;0;20300;167844;70251;13752;14563;0;0;0;0;10;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84919;3;Bucaramanga;3;Bucaramanga;99;5
297827422;2015;0;329;308;2581;0;0;0;0;0;1750;0;0;4968;145100;60214;8556;8831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69045;3;Bucaramanga;3;Bucaramanga;99;5
10300919;2015;0;0;0;0;0;0;0;0;0;23520;0;0;23520;745056;291302;28302;36680;0;0;0;0;450;3375;0;0;0;0;0;0;0;0;0;0;0;0;0;74505;0;0;0;0;0;0;0;331357;3;Bucaramanga;3;Bucaramanga;99;5
299304639;2015;0;0;0;1000;0;22400;0;0;0;5600;0;0;29000;26691;10533;3206;3463;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13996;3;Bucaramanga;3;Bucaramanga;99;5
299304641;2015;0;0;0;1200;8000;0;0;0;0;71359;0;0;80559;6550;2816;13164;14401;0;0;0;0;16;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17337;3;Bucaramanga;3;Bucaramanga;99;5
299304642;2015;0;0;0;1300;0;0;0;0;0;4800;0;0;6100;14727;6155;5160;5645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11800;3;Bucaramanga;3;Bucaramanga;99;5
297838190;2015;0;0;0;0;20599;0;0;0;0;0;0;0;20599;147160;66200;11113;16007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82207;4;Cali;4;Cali;99;5
10400052;2015;0;1000;0;2000;14000;0;0;0;0;1500;0;600;19100;426000;188000;26400;52000;0;0;0;0;233;1680;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;241680;4;Cali;4;Cali;99;5
455239;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;586967;193816;27152;41213;0;0;64;495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;235524;4;Cali;4;Cali;99;5
297826717;2015;0;0;300;5091;6500;0;0;0;0;2600;0;0;14491;1553180;501793;50769;68574;0;0;0;0;755;5813;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8712;0;0;0;0;0;576180;4;Cali;4;Cali;99;5
297826765;2015;0;0;0;631;0;0;0;0;0;0;0;0;631;173680;71189;23200;32884;0;0;8;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104127;4;Cali;4;Cali;99;5
297821302;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;198529;84248;6648;9266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93514;4;Cali;4;Cali;99;5
297826771;2015;0;2350;1630;1450;1850;715;0;0;0;1863;0;0;9858;165636;83653;13200;15264;0;0;12;90;16;136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99143;4;Cali;4;Cali;99;5
297821622;2015;0;482;0;0;25000;0;0;0;0;0;0;0;25482;1995017;858757;37936;38951;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;897708;4;Cali;4;Cali;99;5
104000;2015;0;0;0;336;505;0;0;0;0;21700;0;0;22541;495000;250750;6639;1880;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;252630;2;Bogotá;18;Villavicencio;99;5
400082;2015;0;0;495;627;0;0;0;0;0;43013;0;0;44135;1615268;572692;34046;43288;0;0;0;0;259;2202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;618182;2;Bogotá;18;Villavicencio;99;5
452422;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;114049;29734;0;0;17479;32034;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61768;5;Manizales;5;Manizales;99;5
452426;2015;0;60;350;3400;0;0;0;0;0;340000;0;1800;345610;1062741;414100;167390;245794;0;0;60;544;272;2177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;662615;5;Manizales;11;Ibagué;99;5
9807415;2015;0;0;0;7050;0;0;0;0;0;0;0;36;7086;276645;126746;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126746;2;Bogotá;2;Bogotá;99;5
10400082;2015;0;0;0;1319;0;0;0;0;0;2809;0;0;4128;35256;13199;3800;4347;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17546;3;Bucaramanga;3;Bucaramanga;99;5
296886245;2015;0;0;0;4200;3500;0;0;0;0;11500;0;0;19200;1350741;479513;38895;45413;0;0;0;0;40;304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;525230;6;Medellín;6;Medellín;99;5
296886246;2015;0;0;0;5385;3449;0;0;0;0;5287;0;492;14613;439508;167013;45329;59781;0;0;0;0;75;589;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3000;0;0;0;0;0;227383;2;Bogotá;2;Bogotá;99;5
296886247;2015;0;0;0;1882;9423;0;0;0;0;4173;0;0;15478;356576;155950;31200;39999;0;0;0;0;82;614;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;196563;2;Bogotá;2;Bogotá;99;5
296886248;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;229568;106221;28922;40689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;146910;5;Manizales;5;Manizales;99;5
296886250;2015;0;0;0;15157;0;0;0;0;0;45800;0;0;60957;2105731;772380;73209;93624;0;0;48;356;650;5313;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;871673;1;Barranquilla;16;Santa Marta;99;5
297718282;2015;0;0;0;46643;0;0;0;0;0;0;0;0;46643;2999166;948077;38050;41855;0;0;672;5194;19760;148202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17472;0;0;0;0;0;1143328;1;Barranquilla;9;Cartagena;99;5
297730369;2015;0;0;0;5385;3449;0;0;0;0;0;0;492;9326;1618737;529413;234444;331118;0;0;2479;19834;115;1068;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;881433;2;Bogotá;2;Bogotá;99;5
297730371;2015;0;5046;0;3911;2320;0;0;0;0;16344;174;0;27795;679014;220946;28947;35315;0;0;0;0;180;1530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1600;0;0;0;0;0;257791;2;Bogotá;2;Bogotá;99;5
297730372;2015;0;0;0;231;0;0;0;0;0;513;0;33;777;88227;35586;7334;9387;0;0;0;0;25;212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;0;0;0;0;0;45185;2;Bogotá;2;Bogotá;99;5
297730373;2015;0;0;0;6507;0;0;0;0;0;48078;0;0;54585;2774895;931526;22667;25222;0;0;0;0;50;418;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;957166;1;Barranquilla;1;Barranquilla;99;5
297730375;2015;0;0;0;900;1000;0;0;0;0;1800;0;0;3700;584637;175391;22249;25887;0;0;0;0;50;377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;0;0;0;0;0;201655;6;Medellín;6;Medellín;99;5
297730377;2015;0;1000;1350;18709;1000;0;280000;0;0;5000;12684;0;319743;808791;309589;367737;275596;0;0;290;1653;450;2573;0;0;0;0;0;0;0;0;0;0;3600;3739;0;0;0;4670;0;0;0;0;0;593150;2;Bogotá;17;Tunja;99;5
297730504;2015;0;0;0;180;180;0;0;0;0;480;0;0;840;310605;121135;3111;3422;0;0;0;0;30;228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124785;6;Medellín;6;Medellín;99;5
297730506;2015;0;1100;0;1700;920;0;0;0;0;2400;0;0;6120;217708;106979;0;0;34200;11223;280;2077;340;2420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;656;0;0;0;0;0;122699;5;Manizales;11;Ibagué;99;5
297730507;2015;0;324;76;3538;0;0;0;0;0;18977;0;219;23134;528362;259818;62972;95468;0;0;0;0;219;1862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;357148;2;Bogotá;2;Bogotá;99;5
297838052;2015;0;460;0;0;2268;0;0;0;0;13400;0;4500;20628;4800238;1593614;521000;790858;720;846;10;780;2147;19636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2405734;4;Cali;4;Cali;99;5
296914052;2015;0;0;0;795;0;0;0;0;0;0;0;0;795;2107049;685722;93732;133980;0;0;0;0;53;399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;820101;4;Cali;4;Cali;99;5
297826920;2015;0;0;0;2398;2285;0;0;0;0;0;0;318;5001;428155;163000;22988;33216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;196216;4;Cali;4;Cali;99;5
452409;2015;0;0;0;2213;0;0;0;0;0;2091;0;0;4304;370795;98563;19759;36096;0;0;0;0;3000;25500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;160159;4;Cali;4;Cali;99;5
297826959;2015;0;0;0;896;0;0;0;0;0;0;0;0;896;219287;91498;6658;9109;0;0;0;0;15;112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100719;4;Cali;4;Cali;99;5
297824068;2015;0;0;0;436;187;0;0;0;0;0;0;0;623;401929;129155;19155;27186;0;0;0;0;15;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157316;4;Cali;4;Cali;99;5
306981;2015;0;160;0;1875;180;0;0;0;0;0;0;0;2215;210860;91435;7857;10717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102152;4;Cali;4;Cali;99;5
297730524;2015;0;218;116;291;900;0;0;0;0;1609;0;800;3934;339677;122556;0;0;46890;54268;1957;12250;316;2160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;191234;4;Cali;14;Pasto;99;5
297826764;2015;0;0;0;467;0;0;0;0;0;0;0;0;467;164050;57637;3862;5386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63023;4;Cali;4;Cali;99;5
297826736;2015;0;0;0;822;0;0;0;0;0;0;0;0;822;856726;389120;11120;13514;4311;5777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;408411;4;Cali;4;Cali;99;5
297826872;2015;0;0;0;250;2800;0;0;0;0;12000;0;0;15050;91360;35127;2697;3869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38996;4;Cali;4;Cali;99;5
297826769;2015;0;0;0;1900;5000;0;0;0;0;20000;0;2000;28900;193050;67847;12273;17071;0;0;0;0;220;1826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86744;4;Cali;4;Cali;99;5
297826768;2015;0;0;0;1219;0;0;0;0;0;5420;0;0;6639;15930;8762;723;976;0;0;17;133;72;573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10444;4;Cali;4;Cali;99;5
297827862;2015;0;0;0;0;4560;0;0;0;0;0;0;380;4940;2217678;620950;32400;49819;0;0;0;0;330;2656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;673425;4;Cali;4;Cali;99;5
455224;2015;0;2500;600;1200;25000;0;0;0;0;250;0;0;29550;1725172;705367;60590;127584;0;0;0;0;500;3975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25000;0;0;0;0;0;836926;4;Cali;4;Cali;99;5
297820355;2015;23080;0;0;153;0;0;0;0;0;0;0;0;23233;358386;147556;25493;35055;0;0;0;0;154;1077;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;183688;4;Cali;4;Cali;99;5
300037391;2015;0;0;0;523;0;0;0;0;0;0;0;0;523;578820;205834;18023;25094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;230928;4;Cali;4;Cali;99;5
10402258;2015;0;200;0;500;0;0;0;0;0;0;0;0;700;625300;219054;11448;16198;0;0;0;0;400;3117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;238369;4;Cali;4;Cali;99;5
297820747;2015;0;0;0;7339;0;0;0;0;0;27683;0;59525;94547;247660;99064;249161;378612;0;0;7091;54816;11649;89151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;621643;4;Cali;4;Cali;99;5
3599085;2015;0;0;0;289;1875;0;0;0;0;0;0;0;2164;99210;43652;19880;2385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46037;4;Cali;4;Cali;99;5
3875539;2015;0;0;0;632;2130;0;0;0;0;520;0;0;3282;138876;66635;8851;14736;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81371;4;Cali;15;Popayán;99;5
10402352;2015;0;21;0;118;2273;0;0;0;0;0;0;0;2412;216111;94960;25380;3035;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;304;0;0;0;0;0;0;0;0;0;0;0;98299;4;Cali;4;Cali;99;5
10402353;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;113631;46926;111;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47037;4;Cali;4;Cali;99;5
10402354;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;68720;28344;3719;5051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33395;4;Cali;4;Cali;99;5
299303283;2015;0;0;0;3327;23000;0;0;0;0;0;0;0;26327;255680;133797;0;0;35056;83609;0;0;36;252;0;0;0;0;0;0;0;0;0;0;25920;12;0;0;0;0;0;0;0;0;0;217670;5;Manizales;5;Manizales;99;5
375000;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;235840;109123;35423;49835;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;158958;5;Manizales;5;Manizales;99;5
455637;2015;0;0;0;15000;0;0;0;0;0;9000;0;0;24000;1190962;315947;0;0;30928;43299;0;0;705;5852;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14500;0;0;0;0;0;365098;5;Manizales;5;Manizales;99;5
7070958;2015;0;0;0;10000;0;0;0;0;0;6000;0;0;16000;445100;154005;0;0;18900;22860;0;0;235;1939;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4500;0;0;0;0;0;178804;5;Manizales;5;Manizales;99;5
297826773;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;17010;9034;3820;5374;0;0;10;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14490;5;Manizales;5;Manizales;99;5
297822411;2015;0;0;0;280;580;0;0;0;0;0;0;0;860;57688;31053;9394;13594;0;0;0;0;42;294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44941;5;Manizales;5;Manizales;99;5
297826671;2015;0;0;0;2500;2000;0;0;0;0;0;0;0;4500;427535;132487;0;0;155300;20468;0;0;0;0;0;0;0;0;0;0;0;0;55;1004;0;0;0;0;0;0;0;0;0;0;0;153959;6;Medellín;6;Medellín;99;5
297826675;2015;0;0;0;0;800;0;0;0;0;0;0;200;1000;629920;188976;34061;37127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;226103;6;Medellín;6;Medellín;99;5
297826976;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;710765;177722;52574;55817;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;233539;6;Medellín;6;Medellín;99;5
297718666;2015;0;0;0;2425;267;0;0;0;0;135480;0;0;138172;176205;68720;14925;18129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86849;6;Medellín;6;Medellín;99;5
452177;2015;0;0;0;1200;2800;0;0;0;0;1590;0;0;5590;95364;41007;16884;20315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61322;6;Medellín;6;Medellín;99;5
297826851;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;2187240;613953;93461;115910;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;729863;6;Medellín;6;Medellín;99;5
297718265;2015;0;0;0;0;20680;8100;0;0;0;2000;0;0;30780;918856;280642;34525;39163;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;0;0;0;0;0;0;0;0;319805;6;Medellín;6;Medellín;99;5
296886274;2015;0;0;0;1500;2500;0;0;0;0;20000;0;0;24000;384150;182471;225391;210121;520;598;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;393190;6;Medellín;6;Medellín;99;5
296886224;2015;0;0;0;1100;3200;0;0;0;0;6200;0;0;10500;81762;30899;6490;8048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38947;6;Medellín;6;Medellín;99;5
299303330;2015;0;0;0;1680;5900;0;0;0;0;0;0;720;8300;129293;49643;3630;4509;2050;2337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56489;6;Medellín;6;Medellín;99;5
297826800;2015;0;500;0;4000;1000;0;0;0;0;18000;0;0;23500;349788;139424;27609;27857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;167281;6;Medellín;6;Medellín;99;5
297718269;2015;0;0;0;0;172000;0;0;0;0;81000;0;2000;255000;1248102;187702;131604;149396;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;337098;6;Medellín;6;Medellín;99;5
299303276;2015;0;150;0;0;10210;0;0;0;0;0;0;0;10360;3013474;861676;405404;405548;0;0;569;5490;2713;23311;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1296025;6;Medellín;6;Medellín;99;5
446746;2015;0;0;0;0;6000;0;0;0;0;0;0;0;6000;232544;104645;0;0;12227;20175;0;0;100;690;0;0;0;0;0;0;0;0;0;0;500;1;0;0;0;0;0;0;0;0;0;125511;6;Medellín;6;Medellín;99;5
296886259;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;306489;142124;0;0;38350;44179;92;745;51;394;31;527;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;187969;6;Medellín;6;Medellín;99;5
296886263;2015;2000;0;0;1000;0;0;0;0;0;0;0;0;3000;156520;61825;0;0;50250;55275;1258;11196;875;7787;0;0;0;0;0;0;0;0;30;50;0;0;0;0;0;450;0;0;0;0;0;136133;6;Medellín;6;Medellín;99;5
375263;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;1670000;523606;34000;39551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;563157;6;Medellín;6;Medellín;99;5
297730508;2015;0;324;0;10752;212;0;0;0;0;0;0;240;11528;929440;330899;0;0;5601;8490;718;6522;4113;31310;50326;130848;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;508069;6;Medellín;6;Medellín;99;5
375941;2015;4000;0;1000;1000;2000;0;0;0;0;7000;0;0;15000;238467;114462;0;0;11611;11611;0;0;150;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;127273;6;Medellín;6;Medellín;99;5
457974;2015;0;0;0;292;2447;0;0;0;0;0;0;0;2739;335720;139665;21271;24065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;163730;6;Medellín;6;Medellín;99;5
297826674;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;124524;62678;0;0;16900;21900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84578;6;Medellín;6;Medellín;99;5
297730522;2015;0;0;0;300;642;0;0;0;0;963;0;0;1905;244934;100422;13100;12000;0;0;350;8465;98;940;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1380;0;0;0;0;0;121827;6;Medellín;6;Medellín;99;5
296886268;2015;0;0;0;0;4500;0;0;0;0;6000;0;0;10500;30139;11603;0;0;3100;3120;3080;19712;2500;18750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16000;0;0;0;0;0;53185;6;Medellín;6;Medellín;99;5
297826643;2015;0;0;0;2500;0;0;0;0;0;0;0;0;2500;1966333;646283;65895;72061;0;0;0;0;400;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;721944;6;Medellín;6;Medellín;99;5
452356;2015;0;800;600;4000;8000;0;0;0;0;12000;0;0;25400;1160985;337847;207467;229044;285;376;55;460;105;1039;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;0;0;0;568766;6;Medellín;6;Medellín;99;5
297718296;2015;0;120;0;3456;13043;0;0;0;0;0;0;0;16619;219880;86264;17805;20113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106377;6;Medellín;6;Medellín;99;5
299303378;2015;0;236;0;1008;0;0;3750;0;0;4826;0;0;9820;138170;60886;3693;4278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65164;6;Medellín;6;Medellín;99;5
297826775;2015;0;0;0;978;0;0;0;0;0;0;0;0;978;76356;33286;0;0;17320;23256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56542;6;Medellín;6;Medellín;99;5
297823526;2015;0;0;0;0;4200;0;0;0;0;2400;0;300;6900;89097;33901;6702;7436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41337;6;Medellín;6;Medellín;99;5
452330;2015;0;0;0;573;0;13210;0;0;0;25307;0;0;39090;447979;188820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;148500;0;0;0;0;0;0;0;0;188820;6;Medellín;6;Medellín;99;5
297718304;2015;0;0;0;250;32626;0;0;0;0;0;0;0;32876;150070;58752;13614;16140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74892;6;Medellín;6;Medellín;99;5
297822869;2015;0;0;800;4500;3000;0;0;0;0;0;0;0;8300;54360;292802;8990;7261;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;132;1027;0;0;0;301090;6;Medellín;6;Medellín;99;5
297823386;2015;0;0;0;2500;0;0;0;0;0;3800;0;0;6300;348800;146845;13818;15905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;162750;6;Medellín;6;Medellín;99;5
297823000;2015;0;0;0;74750;0;0;0;0;0;0;0;0;74750;377370;168348;25873;29304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;197652;6;Medellín;6;Medellín;99;5
297823579;2015;2000;1000;0;5000;100;0;0;0;0;1000;0;0;9100;141538;55200;0;0;2400;3000;40;240;100;800;0;0;0;0;0;0;0;0;0;0;10000;7000;0;0;0;0;0;0;0;0;0;66240;6;Medellín;6;Medellín;99;5
297823739;2015;0;0;0;500;32377;0;0;0;0;0;0;0;32877;1038438;493192;25873;30914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;524106;6;Medellín;6;Medellín;99;5
452170;2015;0;0;0;0;3500;0;0;0;0;14400;0;0;17900;91378;34084;0;0;6087;7000;112;840;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41924;6;Medellín;6;Medellín;99;5
452474;2015;0;0;0;700;979;0;0;0;0;13000;0;0;14679;189216;70956;0;0;2200;2654;50;440;25;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74250;6;Medellín;6;Medellín;99;5
297823606;2015;0;1500;1500;1000;0;200;0;0;0;1200;0;300;5700;230450;76048;3636;4000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80048;6;Medellín;6;Medellín;99;5
297718335;2015;0;0;0;412;0;0;0;0;0;0;0;0;412;138000;71070;0;0;9850;11250;33;244;36;260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82824;6;Medellín;6;Medellín;99;5
443827;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;120818;50914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50914;6;Medellín;6;Medellín;99;5
2506951;2015;0;0;0;98;0;0;0;0;0;0;0;0;98;109760;52029;65679;65650;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117679;6;Medellín;6;Medellín;99;5
297823428;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;184140;61687;0;0;7254;10023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71710;6;Medellín;6;Medellín;99;5
