Nro_Orden_Establecimiento;Periodo;C6GAA2ab;C6GAA1e;C6GAA2d;C6GAA2f;C6GAA2g;C6GAA2h;C6GAA2i;TOTALGAA;C6GAAB1a;C6GAAB1b;C6GAAB1c;C6GAAB1d;C6GAAB2a;C6GAAB2b;C6GAAB2c;C6GAAB2d;C6GAAB3a;C6GAAB3b;C6GAAB3c;C6GAAB3d;C6GAAB4a;C6GAAB4b;C6GAAB4c;C6GAAB4d;POTPSFR;C6AAC1d;POTPERM;C6AAC2d;POTTCDE;C6AAC3d;POTTCAG;C6AAC4d;POTPAU;C6AAC5d;POTTOT;C6AAC6dT;GPPSI;GPPER;GPPPSP;GPPPST;GPPCPO;GPPANO;GPPAVO;GPPGPA;GPPGPN;GPPTPOT;GPPPTA;C6AAC1bRPA;C6AAC2bRPA;C6AAC3bRPA;C6AAC4bRPA;C6AAC5bRPA;C6AAC6bRPA;C6AAC7bRPA;C6AAC8bRPA;C6AAC9bRPA;C6AAC10bTRPA;C6AAC11bRPA;C6AA12bPSAAA;CREE;CREE_B;CREE_SALUD;CREE_SALUD_B;CODSEDE;Sede;CODSUBSEDE;Subsede;NOVEDAD;ESTADO
297718302;2015;780;0;0;0;0;0;0;780; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;196;45;0;0;20;0;11;0;227;45;0;4612653;1391484;0;742812;415139;47712;82082;464310;7756192;355228;0;1059027;319473;0;170544;95313;10954;0;106602;1761913;0;0; ; ; ; ;2;Bogotá;2;Bogotá;99;5
297839505;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;111;0;0;0;1;0;4;0;116;0;145100;1850365;452482;0;452244;187403;0;21943;249224;3358761;21585;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;2;Bogotá;99;5
297821308;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;91;1;0;0;0;0;8;0;99;1;0;1405771;330585;0;224555;69858;0;49829;0;2080598;0;0;11750;4453;0;1537;481;0;0;0;18221;973;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
297718360;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ;b;10/01/2014;09/01/2017;0;0;32;0;0;0;0;0;2;0;34;0;0;621602;309971;0;119006;43949;0;7860;0;1102388;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;2;Bogotá;99;5
297718363;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;48;0;0;0;0;0;2;0;50;0;0;826154;195101;0;128002;42178;0;12382;68419;1272236;0;0;0;0;0;0;0;0;0;0;0;0;0;50872; ;50872; ;2;Bogotá;2;Bogotá;99;5
297718362;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;90;0;0;0;0;0;3;0;93;0;145600;1436324;361336;0;245159;86626;0;16750;62034;2353829;0;0;0;0;0;0;0;0;0;0;0;0;0;686; ;171; ;2;Bogotá;2;Bogotá;99;5
297822336;2015;0;0;0;0;0;0;0;0;a; ; ; ;a; ; ; ;a; ; ; ;a; ; ; ;0;0;38;0;0;0;0;0;3;0;41;0;0;619225;145224;0;95185;30253;0;20268;40593;950748;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;2;Bogotá;2;Bogotá;99;5
297717006;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;34;0;0;0;0;0;2;0;37;0;380726;120000;52452;0;85265;30990;0;15464;35216;720113;0;0;0;0;0;0;0;0;0;0;0;0;0;82501; ;82501; ;2;Bogotá;2;Bogotá;99;5
297717021;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ;b;26/01/2015;25/01/2018; ;b;26/01/2015;25/01/2018;0;0;39;0;0;0;50;0;1;0;90;0;0;793694;173342;0;94449;31747;0;4207;17222;1114661;999416;0;0;0;0;0;0;0;0;0;0;0;0;2661; ;2661; ;2;Bogotá;2;Bogotá;99;5
297717024;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;45;0;0;0;3;0;2;0;50;0;0;621269;136679;0;80764;24850;1725;13529;34866;913682;41977;0;0;0;0;0;0;0;0;0;0;0;0;55914; ;0; ;2;Bogotá;2;Bogotá;99;5
297823158;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;2;Bogotá;99;5
297718330;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;27;0;0;0;0;0;2;0;29;0;0;367844;92254;0;50529;15284;0;8365;19608;553884;0;0;0;0;0;0;0;0;0;0;0;0;0;21068; ;21068; ;2;Bogotá;2;Bogotá;99;5
297822767;2015;0;0;0;0;0;1000;PATRIMONIO NATURAL FONDO PARA LA BIODIVERSIDAD Y AREAS PROTEGIDAS;1000;a; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;23;0;0;0;0;0;1;0;24;0;0;335275;82428;0;76251;13149;0;4231;0;511334;0;0;0;0;0;0;0;0;0;0;0;0;0;16357; ; ; ;2;Bogotá;2;Bogotá;99;5
297822929;2015;0;0;0;0;0;0;0;0; ;b;27/05/2014;02/06/2017; ; ; ; ; ; ; ; ; ;b;22/09/2015;21/09/2018;0;0;17;0;12;0;0;0;2;0;31;0;0;293183;74661;133589;74774;31556;0;9408;49120;666291;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;2;Bogotá;99;5
297827899;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ;b;16/12/2015;15/12/2018;0;0;57;0;0;0;0;0;0;0;57;0;0;508000;212804;0;55822;16150;0;0;0;792776;0;0;0;0;0;0;0;0;0;0;0;0;0;29114437; ;29114437; ;2;Bogotá;91;Leticia;99;5
297819453;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;12;0;0;0;0;0;0;0;12;0;0;118316;37463;0;24897;11871;0;0;0;192547;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;2;Bogotá;99;5
441850;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;38;0;0;0;0;0;0;0;38;0;0;490206;115985;0;60245;20190;0;0;28388;715014;0;0;0;0;0;0;0;0;0;0;0;0;0;35493; ;0; ;1;Barranquilla;22;San Andrés;99;5
297718671;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;40;0;0;0;0;0;2;0;42;0;0;708246;164117;0;83458;27195;0;13810;121521;1118347;0;0;0;0;0;0;0;0;0;0;0;0;0;26353; ;26353; ;2;Bogotá;2;Bogotá;99;5
297821291;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;7;0;0;0;0;0;0;0;7;0;0;86815;18900;0;12260;3740;0;0;6216;127931;0;0;0;0;0;0;0;0;0;0;0;0;0;1000; ;1000; ;2;Bogotá;2;Bogotá;99;5
297717025;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;40;0;0;0;2;0;2;0;44;0;289549;794735;195455;0;160644;57377;0;9037;139013;1645810;278593;0;0;0;0;0;0;0;0;0;0;0;0;57377; ; ; ;2;Bogotá;2;Bogotá;99;5
297821128;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;38;0;0;0;10;0;2;0;50;0;109984;454552;148645;0;105907;35060;0;13650;41204;909002;133400;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;2;Bogotá;2;Bogotá;99;5
297718298;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;26;0;0;0;0;0;2;0;28;0;0;420291;100282;0;96550;39582;0;13166;167745;837616;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;2;Bogotá;99;5
297826003;2015;0;0;0;0;0;750;PATRIMONIO NATURAL, FONDO PARA LA BIODIVERSIDAD;750; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;0;0;23;0;7;0;0;0;30;0;0;0;0;416799;42836;13686;0;0;11275;484596;85677;0;0;0;0;0;0;0;0;0;0;0;0;33135; ;33135; ;2;Bogotá;2;Bogotá;99;5
297827332;2015;0;0;0;0;0;173;PALMARITO;173; ; ; ; ; ; ; ; ; ; ; ; ; ;b;26/01/2015;25/01/2018;0;0;1;0;20;0;0;0;1;0;22;0;0;75628;29747;454979;53445;16769;0;6000;35307;671875;0;0;0;0;0;0;0;0;0;0;0;0;0;3741; ;3741; ;2;Bogotá;2;Bogotá;99;5
446751;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;5;0;0;0;0;0;0;0;5;0;0;95464;47732;0;9546;3079;0;0;0;155821;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;2;Bogotá;91;Leticia;99;5
299304550;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;32;0;0;0;0;0;0;0;32;0;0;554982;122096;0;72147;22199;0;0;142040;913464;0;0;0;0;0;0;0;0;0;0;0;0;0;7303; ;7303; ;2;Bogotá;2;Bogotá;99;5
297827324;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;30;0;0;0;52;0;0;0;82;0;0;650579;143404;0;84606;25992;0;0;0;904581;1126776;0;0;0;0;0;0;0;0;0;0;0;0;2715; ;2715; ;2;Bogotá;2;Bogotá;99;5
299304637;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;22;0;0;0;44;0;2;0;68;0;0;739324;162802;0;95171;29845;0;14268;82581;1123991;941482;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;2;Bogotá;2;Bogotá;99;5
10211393;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;48;0;7;0;2;0;57;0;0;0;0;1118728;170717;70479;0;10178;372049;1742151;138633;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;2;Bogotá;99;5
300037392;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;153;0;0;0;24;0;7;0;184;0;0;2798723;661071;0;464522;139641;0;51107;142080;4257144;313328;0;0;0;0;0;0;0;0;0;0;0;0;51629; ; ; ;4;Cali;4;Cali;99;5
299303375;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;43;1;0;0;2;0;3;0;48;1;100164;783594;184793;0;118651;26575;0;15552;37763;1267092;77932;0;16800;4032;0;2520;570;0;0;800;24722;0;0;0;570;44718;44718;2;Bogotá;2;Bogotá;99;5
299320035;2015;0;0;0;9290;0;0;0;9290; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;25;1;0;0;3;0;1;0;29;1;0;449495;107415;0;87400;31544;0;5000;45000;725854;33000;0;7728;1700;0;1580;624;0;0;924;12556;0;0; ; ; ; ;2;Bogotá;2;Bogotá;99;5
10213095;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;140;0;0;0;19;0;4;0;163;0;0;2063257;558244;0;315928;98766;3879;27149;98251;3165474;216016;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;2;Bogotá;2;Bogotá;99;5
10213096;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;38;2;0;0;0;0;2;0;40;2;97501;728088;164342;0;114392;32985;0;11631;11097;1160036;0;0;48539;10956;0;7626;2199;0;0;0;69320;0;0;10614;10614;10614;10614;2;Bogotá;2;Bogotá;99;5
10213097;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;1;0;103;0;0;0;3;0;107;0;0;76170;19042;1728296;199086;64559;0;13124;47360;2147637;0;0;0;0;0;0;0;0;0;0;0;0;0;45993; ;45993; ;2;Bogotá;2;Bogotá;99;5
10213101;2015;720;0;0;0;0;0;0;720; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;0;21;0;0;0;0;0;0;0;25;0;0;347575;81048;0;3465;14915;1220;0;9307;457530;0;0;0;0;0;0;0;0;0;0;0;13678;0;26498; ;26498; ;2;Bogotá;2;Bogotá;99;5
10213102;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;36;0;0;0;0;0;2;0;38;0;134400;622965;129006;0;95191;30329;0;8340;130759;1150990;0;0;0;0;0;0;0;0;0;0;0;0;0;37000; ;37000; ;2;Bogotá;2;Bogotá;99;5
10213098;2015;17000;0;0;45000;0;0;0;62000; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;27;0;0;0;0;0;0;0;27;0;0;346304;84773;0;33418;12700;0;0;13297;490492;0;0;0;0;0;0;0;0;0;0;0;0;0;270; ;270; ;2;Bogotá;2;Bogotá;99;5
297820720;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;35;0;0;0;0;0;0;0;35;0;0;330836;66735;0;43110;13549;0;0;93634;547864;0;0;0;0;0;0;0;0;0;0;0;0;0;42266; ;42266; ;2;Bogotá;2;Bogotá;99;5
460017;2015;0;0;0;10500;0;0;0;10500; ;b;04/02/2015;15/09/2018; ; ; ; ; ;b;29/12/2015;28/12/2017; ;b;29/12/2015;28/12/2017;0;0;29;1;0;0;2;0;2;0;33;1;0;454074;107746;0;63372;5263;0;8023;18648;657126;21762;0;16250;3715;0;50;1;0;0;0;20016;0;0;21180;0;25369;0;2;Bogotá;2;Bogotá;99;5
297566684;2015;0;0;0;500;0;0;0;500;a; ; ; ; ; ; ; ; ;b;26/01/2012;25/01/2018; ;b;26/01/2015;25/01/2018;0;0;13;0;0;0;0;0;0;0;13;0;0;101000;20960;0;8000;7000;0;0;0;136960;0;0;0;0;0;0;0;0;0;0;0;0;0;48; ;48; ;2;Bogotá;2;Bogotá;99;5
297837484;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;28;0;0;0;28;0;0;0;0;0;0;0;0;0;612418;612418;612418;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;2;Bogotá;99;5
298405690;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;30;0;0;0;0;0;1;0;31;0;0;258875;54363;0;38831;10355;0;7000;18476;387900;0;0;0;0;0;0;0;0;0;0;0;5753;0;19672; ;19672; ;2;Bogotá;2;Bogotá;99;5
299303362;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;30;0;0;0;0;0;0;0;30;0;0;298316;70880;0;9882;3567;0;0;888;383533;0;0;0;0;0;0;0;0;0;0;0;0;0;790; ;890; ;2;Bogotá;2;Bogotá;99;5
10213315;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;10;0;0;0;0;0;0;0;10;0;0;139555;36667;0;34915;14146;0;0;24373;249656;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;2;Bogotá;99;5
10213316;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;50;0;0;0;0;0;0;0;50;0;68129;343804;75704;0;3921;16303;0;0;9156;517017;0;0;0;0;0;0;0;0;0;0;0;0;0;12956; ;12956; ;2;Bogotá;2;Bogotá;99;5
296886227;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;60;0;0;0;0;0;0;0;60;0;133811;542560;109563;0;107708;44805;0;0;13699;952146;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;2;Bogotá;99;5
3621102;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;9;0;0;0;0;0;0;0;9;0;0;72721;15945;0;8507;2578;0;0;0;99751;0;0;0;0;0;0;0;0;0;0;0;0;0;1292; ;1292; ;2;Bogotá;18;Villavicencio;99;5
10213440;2015;0;0;0;0;0;0;0;0;a; ; ; ;a; ; ; ;a; ; ; ;a; ; ; ;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;2;Bogotá;99;5
452147;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;15;0;1;0;1;0;17;0;0;0;0;211672;44133;8466;0;7685;14280;286236;76850;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;3;Bucaramanga;3;Bucaramanga;99;5
296886218;2015;0;0;0;0;0;0;0;0; ;b;21/10/2015;20/10/2018; ; ; ; ; ; ; ; ; ; ; ; ;0;0;15;0;46;0;1;0;8;0;70;0;0;182000;40040;552000;115092;22080;0;61457;52920;1025589;76850;0;0;0;0;0;0;0;0;0;0;0;0;324753; ; ; ;3;Bucaramanga;3;Bucaramanga;99;5
297839501;2015;0;0;0;0;0;0;0;0; ;b;05/11/2015;04/11/2018; ; ; ; ; ;b;05/11/2015;04/11/2018; ;b;05/11/2015;04/11/2018;0;0;129;1;0;0;0;0;8;0;137;1;353790;1514233;489478;0;308338;101477;0;41826;386761;3195903;0;0;4396;2092;0;841;310;0;0;190;7829;0;0;79439; ; ; ;2;Bogotá;2;Bogotá;99;5
382102;2015;0;0;0;0;0;0;0;0; ;b;14/01/2014;13/01/2017; ; ; ; ;a; ; ; ;a; ; ; ;0;0;103;0;0;0;0;0;5;0;108;0;374331;1370992;341111;0;225151;81458;1862;36082;293940;2724927;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;78875; ;3;Bucaramanga;3;Bucaramanga;99;5
297826761;2015;0;0;0;0;0;0;0;0; ;b;29/08/2007;28/08/2016; ; ; ; ; ; ; ; ; ; ; ; ;0;0;34;0;0;0;14;0;2;0;50;0;0;490470;117413;0;68529;20467;0;13031;28629;738539;219996;0;0;0;0;0;0;0;0;0;0;0;0;30405; ;30405; ;3;Bucaramanga;3;Bucaramanga;99;5
296914019;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;34;0;0;0;3;0;1;0;38;0;0;424827;100456;0;57363;17558;0;4639;43357;648200;76045;0;0;0;0;0;0;0;0;0;0;0;0;1382; ;1382; ;3;Bucaramanga;3;Bucaramanga;99;5
297826917;2015;0;0;0;0;0;0;0;0; ;b;11/12/2006;12/12/2016; ; ; ; ; ; ; ; ; ; ; ; ;0;0;70;0;0;0;57;0;5;0;132;0;165600;1242911;287628;0;192929;62616;17391;31305;291212;2291592;1067353;0;0;0;0;0;0;0;0;0;0;0;0;34684; ;34684; ;3;Bucaramanga;3;Bucaramanga;99;5
297826729;2015;0;0;0;0;0;0;0;0; ;b;19/06/2012;18/06/2016; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;50;0;4;0;3;0;58;0;0;0;0;961212;86636;25673;0;20768;49652;1143941;49662;0;0;0;0;0;0;0;0;0;0;0;0;19502; ;19502; ;3;Bucaramanga;3;Bucaramanga;99;5
297826888;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;1;0;7;0;81;1;0;0;89;1;0;87400;18284;213670;34450;14442;0;0;34690;402936;1431922;0;0;0;0;0;0;0;0;0;0;0;20197;41269; ;41269; ;3;Bucaramanga;3;Bucaramanga;99;5
297826958;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;19;0;0;0;0;0;2;0;21;0;0;168720;44880;0;21427;7254;0;12890;21000;276171;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;3;Bucaramanga;3;Bucaramanga;99;5
452268;2015;0;0;0;8439;0;0;0;8439; ;b;21/03/2007;19/03/2019; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;11;0;19;3;0;0;30;3;0;0;0;158400;3302;7920;0;0;0;169622;447662;0;0;0;0;0;0;0;0;0;0;0;65008; ; ;0; ;3;Bucaramanga;3;Bucaramanga;99;5
452269;2015;0;0;0;0;0;0;0;0; ;b;17/03/2010;19/03/2013; ; ; ; ; ; ; ; ; ; ; ; ;0;0;9;0;3;0;19;1;0;0;31;1;0;232347;50698;54000;59014;28754;0;0;24360;449173;289560;0;0;0;0;0;0;0;0;0;0;0;15240; ; ; ; ;3;Bucaramanga;3;Bucaramanga;99;5
407128;2015;0;0;0;0;0;0;0;0; ;b;30/01/2015;29/01/2018; ; ; ; ; ; ; ; ; ; ; ; ;0;0;17;0;0;0;4;0;0;0;21;0;0;173430;37842;0;36160;6937;0;0;14280;268649;44521;0;0;0;0;0;0;0;0;0;0;0;0;5381; ; ; ;3;Bucaramanga;3;Bucaramanga;99;5
297826915;2015;0;0;0;0;0;0;0;0; ;b;17/04/2009;04/04/2015; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;23;0;1;0;1;0;26;0;0;0;0;260299;26503;8243;0;7514;8542;311101;18736;0;0;0;0;0;0;0;0;0;0;0;0;6661; ;6661; ;3;Bucaramanga;3;Bucaramanga;99;5
297827245;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;30;0;0;0;0;0;30;0;0;0;0;549174;58662;10961;0;0;0;618797;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;3;Bucaramanga;3;Bucaramanga;99;5
420510;2015;0;0;0;0;0;0;0;0; ;b;26/01/2011;25/01/2017; ; ; ; ; ;b;17/09/2014;16/09/2017; ;b;17/09/2014;16/09/2017;1;0;20;0;0;0;1;1;0;0;22;1;0;173567;41421;0;52070;15081;0;0;89352;371491;11000;0;0;0;0;0;0;0;0;0;0;0;11000; ; ; ; ;3;Bucaramanga;3;Bucaramanga;99;5
299304638;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;6;0;15;0;0;0;1;0;22;0;0;69000;15600;199589;34148;10744;0;7732;20437;357250;0;0;0;0;0;0;0;0;0;0;0;0;0;12953; ; ; ;3;Bucaramanga;3;Bucaramanga;99;5
297823964;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;27;1;0;0;5;0;2;0;34;1;0;297707;81650;0;70177;26528;0;11402;25122;512586;64345;0;4556;1048;0;1185;456;0;0;0;7245;0;0; ; ; ; ;3;Bucaramanga;3;Bucaramanga;99;5
297822876;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;3;0;20;0;0;0;0;0;2;0;25;0;0;172715;37703;0;31654;6184;0;15464;16968;280688;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;3;Bucaramanga;3;Bucaramanga;99;5
444344;2015;0;0;0;0;0;0;0;0;a; ; ; ;a; ; ; ;a; ; ; ;a; ; ; ;0;0;0;0;22;0;0;0;1;0;23;0;0;0;0;293000;45135;13647;0;7732;81482;440996;0;0;0;0;0;0;0;0;0;0;0;0;0;37170; ; ; ;3;Bucaramanga;3;Bucaramanga;99;5
297824118;2015;0;0;0;0;0;0;0;0; ;b;10/10/2013;10/10/2016; ; ; ; ; ; ; ; ; ; ; ; ;0;0;35;1;0;0;0;0;2;0;37;1;0;393644;89347;0;40837;15909;0;8400;2450;550587;0;0;8400;2100;0;84;336;0;0;0;10920;0;0;19664;19664;19664;19664;3;Bucaramanga;3;Bucaramanga;99;5
297827338;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ;a; ; ; ;a; ; ; ;0;0;20;0;0;0;0;0;0;0;20;0;0;273001;66232;0;31082;9389;0;0;18058;397762;0;0;0;0;0;0;0;0;0;0;0;0;0;1223; ;1223; ;3;Bucaramanga;3;Bucaramanga;99;5
297819782;2015;0;0;0;0;0;0;0;0; ;b;20/06/2012;19/06/2016; ; ; ; ; ; ; ; ; ; ; ; ;3;0;11;0;0;0;10;0;0;0;24;0;59138;157260;48201;0;28710;9623;0;0;23445;326377;145754;0;0;0;0;0;0;0;0;0;0;0;0;44149; ;44149; ;3;Bucaramanga;3;Bucaramanga;99;5
452141;2015;0;0;0;0;0;0;0;0;a; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;89;0;85;0;116;0;6;0;296;0;0;1507871;436110;1526972;345180;109945;4008;36606;597951;4564643;1924718;0;0;0;0;0;0;0;0;0;0;0;0;76060; ;76060; ;3;Bucaramanga;3;Bucaramanga;99;5
444253;2015;0;0;0;0;0;0;0;0; ;b;06/02/2015;05/02/2018; ; ; ; ; ; ; ; ; ;b;26/08/2016;25/08/2019;0;0;2;0;20;0;2;0;0;0;24;0;0;26731;12021;290000;66098;25000;0;0;18480;438330;22800;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;3;Bucaramanga;3;Bucaramanga;99;5
452143;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;44;6;0;0;0;0;3;0;47;6;0;602641;136308;0;96906;26938;0;23132;40802;926727;0;0;54620;11924;0;9830;2184;0;0;5490;84048;0;0;11165;11165; ; ;3;Bucaramanga;3;Bucaramanga;99;5
299304551;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;123;0;12;0;14;0;6;0;155;0;183398;1850918;449718;201508;301863;100935;0;42208;248287;3378835;557188;0;0;0;0;0;0;0;0;0;0;0;0;241900; ;241900; ;3;Bucaramanga;3;Bucaramanga;99;5
300037454;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;38;0;0;0;3;0;2;0;43;0;98005;467664;113776;0;70555;21934;0;8377;18191;798502;35532;0;0;0;0;0;0;0;0;0;0;0;0;22813; ;22813; ;3;Bucaramanga;3;Bucaramanga;99;5
297820704;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;13;0;0;0;0;0;13;0;0;0;0;1005188;13112;4021;0;0;11622;1033943;0;0;0;0;0;0;0;0;0;0;0;0;0;15143; ;15142; ;3;Bucaramanga;3;Bucaramanga;99;5
297822007;2015;0;0;0;0;0;0;0;0; ;b;23/09/2014;23/09/2016; ; ; ; ; ; ; ; ; ; ; ; ;2;0;21;0;0;0;0;0;0;0;23;0;307944;67270;35012;0;64206;27714;0;0;17640;519786;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;3;Bucaramanga;3;Bucaramanga;99;5
