Nro_Orden_Establecimiento;Periodo;C4RGC2;C4RGC4;C4RGC5;MANTRSCON;C4RGC6;CVPROGRSCONV;CVPROGRESPEL;TOTARSOL;C4RGACL;C4RGA1aRO;C4RGA1cRO;RSORGRECICLA;C4RGA1bRO;C4RGA1dRO;RSORGVENTA;C4RGA1eRO;C4RGA2aPC;C4RGA2cPC;RSPAPELRECICLA;C4RGA2bPC;C4RGA2dPC;RSPAPELVENTA;C4RGA2ePC;C4RGA3aP;C4RGA3cP;RSPLASTRECICLA;C4RGA3bP;C4RGA3dP;RSPLASTVENTA;C4RGA3eP;C4RGA4aV;C4RGA4cV;RSVIDRIORECICLA;C4RGA4bV;C4RGA4dV;RSVIDRIOVENTA;C4RGA4eV;C4RGA5aMT;C4RGA5cMT;RSMETALRECICLA;C4RGA5bMT;C4RGA5dMT;RSMETALVENTA;C4RGA5eMT;C4RGA6aT;C4RGA6cT;RSTEXTILRECICLA;C4RGA6bT;C4RGA6dT;RSTEXTILVENTA;C4RGA6eT;C4RGA7aNMT;C4RGA7cNMT;RSNOMETALRECICLA;C4RGA7bNMT;C4RGA7dNMT;RSNOMETALVENTA;C4RGA7eNMT;RSMIXQ;RSMIXREUQ;RSMIXRECICLAQ;RSMIXDONAQ;RSMIXENTREGQ;RSMIXVENTAQ;RSMIXVENTAI;C4RGA8a;C4RGA8c;RSRECICLAT;C4RGA8b;C4RGA8d;RSVENTAT;C4RGA8e;C4RGA9VCRR;C4RGA10e;C4RGA10a;C4RGA10b;C4RGA10c;C4RGA10d;C4RGB1a;C4RGB1c;C4RGB1d;C4RGB1e;C4RGB1f;C4RGB3a;C4RGB3c;C4RGB3d;C4RGB3e;C4RGB3f;C4RGB4a;C4RGB4c;C4RGB4d;C4RGB4e;C4RGB4f;C4RGB5a;C4RGB5c;C4RGB5d;C4RGB5e;C4RGB5f;C4RGB6a;C4RGB6c;C4RGB6d;C4RGB6e;C4RGB6f;C4RGB7a;C4RGB7c;C4RGB7d;C4RGB7e;C4RGB7f;C4RGB8a;C4RGB8c;C4RGB8d;C4RGB8e;C4RGB8f;C4RGB9a;C4RGB9c;C4RGB9d;C4RGB9e;C4RGB9f;C4RGB10a;C4RGB10c;C4RGB10d;C4RGB10e;C4RGB10f;C4RGB11a;C4RGB11c;C4RGB11d;C4RGB11e;C4RGB11f;Otro_Respel_01;C4RGB12a;C4RGB12c;C4RGB12d;C4RGB12e;C4RGB12f;Otro_Respel_02;V13a;V13c;V13d;V13e;V13f;Otro_Respel_03;V14a;V14c;V14d;V14e;V14f;C4RGB13Ta;TOTALMA;TOTALAPROVE;TOTALTRAT;TOTALINCI;C4RGB2TOT;CODSEDE;Sede;CODSUBSEDE;Subsede;NOVEDAD;ESTADO
446746;2015;1200;0;0;0;5700;0;0;6900;SI;25375;0;0;13919;11456;0;0;1419;0;0;1419;0;0;0;527;0;0;527;0;0;0;750;0;0;750;0;0;0;8;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5744;0;0;0;5744;0;0;33823;0;0;16623;17200;0;0;11000;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
296886259;2015;0;0;0;0;1500;0;0;1500;SI;23310;0;0;0;23310;0;0;1035;0;0;0;1035;0;0;390;0;0;0;390;0;0;810;0;0;0;810;0;0;483;0;0;0;483;0;0;0;0;0;0;0;0;0;1080;0;0;0;1080;0;0;1080;0;0;0;1080;0;0;28188;0;0;0;28188;0;0;4578;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
296886263;2015;3000;0;0;1000;1100;0;0;5100;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9358;0;758;0;7500;1100;100000;9358;0;758;0;7500;1100;100000;2300;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
375263;2015;237;0;250;150;6566;0;0;7203;SI;18872;0;0;0;18872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18872;0;0;0;18872;0;0;3686; ; ; ;X; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98;0;0;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;98;0;0;98;0;8359;6;Medellín;6;Medellín;99;5
297730508;2015;357;0;0;0;12052;0;0;12409;SI;86147;0;0;0;86147;0;0;5715;0;5715;0;0;0;0;2503;0;2503;0;0;0;0;3933;0;0;0;0;3933;496679;2561;0;0;0;0;2561;2561;0;0;0;0;0;0;0;2000;0;0;0;0;2000;2000;0;0;0;0;0;0;0;102859;0;8218;0;86147;8494;501240;10655; ; ; ;X; ;3;0;0;0;3;6;0;0;0;6;0;0;0;0;0;0;0;0;0;0;121;121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;132;121;0;0;11;115;6;Medellín;6;Medellín;99;5
375941;2015;0;0;0;0;6139;0;0;6139;SI;4095;4095;0;0;0;0;0;819;0;0;819;0;0;0;819;0;0;819;0;0;0;819;0;0;819;0;0;0;409;0;0;409;0;0;0;0;0;0;0;0;0;0;315;0;0;0;315;0;0;819;0;0;0;819;0;0;8095;4095;0;2866;1134;0;0;12506;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
457974;2015;152;0;0;1493;2019;0;0;3664;SI;30213;0;0;30213;0;0;0;3074;0;0;0;0;3074;394;810;0;0;0;0;810;229;1470;0;0;0;0;1470;94;1009;0;0;0;0;1009;407;20;20;0;0;0;0;0;79;0;0;0;0;79;5;14950;0;0;0;14950;0;0;51625;20;0;30213;14950;6442;1129;1843; ; ; ;X; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;23;0;0;0;25;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;48;48;0;0;0;0;6;Medellín;6;Medellín;99;5
297826674;2015;0;0;0;0;2000;0;0;2000;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13595;0;6383;6383;829;0;0;13595;0;6383;6383;829;0;0;4200;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
297730522;2015;321;107;1000;160;5000;300;100;6988;SI;9047;1280;0;7767;0;0;0;2448;10;1300;0;0;1138;114;1713;10;500;0;0;1203;60;3264;0;200;0;0;3064;460;408;100;0;0;0;308;77;357;100;0;257;0;0;0;100;100;0;0;0;0;0;0;0;0;0;0;0;0;17337;1600;2000;8024;0;5713;711;3980;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
296886268;2015;450;0;0;0;150;0;0;600;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7500;0;5500;0;2000;0;0;7500;0;5500;0;2000;0;0;1560;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
297826643;2015;1000;0;4104;0;18055;0;0;23159;SI;124512;0;0;0;124512;0;0;8604;0;0;0;0;8604;373702;3444;0;0;0;0;3444;164377;6533;0;0;0;0;6533;28429;987;0;0;0;0;987;114985;1577;0;0;1577;0;0;0;0;0;0;0;0;0;0;109500;0;0;0;109500;0;0;255157;0;0;1577;234012;19568;681493;26969;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
452356;2015;1500;0;75;2500;7100;0;0;11175;SI;57427;0;0;0;57427;0;0;5065;0;0;902;0;4163;300;2478;0;0;0;0;2478;55;4038;0;0;0;0;4038;170;4400;0;0;0;0;4400;25;360;100;0;260;0;0;0;0;0;0;0;0;0;0;36500;0;0;0;36500;0;0;110268;100;0;1162;93927;15079;550;22800; ; ; ;X; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;70;0;0;0;80;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;150;150;0;0;0;150;6;Medellín;6;Medellín;99;5
297718296;2015;1940;450;0;573;5622;1200;234;10019;SI;9899;0;0;0;9899;0;0;2387;401;1986;0;0;0;0;924;0;924;0;0;0;0;694;0;694;0;0;0;0;230;0;0;0;230;0;0;52;0;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14186;401;3604;52;10129;0;0;5855;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
299303378;2015;100;200;0;0;3250;1481;200;5231;SI;720;0;0;210;510;0;0;990;0;0;0;990;0;0;60;0;0;0;60;0;0;750;0;0;0;750;0;0;24;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2544;0;0;210;2334;0;0;604;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
297826775;2015;0;0;0;0;1428;0;0;1428;SI;6480;0;0;6480;0;0;0;705;30;0;0;675;0;0;320;0;0;320;0;0;0;900;0;0;900;0;0;0;60;0;0;60;0;0;0;50;0;0;50;0;0;0;150;0;0;75;75;0;0;100;0;0;0;100;0;0;8765;30;0;7885;850;0;0;2474;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
297823526;2015;448;180;650;250;2875;0;0;4403;SI;2224;0;0;0;2224;0;0;2812;400;0;2412;0;0;0;1493;0;0;1493;0;0;0;364;0;0;364;0;0;0;104;0;0;0;104;0;0;600;0;0;600;0;0;0;199;0;0;0;199;0;0;6771;0;0;0;6771;0;0;14567;400;0;4869;9298;0;0;3264; ; ; ;X; ;104;0;0;0;104;0;0;0;0;0;162;0;162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;266;0;162;0;104;845;6;Medellín;6;Medellín;99;5
452330;2015;0;0;0;0;2960;0;0;2960;SI;745;0;0;0;745;0;0;965;0;0;965;0;0;0;130;0;0;130;0;0;0;610;0;0;610;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1710;0;0;0;1710;0;0;4160;0;0;1705;2455;0;0;1600;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
297718304;2015;0;0;0;0;2699;0;0;2699;SI;1000;0;0;0;1000;0;0;675;0;0;0;0;675;65;77;0;0;0;0;77;11;573;0;0;0;0;573;7;85;0;0;0;0;85;14;0;0;0;0;0;0;0;600;0;0;0;600;0;0;1500;0;0;0;1500;0;0;4510;0;0;0;3100;1410;97;1000;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
297822869;2015;4800;0;0;2500;1680;0;0;8980;SI;13476;0;0;0;13476;0;0;65;45;12;0;8;0;0;85;5;0;35;45;0;0;78;3;0;15;60;0;0;10;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13714;53;12;50;13599;0;0;4800;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
297823386;2015;2500;850;0;0;1250;0;0;4600;SI;5475;0;0;0;5475;0;0;4580;0;0;4580;0;0;0;650;0;0;650;0;0;0;2850;0;0;2850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13555;0;0;8080;5475;0;0;813;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
297823000;2015;150;80;0;0;4565;0;0;4795;SI;1846;0;0;0;0;1846;1846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1846;0;0;0;0;1846;1846;0;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
297823579;2015;1000;0;2000;2000;4000;500;0;9500;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20000;3000;5000;2000;5000;5000;3000;20000;3000;5000;2000;5000;5000;3000;200;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
297823739;2015;0;0;0;0;5711;0;0;5711;SI;61921;61921;0;0;0;0;0;7934;0;0;0;0;7934;905;3939;0;0;0;0;3939;499;9410;0;0;0;0;9410;574;828;0;0;0;0;828;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;262;0;0;0;262;0;0;84294;61921;0;0;262;22111;2081;29860; ; ; ;X; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;16;0;0;0;723;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;762;39;0;0;0;0;6;Medellín;6;Medellín;99;5
452170;2015;2500;0;0;1500;1200;0;0;5200;SI;16632;0;0;16632;0;0;0;700;0;0;700;0;0;0;200;0;0;200;0;0;0;500;0;0;500;0;0;0;280;0;0;280;0;0;0;200;0;0;200;0;0;0;100;0;0;100;0;0;0;1500;1500;0;0;0;0;0;20112;1500;0;18612;0;0;0;0;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
452474;2015;400;400;0;200;280;0;800;2080;SI;2000;0;0;2000;0;0;0;360;0;0;0;0;360;125;450;0;0;0;0;450;125;280;0;0;0;0;280;125;50;0;0;0;0;50;125;500;0;0;500;0;0;0;0;0;0;0;0;0;0;2500;0;0;0;2500;0;0;6140;0;0;2500;2500;1140;500;1356;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
297823606;2015;1500;1500;1000;2500;1200;1500;0;9200;SI;2400;0;0;2400;0;0;0;48;20;0;0;28;0;0;2500;0;0;50;2450;0;0;1000;5;0;0;995;0;0;2500;0;0;0;2500;0;0;2000;0;1000;0;1000;0;0;1000;0;0;1000;0;0;0;1500;0;0;0;1500;0;0;12948;25;1000;3450;8473;0;0;1400;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
297718335;2015;1000;240;0;0;3125;0;0;4365;SI;5000;0;0;0;5000;0;0;980;0;0;0;0;980;138;975;0;0;0;0;975;138;975;0;0;0;0;975;138;20;0;0;0;0;20;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7000;0;0;0;7000;0;0;14950;0;0;0;12000;2950;512;1326;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
443827;2015;5215;0;0;0;7908;0;0;13123;SI;100;0;0;0;100;0;0;90;0;0;90;0;0;0;150;0;0;150;0;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;0;0;0;70;0;0;510;0;0;340;170;0;0;6074;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
2506951;2015;232;0;0;0;256;0;0;488;SI;3117;0;0;0;3117;0;0;14917;0;0;0;14917;0;0;585;0;0;0;585;0;0;2012;0;0;0;2012;0;0;2765;0;0;0;2765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;542;0;0;0;542;0;0;23938;0;0;0;23938;0;0;5465;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
297823428;2015;0;0;0;300;170;0;0;470;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6020;0;0;0;6020;0;0;6020;0;0;0;6020;0;0;400;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
10213099;2015;0;0;0;0;1200;400;0;1600;SI;2335;0;0;0;2335;0;0;313;0;0;313;0;0;0;247;0;0;247;0;0;0;158;0;0;158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;0;0;0;74;0;0;3127;0;0;718;2409;0;0;2173; ; ; ;X; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;45;45;0;0;0;1560;6;Medellín;6;Medellín;99;5
297718344;2015;0;0;0;0;2663;0;0;2663;SI;1846;0;0;0;1846;0;0;1963;0;0;1963;0;0;0;442;0;0;442;0;0;0;1368;0;0;1368;0;0;0;209;0;0;209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1440;0;0;0;1440;0;0;7268;0;0;3982;3286;0;0;1108;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
297839768;2015;0;0;300;200;1440;0;0;1940;SI;82080;0;0;0;82080;0;0;3125;0;0;0;0;3125;182;1320;0;0;0;0;1320;220;6360;0;0;0;0;6360;408;71;0;0;0;0;71;18;89;0;0;0;89;0;0;2120;0;0;0;2120;0;0;0;0;0;0;0;0;0;95165;0;0;0;84289;10876;828;10224; ; ; ;X; ;218;0;0;0;218;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;218;0;0;0;218;476;6;Medellín;6;Medellín;99;5
297718343;2015;0;0;0;0;6200;0;0;6200;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42513;0;0;42513;0;0;0;42513;0;0;42513;0;0;0;622;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
299303370;2015;136;0;0;1075;1221;0;0;2432;SI;1585;0;0;0;0;1585;1134260;4400;0;0;0;0;4400;195230;618;0;0;0;0;618;88921;2418;0;0;0;0;2418;147498;81;0;0;0;0;81;41445;15;0;0;0;0;15;80000;0;0;0;0;0;0;0;777;0;0;0;0;777;90610;9894;0;0;0;0;9894;1777964;101; ; ;X; ; ;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;24;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;17;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;48;48;0;0;0;1588;6;Medellín;6;Medellín;99;5
297819344;2015;1200;900;2700;0;9600;300;200;14900;SI;1440;0;0;1440;0;0;0;254;0;0;0;0;254;51;379;0;0;80;0;299;60;2292;0;0;0;0;2292;229;53;0;0;0;0;53;159;180;0;0;180;0;0;0;5000;0;0;0;5000;0;0;2652;0;0;0;2652;0;0;12250;0;0;1700;7652;2898;499;4000;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
