Nro_Orden_Establecimiento;Periodo;C3RHE3;C3RHE4;C4VERTIADAPT;C6GAA1f;TOTALAVERTI;C3RHD1PTRV;C3RHD2PPVP;C3RHD3PMSV;MULTAVERT;C3RHD4TGTV;C3RHB1TAR;C3RHB2a;C3RHB2b;C3RHB2c;C3RHB2d;C3RHB3a3A;C3RHB3b3A;C3RHB3c3A;C3RHB3d3A;C3RHB3eT3A;C3RHB3a3B;C3RHB3b3B;C3RHB3c3B;C3RHB3d3B;C3RHB3eT3B;TOTVERTIDA;C3RHB4VAL;CODSEDE;Sede;CODSUBSEDE;Subsede;NOVEDAD;ESTADO
297718671;2015;0;412;1501;0;1913;283;0;0;0;283;SI;a; ; ; ;1276;0;0;0;1276;2711;0;0;0;2711;3987;6379;2;Bogotá;2;Bogotá;99;5
297821291;2015;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;0;0;16476;0;16476;16476;0;2;Bogotá;2;Bogotá;99;5
297717025;2015;0;0;0;0;0;257;0;0;0;257;SI;a; ; ; ;283;0;0;0;283;3308;0;0;0;3308;3591;5262;2;Bogotá;2;Bogotá;99;5
297821128;2015;0;0;1608;0;1608;448;0;0;0;448;SI;a; ; ; ;1280;0;0;0;1280;5130;0;0;0;5130;6410;10518;2;Bogotá;2;Bogotá;99;5
297718298;2015;0;0;0;0;0;195;0;0;0;195;SI;a; ; ; ;535;0;0;0;535;2142;0;0;0;2142;2677;4267;2;Bogotá;2;Bogotá;99;5
297826003;2015;0;0;0;0;0;240;0;0;0;240;SI;a; ; ; ;165;0;0;0;165;3132;0;0;0;3132;3297;5259;2;Bogotá;2;Bogotá;99;5
297827332;2015;0;0;0;0;0;204;0;0;0;204;NO; ; ; ; ;0;0;0;0;0;2777;0;0;0;2777;2777;4386;2;Bogotá;2;Bogotá;99;5
446751;2015;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;230;0;0;0;230;230;72;2;Bogotá;91;Leticia;99;5
299304550;2015;0;0;0;0;0;74;0;0;0;74;SI;a; ; ; ;154;0;0;0;154;869;0;0;0;869;1023;1624;2;Bogotá;2;Bogotá;99;5
297827324;2015;0;0;0;0;0;625;0;0;0;625;SI;a; ; ; ;2577;0;0;0;2577;6016;0;0;0;6016;8593;13656;2;Bogotá;2;Bogotá;99;5
299304637;2015;0;0;0;0;0;751;0;0;0;751;SI;a; ; ; ;2051;0;0;0;2051;8203;0;0;0;8203;10254;16379;2;Bogotá;2;Bogotá;99;5
10211393;2015;0;0;0;0;0;496;0;0;0;496;SI;a; ; ; ;682;0;0;0;682;6140;0;0;0;6140;6822;11007;2;Bogotá;2;Bogotá;99;5
300037392;2015;0;0;0;0;0;673809;0;0;0;673809;NO; ; ; ; ;0;0;0;0;0;24199;0;0;0;24199;24199;40435;4;Cali;4;Cali;99;5
299303375;2015;0;0;0;0;0;250;0;0;0;250;NO; ; ; ; ;0;0;0;0;0;3080;0;0;0;3080;3080;4887;2;Bogotá;2;Bogotá;99;5
299320035;2015;0;900;10800;100;11800;348;0;0;0;348;SI;a; ; ; ;1868;0;0;0;1868;2800;0;0;0;2800;4668;7337;2;Bogotá;2;Bogotá;99;5
10213095;2015;0;672;5400;0;6072;1261;0;0;0;1261;SI;a; ; ; ;1575;0;0;0;1575;15944;0;0;0;15944;17519;24156;2;Bogotá;2;Bogotá;99;5
10213096;2015;0;0;1000;0;1000;212;0;0;0;212;SI;a; ; ; ;571;0;0;0;571;3236;0;0;0;3236;3807;5016;2;Bogotá;2;Bogotá;99;5
10213097;2015;4965;680;0;0;5645;880;0;0;0;880;SI;a; ; ; ;1095;0;0;0;1095;11257;0;0;0;11257;12352;19602;2;Bogotá;2;Bogotá;99;5
10213101;2015;0;0;0;0;0;587;0;0;0;587;NO; ; ; ; ;0;0;0;0;0;7339;0;0;0;7339;7339;12107;2;Bogotá;2;Bogotá;99;5
10213102;2015;0;0;0;0;0;221;0;0;0;221;NO; ; ; ; ;0;0;0;0;0;3058;0;0;0;3058;3058;6824;2;Bogotá;2;Bogotá;99;5
10213098;2015;0;164;375;0;539;138;0;0;0;138;SI; ;b; ; ;2326;0;0;0;2326;0;0;0;0;0;2326;3011;2;Bogotá;2;Bogotá;99;5
297820720;2015;0;3236;4100;450;7786;20;0;0;0;20;SI;a; ; ; ;40;0;0;0;40;412;0;0;0;412;452;428;2;Bogotá;2;Bogotá;99;5
460017;2015;0;81;3316;130;3527;157;0;0;0;157;SI;a; ; ; ;176;0;0;0;176;2000;0;0;0;2000;2176;3453;2;Bogotá;2;Bogotá;99;5
297566684;2015;0;0;0;600;600;145;0;0;0;145;NO; ; ; ; ;0;0;0;0;0;2036;0;0;0;2036;2036;3186;2;Bogotá;2;Bogotá;99;5
297837484;2015;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;1;0;0;0;1;1;1;2;Bogotá;2;Bogotá;99;5
298405690;2015;0;0;0;0;0;35;0;0;0;35;NO; ; ; ; ;0;0;0;0;0;673;0;0;0;673;673;1071;2;Bogotá;2;Bogotá;99;5
299303362;2015;0;0;0;0;0;1067;1066;0;0;2133;NO; ; ; ; ;0;0;0;0;0;3734;0;0;0;3734;3734;2133;2;Bogotá;2;Bogotá;99;5
10213315;2015;0;0;0;0;0;73;0;0;0;73;NO; ; ; ; ;0;0;0;0;0;942;0;0;0;942;942;1518;2;Bogotá;2;Bogotá;99;5
10213316;2015;0;0;0;0;0;136;0;0;0;136;SI;a; ; ; ;400;0;0;0;400;1461;0;0;0;1461;1861;2565;2;Bogotá;2;Bogotá;99;5
296886227;2015;0;0;0;0;0;207;0;0;0;207;SI;a; ; ; ;550;0;0;0;550;2203;0;0;0;2203;2753;4515;2;Bogotá;2;Bogotá;99;5
3621102;2015;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;0;0;2516;0;2516;2516;0;2;Bogotá;18;Villavicencio;99;5
10213440;2015;2000;840;0;400;3240;67;0;0;0;67;SI; ;b; ; ;700;0;0;0;700;270;0;0;0;270;970;1521;2;Bogotá;2;Bogotá;99;5
452147;2015;0;0;0;0;0;74;0;0;0;74;NO; ; ; ; ;0;0;0;0;0;2418;0;0;0;2418;2418;2299;3;Bucaramanga;3;Bucaramanga;99;5
296886218;2015;0;800;400;0;1200;329;0;0;0;329;SI;a; ; ; ;2674;0;0;0;2674;8022;0;0;0;8022;10696;10172;3;Bucaramanga;3;Bucaramanga;99;5
297839501;2015;0;0;0;0;0;1469;0;0;0;1469;NO; ; ; ; ;0;0;0;0;0;20323;0;0;0;20323;20323;32129;2;Bogotá;2;Bogotá;99;5
382102;2015;0;0;0;0;0;272;0;0;0;272;NO; ; ; ; ;0;0;0;0;0;9100;0;0;0;9100;9100;8654;3;Bucaramanga;3;Bucaramanga;99;5
297826761;2015;0;680;5000;0;5680;246;0;0;0;246;SI; ;b; ; ;2938;0;0;0;2938;5458;0;0;0;5458;8396;7749;3;Bucaramanga;3;Bucaramanga;99;5
296914019;2015;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;4881;0;0;0;4881;4881;3236;3;Bucaramanga;3;Bucaramanga;99;5
297826917;2015;0;200;1000;0;1200;518;0;0;0;518;SI; ;b; ; ;5057;0;0;0;5057;11802;0;0;0;11802;16859;15527;3;Bucaramanga;3;Bucaramanga;99;5
297826729;2015;0;0;0;0;0;516;0;0;0;516;NO; ; ; ; ;0;0;0;0;0;16780;0;0;0;16780;16780;15438;3;Bucaramanga;3;Bucaramanga;99;5
297826888;2015;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;12224;0;0;0;12224;12224;12632;3;Bucaramanga;3;Bucaramanga;99;5
297826958;2015;0;0;0;0;0;134;0;0;0;134;NO; ; ; ; ;0;0;0;0;0;8024;0;0;0;8024;8024;7382;3;Bucaramanga;3;Bucaramanga;99;5
452268;2015;0;2736;3500;0;6236;0;7522;0;0;7522;SI; ; ;c; ;0;30363;0;0;30363;0;0;0;0;0;30363;0;3;Bucaramanga;3;Bucaramanga;99;5
452269;2015;0;14184;2500;0;16684;434;0;0;0;434;SI; ; ;c; ;0;9840;2460;0;12300;0;0;0;0;0;12300;0;3;Bucaramanga;3;Bucaramanga;99;5
407128;2015;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;3756;0;0;0;3756;3756;2535;3;Bucaramanga;3;Bucaramanga;99;5
297826915;2015;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;1928;0;0;0;1928;1928;1253;3;Bucaramanga;3;Bucaramanga;99;5
297827245;2015;0;0;0;0;0;274;0;0;0;274;NO; ; ; ; ;0;0;0;0;0;16861;0;0;0;16861;16861;16034;3;Bucaramanga;3;Bucaramanga;99;5
420510;2015;0;0;0;0;0;220;0;0;0;220;NO; ; ; ; ;0;0;0;0;0;7167;0;0;0;7167;7167;6815;3;Bucaramanga;3;Bucaramanga;99;5
299304638;2015;0;300;0;0;300;91;0;0;0;91;SI;a; ; ; ;764;0;0;0;764;2292;0;0;0;2292;3056;3022;3;Bucaramanga;3;Bucaramanga;99;5
297823964;2015;0;0;0;0;0;685;0;0;0;685;NO; ; ; ; ;0;0;0;0;0;23298;0;0;0;23298;23298;21512;3;Bucaramanga;3;Bucaramanga;99;5
297822876;2015;0;0;0;0;0;207;0;0;0;207;NO; ; ; ; ;0;0;0;0;0;6740;0;0;0;6740;6740;6409;3;Bucaramanga;3;Bucaramanga;99;5
444344;2015;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;11800;0;0;0;11800;11800;7965;3;Bucaramanga;3;Bucaramanga;99;5
297824118;2015;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;9372;0;0;0;9372;9372;6326;3;Bucaramanga;3;Bucaramanga;99;5
297827338;2015;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;9360;0;0;0;9360;9360;6318;3;Bucaramanga;3;Bucaramanga;99;5
297819782;2015;0;0;0;0;0;0;0;0;0;0;SI;a; ; ; ;651;0;0;0;651;2604;0;0;0;2604;3255;2171;3;Bucaramanga;3;Bucaramanga;99;5
452141;2015;0;0;0;0;0;539;0;0;0;539;NO; ; ; ; ;0;0;0;0;0;18324;0;0;0;18324;18324;16990;3;Bucaramanga;3;Bucaramanga;99;5
444253;2015;0;0;0;0;0;129;0;0;0;129;SI;a; ; ; ;0;0;50903;0;50903;0;0;0;0;0;50903;0;3;Bucaramanga;3;Bucaramanga;99;5
452143;2015;0;2999;14972;4405;22376;0;23;0;0;23;SI; ;b; ; ;0;15328;0;0;15328;0;0;0;0;0;15328;1;3;Bucaramanga;3;Bucaramanga;99;5
299304551;2015;0;0;0;0;0;517;0;0;0;517;NO; ; ; ; ;0;0;0;0;0;140146;0;0;0;140146;140146;15968;3;Bucaramanga;3;Bucaramanga;99;5
300037454;2015;0;0;0;1060;1060;108;0;0;0;108;NO; ; ; ; ;0;0;0;0;0;3387;0;0;0;3387;3387;3021;3;Bucaramanga;3;Bucaramanga;99;5
297820704;2015;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;3564;0;0;0;3564;3564;2405;3;Bucaramanga;3;Bucaramanga;99;5
297822007;2015;0;0;0;0;0;123;0;0;0;123;NO; ; ; ; ;0;0;0;0;0;4116;0;0;0;4116;4116;3914;3;Bucaramanga;3;Bucaramanga;99;5
297827422;2015;0;0;0;0;0;224;0;0;0;224;NO; ; ; ; ;0;0;0;0;0;7524;0;0;0;7524;7524;7155;3;Bucaramanga;3;Bucaramanga;99;5
10300919;2015;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;9960;0;0;0;9960;9960;10249;3;Bucaramanga;3;Bucaramanga;99;5
299304639;2015;0;0;0;0;0;85;0;0;0;85;NO; ; ; ; ;0;0;0;0;0;2760;0;0;0;2760;2760;2625;3;Bucaramanga;3;Bucaramanga;99;5
299304641;2015;0;0;0;0;0;104;0;0;0;104;NO; ; ; ; ;0;0;0;0;0;3497;0;0;0;3497;3497;3325;3;Bucaramanga;3;Bucaramanga;99;5
299304642;2015;0;0;0;0;0;99;0;0;0;99;NO; ; ; ; ;0;0;0;0;0;3450;0;0;0;3450;3450;3174;3;Bucaramanga;3;Bucaramanga;99;5
297838190;2015;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;6981;0;0;0;6981;6981;4928;4;Cali;4;Cali;99;5
10400052;2015;0;0;0;1200;1200;157895;0;0;0;157895;NO; ; ; ; ;0;0;0;0;0;5964;0;0;0;5964;5964;9900;4;Cali;4;Cali;99;5
455239;2015;0;0;2055;0;2055;262181;0;0;0;262181;NO; ; ; ; ;0;0;0;0;0;9148;0;0;0;9148;9148;14992;4;Cali;4;Cali;99;5
297826717;2015;6500;0;0;0;6500;1075094;0;0;0;1075094;NO; ; ; ; ;0;0;0;0;0;37512;0;0;0;37512;37512;63029;4;Cali;4;Cali;99;5
297826765;2015;0;0;0;0;0;117535;0;0;0;117535;NO; ; ; ; ;0;0;0;0;0;4202;0;0;0;4202;4202;6810;4;Cali;4;Cali;99;5
297821302;2015;0;0;0;0;0;73535;0;0;0;73535;NO; ; ; ; ;0;0;0;0;0;2687;0;0;0;2687;2687;4535;4;Cali;4;Cali;99;5
297826771;2015;0;0;460;0;460;194;0;0;0;194;NO; ; ; ; ;0;0;0;0;0;6792;0;0;0;6792;6792;14466;4;Cali;4;Cali;99;5
297821622;2015;50;828;0;120;998;979;0;0;0;979;SI;a; ; ; ;1116;0;0;0;1116;33077;0;0;0;33077;34193;76904;4;Cali;4;Cali;99;5
104000;2015;0;0;1650;0;1650;0;0;0;0;0;SI;a; ; ; ;1510;0;0;0;1510;2810;0;0;0;2810;4320;2441;2;Bogotá;18;Villavicencio;99;5
400082;2015;0;60;72;0;132;1108;0;0;0;1108;SI;a; ; ; ;1017;0;0;0;1017;9167;0;0;0;9167;10184;28645;2;Bogotá;18;Villavicencio;99;5
452422;2015;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;5222;0;0;0;5222;5222;8272;5;Manizales;5;Manizales;99;5
452426;2015;0;470;4600;260;5330;2799;0;0;0;2799;SI;a; ; ; ;24319;0;0;0;24319;10422;0;0;0;10422;34741;17930;5;Manizales;11;Ibagué;99;5
9807415;2015;0;0;0;0;0;358;0;0;0;358;NO; ; ; ; ;0;0;0;0;0;7589;0;0;0;7589;7589;12043;2;Bogotá;2;Bogotá;99;5
10400082;2015;0;472;810;0;1282;40;0;0;0;40;SI;a; ; ; ;280;0;0;0;280;1120;0;0;0;1120;1400;1280;3;Bucaramanga;3;Bucaramanga;99;5
296886245;2015;0;9588;0;0;9588;380;0;0;0;380;SI;a; ; ; ;6393;0;0;0;6393;14916;0;0;0;14916;21309;39166;6;Medellín;6;Medellín;99;5
296886246;2015;3330;0;1688;0;5018;697;909;0;0;1606;SI;a; ; ; ;3722;0;0;0;3722;5584;0;0;0;5584;9306;15260;2;Bogotá;2;Bogotá;99;5
296886247;2015;0;0;3700;0;3700;704;0;0;0;704;SI;a; ; ; ;5265;0;0;0;5265;4480;0;0;0;4480;9745;15405;2;Bogotá;2;Bogotá;99;5
296886248;2015;0;0;0;0;0;448;0;0;0;448;NO; ; ; ; ;0;0;0;0;0;5137;0;0;0;5137;5137;8141;5;Manizales;5;Manizales;99;5
296886250;2015;27405;0;0;0;27405;554;0;0;0;554;SI; ;b; ; ;44998;0;0;0;44998;0;0;0;0;0;44998;28007;1;Barranquilla;16;Santa Marta;99;5
297718282;2015;97000;19145;10368;0;126513;0;1220;0;0;1220;SI; ; ;c; ;0;0;55924;0;55924;0;0;0;0;0;55924;0;1;Barranquilla;9;Cartagena;99;5
297730369;2015;0;6885;11841;0;18726;2633;0;0;0;2633;SI;a; ; ; ;14530;0;0;0;14530;21787;0;0;0;21787;36317;57627;2;Bogotá;2;Bogotá;99;5
297730371;2015;0;0;8100;0;8100;424;909;0;0;1333;SI;a; ; ; ;1892;0;0;0;1892;4417;0;0;0;4417;6309;10268;2;Bogotá;2;Bogotá;99;5
297730372;2015;3330;0;846;0;4176;120;0;0;0;120;SI;a; ; ; ;719;0;0;0;719;1680;0;0;0;1680;2399;3788;2;Bogotá;2;Bogotá;99;5
297730373;2015;0;8640;11490;0;20130;2170;0;0;0;2170;SI;a; ; ; ;4800;0;0;0;4800;23470;0;0;0;23470;28270;45705;1;Barranquilla;1;Barranquilla;99;5
297730375;2015;0;0;4344;0;4344;363;0;0;0;363;SI;a; ; ; ;13372;0;0;0;13372;0;0;0;0;0;13372;23401;6;Medellín;6;Medellín;99;5
297730377;2015;7000;10000;3500;0;20500;157511;2000;0;0;159511;SI; ;b; ; ;50366;0;0;0;50366;0;0;0;0;0;50366;15751;2;Bogotá;17;Tunja;99;5
297730504;2015;0;436;0;0;436;363;0;0;0;363;SI;a; ; ; ;4251;0;0;0;4251;0;0;0;0;0;4251;7439;6;Medellín;6;Medellín;99;5
297730506;2015;0;390;1600;0;1990;0;0;0;0;0;SI; ;b; ; ;31264;0;0;0;31264;0;0;0;0;0;31264;22392;5;Manizales;11;Ibagué;99;5
297730507;2015;14160;0;2475;0;16635;1110;0;0;0;1110;SI;a; ; ; ;15587;0;0;0;15587;0;0;0;0;0;15587;24639;2;Bogotá;2;Bogotá;99;5
297838052;2015;0;10560;715;1200;12475;2810;0;0;0;2810;SI;a; ; ; ;23920;0;0;0;23920;74141;0;0;0;74141;98061;250253;4;Cali;4;Cali;99;5
296914052;2015;0;0;1462;0;1462;921;0;0;0;921;SI;a; ; ; ;29139;0;0;0;29139;3000;0;0;0;3000;32139;53536;4;Cali;4;Cali;99;5
297826920;2015;0;0;0;3000;3000;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;6192;0;0;0;6192;6192;7746;4;Cali;4;Cali;99;5
452409;2015;27203;31432;20295;0;78930;0;0;0;0;0;SI; ; ;c; ;0;55027;0;0;55027;0;0;0;0;0;55027;0;4;Cali;4;Cali;99;5
297826959;2015;0;0;0;0;0;181802;0;0;0;181802;NO; ; ; ; ;0;0;0;0;0;6531;0;0;0;6531;6531;10903;4;Cali;4;Cali;99;5
297824068;2015;0;0;0;0;0;110;0;0;0;110;SI;a; ; ; ;144;0;0;0;144;3815;0;0;0;3815;3959;6599;4;Cali;4;Cali;99;5
306981;2015;0;0;0;0;0;193;0;0;0;193;NO; ; ; ; ;0;0;0;0;0;6965;0;0;0;6965;6965;11589;4;Cali;4;Cali;99;5
297730524;2015;0;7335;800;0;8135;449;0;0;0;449;SI; ;b; ; ;0;0;0;3665;3665;0;0;0;0;0;3665;0;4;Cali;14;Pasto;99;5
297826764;2015;0;0;0;0;0;118753;0;0;0;118753;NO; ; ; ; ;0;0;0;0;0;4256;0;0;0;4256;4256;7111;4;Cali;4;Cali;99;5
297826736;2015;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;30860;0;0;0;30860;30860;37095;4;Cali;4;Cali;99;5
297826872;2015;0;0;0;0;0;76034;0;0;0;76034;NO; ; ; ; ;0;0;0;0;0;2653;0;0;0;2653;2653;5807;4;Cali;4;Cali;99;5
297826769;2015;0;0;0;0;0;361128;0;0;0;361128;NO; ; ; ; ;0;0;0;0;0;13023;0;0;0;13023;13023;21493;4;Cali;4;Cali;99;5
297826768;2015;0;0;0;0;0;156993;0;0;0;156993;NO; ; ; ; ;0;0;0;0;0;5626;0;0;0;5626;5626;9354;4;Cali;4;Cali;99;5
297827862;2015;0;0;0;350;350;866;0;0;0;866;NO; ; ; ; ;0;0;0;0;0;30246;0;0;0;30246;30246;78830;4;Cali;4;Cali;99;5
455224;2015;0;1600;5604;0;7204;888414;0;0;0;888414;SI;a; ; ; ;2025;0;0;0;2025;30013;0;0;0;30013;32038;53183;4;Cali;4;Cali;99;5
297820355;2015;224;7213;1537;0;8974;108;0;0;0;108;SI;a; ; ; ;1440;0;0;0;1440;2135;0;0;0;2135;3575;5949;4;Cali;4;Cali;99;5
300037391;2015;0;0;0;0;0;209192;0;0;0;209192;NO; ; ; ; ;0;0;0;0;0;7489;0;0;0;7489;7489;12523;4;Cali;4;Cali;99;5
10402258;2015;0;0;0;0;0;151840;0;0;0;151840;SI;a; ; ; ;1250;0;0;0;1250;4048;0;0;0;4048;5298;12436;4;Cali;4;Cali;99;5
297820747;2015;57970;0;7586;0;65556;0;0;0;0;0;SI;a; ; ; ;90805;0;0;0;90805;0;0;0;0;0;90805;233457;4;Cali;4;Cali;99;5
3599085;2015;0;0;0;0;0;120141;0;0;0;120141;NO; ; ; ; ;0;0;0;0;0;1050;0;0;0;1050;1050;1414;4;Cali;4;Cali;99;5
3875539;2015;0;0;0;0;0;474;0;0;0;474;NO; ; ; ; ;0;0;0;0;0;15978;0;0;0;15978;15978;6595;4;Cali;15;Popayán;99;5
10402352;2015;158;0;0;0;158;143;0;0;0;143;NO; ; ; ; ;0;0;0;0;0;1255;0;0;0;1255;1255;1712;4;Cali;4;Cali;99;5
10402353;2015;0;0;0;0;0;94373;0;0;0;94373;NO; ; ; ; ;0;0;0;0;0;3395;0;0;0;3395;3395;5638;4;Cali;4;Cali;99;5
10402354;2015;0;0;0;0;0;59;0;0;0;59;NO; ; ; ; ;0;0;0;0;0;2121;0;0;0;2121;2121;3522;4;Cali;4;Cali;99;5
299303283;2015;0;0;0;0;0;0;0;0;0;0;SI;a; ; ; ;0;22705;0;0;22705;0;346896;0;0;346896;369601;0;5;Manizales;5;Manizales;99;5
375000;2015;0;0;0;0;0;716;0;0;0;716;NO; ; ; ; ;0;0;0;0;0;8220;0;0;0;8220;8220;13028;5;Manizales;5;Manizales;99;5
455637;2015;0;301;9000;0;9301;158;0;0;0;158;SI; ; ;c; ;0;59224;0;0;59224;0;0;0;0;0;59224;0;5;Manizales;5;Manizales;99;5
7070958;2015;4000;201;6000;0;10201;69;0;0;0;69;SI; ; ;c; ;0;27615;0;0;27615;0;0;0;0;0;27615;0;5;Manizales;5;Manizales;99;5
297826773;2015;0;0;0;0;0;297;0;0;0;297;NO; ; ; ; ;0;0;0;0;0;3410;0;0;0;3410;3410;5616;5;Manizales;5;Manizales;99;5
297822411;2015;0;0;0;0;0;170;0;0;0;170;NO; ; ; ; ;0;0;0;0;0;4195;0;0;0;4195;4195;6431;5;Manizales;5;Manizales;99;5
297826671;2015;0;3800;0;0;3800;0;0;0;0;0;SI;a; ; ; ;0;526;0;0;526;0;3419;0;0;3419;3945;0;6;Medellín;6;Medellín;99;5
297826675;2015;0;0;0;200;200;363;0;0;0;363;NO; ; ; ; ;0;0;0;0;0;7142;0;0;0;7142;7142;12449;6;Medellín;6;Medellín;99;5
297826976;2015;0;0;4969;0;4969;347;0;0;0;347;SI;a; ; ; ;17949;0;0;0;17949;0;0;0;0;0;17949;37058;6;Medellín;6;Medellín;99;5
297718666;2015;0;0;0;0;0;358;0;0;0;358;NO; ; ; ; ;0;0;0;0;0;14636;0;0;0;14636;14636;33666;6;Medellín;6;Medellín;99;5
452177;2015;0;600;0;0;600;379;0;0;0;379;SI;a; ; ; ;312;0;0;0;312;5933;0;0;0;5933;6245;11553;6;Medellín;6;Medellín;99;5
297826851;2015;0;0;4309;0;4309;350;0;0;0;350;SI; ;b; ; ;49810;0;0;0;49810;0;0;0;0;0;49810;87099;6;Medellín;6;Medellín;99;5
297718265;2015;0;0;0;0;0;349;0;0;0;349;NO; ; ; ; ;0;0;0;0;0;16215;0;0;0;16215;16215;28363;6;Medellín;6;Medellín;99;5
296886274;2015;0;0;0;0;0;0;3840;0;0;3840;SI; ;b; ; ;4495;0;0;0;4495;0;0;0;0;0;4495;4495;6;Medellín;6;Medellín;99;5
296886224;2015;0;0;0;0;0;379;0;0;0;379;NO; ; ; ; ;0;0;0;0;0;4217;0;0;0;4217;4217;7384;6;Medellín;6;Medellín;99;5
299303330;2015;0;2926;1220;0;4146;379;0;0;0;379;SI;a; ; ; ;1890;0;0;0;1890;4015;0;0;0;4015;5905;10343;6;Medellín;6;Medellín;99;5
297826800;2015;2000;0;0;0;2000;366;0;0;0;366;SI;a; ; ; ;100;0;0;0;100;8550;0;0;0;8550;8650;14080;6;Medellín;6;Medellín;99;5
297718269;2015;0;0;0;0;0;357;0;0;0;357;SI;a; ; ; ;19782;0;0;0;19782;2123;0;0;0;2123;21905;44157;6;Medellín;6;Medellín;99;5
299303276;2015;0;0;325;0;325;352;0;0;0;352;SI;a; ; ; ;9146;0;0;0;9146;51600;0;0;0;51600;60746;98207;6;Medellín;6;Medellín;99;5
446746;2015;0;0;1300;0;1300;0;800;0;0;800;SI; ; ; ;d;16700;0;0;0;16700;0;0;0;0;0;16700;6900;6;Medellín;6;Medellín;99;5
296886259;2015;0;0;0;0;0;300;0;0;0;300;NO; ; ; ; ;0;0;0;0;0;7865;0;0;0;7865;7865;4456;6;Medellín;6;Medellín;99;5
296886263;2015;1000;642;2450;0;4092;0;0;0;0;0;SI;a; ; ; ;3100;0;0;0;3100;0;0;0;0;0;3100;0;6;Medellín;6;Medellín;99;5
375263;2015;0;0;0;0;0;341;0;0;0;341;NO; ; ; ; ;0;0;0;0;0;3034;0;0;0;3034;3034;64646;6;Medellín;6;Medellín;99;5
297730508;2015;0;1035;0;240;1275;375;525;0;0;900;SI; ;b; ; ;0;31883;0;0;31883;0;0;0;0;0;31883;0;6;Medellín;6;Medellín;99;5
375941;2015;0;1200;1200;0;2400;133;0;0;0;133;SI;a; ; ; ;0;1560;0;0;1560;0;0;0;0;0;1560;0;6;Medellín;6;Medellín;99;5
457974;2015;0;0;0;0;0;353;0;0;0;353;NO; ; ; ; ;0;0;0;0;0;12254;0;0;0;12254;12254;21614;6;Medellín;6;Medellín;99;5
297826674;2015;0;200;500;0;700;0;0;0;0;0;SI; ;b; ; ;0;0;17500;0;17500;0;0;0;0;0;17500;0;6;Medellín;6;Medellín;99;5
297730522;2015;0;450;150;0;600;0;216;0;0;216;SI;a; ; ; ;3170;0;0;0;3170;28288;0;0;0;28288;31458;4611;6;Medellín;6;Medellín;99;5
296886268;2015;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;4331;0;0;0;4331;4331;0;6;Medellín;6;Medellín;99;5
297826643;2015;0;0;0;0;0;359;0;0;0;359;NO; ; ; ; ;0;0;0;0;0;45231;0;0;0;45231;45231;79095;6;Medellín;6;Medellín;99;5
452356;2015;0;0;450;1000;1450;365;0;0;0;18481;SI; ;b; ; ;695;0;0;0;695;6259;0;0;0;6259;6954;12322;6;Medellín;6;Medellín;99;5
297718296;2015;0;0;0;0;0;699;298;0;0;997;NO; ; ; ; ;0;0;0;0;0;7097;0;0;0;7097;7097;12419;6;Medellín;6;Medellín;99;5
299303378;2015;1445;0;0;0;1445;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;6483;0;0;0;6483;6483;11740;6;Medellín;6;Medellín;99;5
297826775;2015;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;3806;0;0;0;3806;3806;2866;6;Medellín;6;Medellín;99;5
297823526;2015;0;0;0;2200;2200;352;0;0;0;352;NO; ; ; ; ;0;0;0;0;0;3050;0;0;0;3050;3050;7994;6;Medellín;6;Medellín;99;5
452330;2015;0;0;0;0;0;188;0;0;0;188;NO; ; ; ; ;0;0;0;0;0;6280;0;0;0;6280;6280;16835;6;Medellín;6;Medellín;99;5
297718304;2015;2387;450;0;0;2837;350;0;0;0;350;SI; ;b; ; ;629;0;0;0;629;5665;0;0;0;5665;6294;11178;6;Medellín;6;Medellín;99;5
