Nro_Orden_Establecimiento;Periodo;C5REA1;C5REA2;C5REA3;C5REA4;C5REA5;C5REA6;C5REA7;C5REA8;C5REA9;C5REA10;C6GAA2e;C6GAA1b;C5REB1a;C5REB1b;C5REB2a;C5REB2b;C5REB3a;C5REB3b;C5REB16a;C5REB16b;C5REB4a;C5REB4b;C5REB5a;C5REB5b;C5REB6a;C5REB6b;C5REB7a;C5REB7b;C5REB8a;C5REB8b;C5REB9a;C5REB9b;C5REB10a;C5REB10b;C5REB11a;C5REB12a;C5REB13a;C5REB14a;C5REB15a;C5REB15b;C5REB17a;C5REB17b;CONBIOGAS;C5REB18b;Sede;Subsede;NOVEDAD;ESTADO
296886263;2012;0;0;0;0;0;0;0;0;0;0;0;0;197301;73001;0;0;67030;58316;0;0;1530;12120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143437;Medellín;Medellín;99;5
296886264;2012;0;0;0;0;0;0;0;0;0;0;0;0;435423;139169;0;0;24535;26988;0;0;519;3752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;169909;Medellín;Medellín;99;5
375263;2012;0;0;0;1000;0;0;0;0;0;15320;0;0;1293276;437127;63605;55744;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;492871;Medellín;Medellín;99;5
297730508;2012;0;0;0;0;0;0;0;0;0;0;0;0;1043091;315953;0;0;79369;78574;1289;11072;3389;27528;49263;127687;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;560814;Medellín;Medellín;99;5
375941;2012;0;0;0;500;0;0;0;0;500;1000;0;0;212000;89197;0;0;15000;14850;0;0;50;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104447;Medellín;Medellín;99;5
457974;2012;0;0;0;1298;0;0;0;0;540;0;0;0;322946;120905;17387;17747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;138652;Medellín;Medellín;99;5
9787477;2012;0;0;0;0;0;0;0;0;0;0;0;0;282480;100812;0;0;21240;20497;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;121309;Medellín;Medellín;99;5
297826674;2012;0;0;0;0;0;0;0;0;0;0;0;0;205300;89973;0;0;20786;18916;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108889;Medellín;Medellín;99;5
297730522;2012;0;0;0;0;0;0;0;0;0;0;0;0;217766;88849;7378;6365;0;0;240;1920;240;1820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98954;Medellín;Medellín;99;5
377233;2012;0;0;0;0;0;0;0;0;0;0;0;0;78344;34236;3046;3356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37592;Manizales;Armenia;99;5
378275;2012;0;0;0;0;0;0;0;0;0;1080;0;0;15208;4359;0;0;1098;1084;1573;13370;87;765;0;0;0;0;0;0;0;0;0;0;2700;270;0;0;0;1374;0;0;0;0;0;19848;Medellín;Quibdó;99;5
296886268;2012;0;0;0;0;0;0;0;0;0;1800;0;0;36152;13195;0;0;2984;3210;1973;13570;1998;14445;0;0;0;0;0;0;0;0;0;0;0;0;0;230;0;12000;0;0;0;0;0;44420;Medellín;Medellín;99;5
451504;2012;0;0;0;0;0;0;0;0;0;0;0;0;226275;83973;0;0;4568;5376;572;5070;194;1560;0;0;0;0;0;0;0;0;480;480;0;0;0;0;0;0;0;0;0;0;0;96459;Medellín;Medellín;99;5
297826643;2012;0;0;0;0;0;0;0;0;0;0;0;0;2110961;769432;50081;43262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;812694;Medellín;Medellín;99;5
452356;2012;0;0;0;0;0;0;0;0;0;0;0;0;1106925;369469;17774;15500;0;0;59;500;49;392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;385861;Medellín;Medellín;99;5
297718296;2012;0;2730;300;0;5700;0;0;0;25350;0;0;34080;88424;40716;11389;10320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51036;Medellín;Medellín;99;5
297826775;2012;0;0;0;1340;0;0;0;0;0;0;0;0;89417;41802;0;0;18854;18873;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60675;Medellín;Medellín;99;5
297839795;2012;7250;980;0;360;0;0;0;0;0;7232;2000;0;36700;11744;0;0;2480;3420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15164;Medellín;Medellín;99;5
451499;2012;0;0;0;0;0;0;0;0;0;0;0;0;1278235;441622;219849;189692;21;630;492;3935;850;6360;0;0;0;0;0;0;0;0;20350;5492;0;0;0;0;0;0;0;0;0;0;0;647731;Medellín;Medellín;99;5
452297;2012;0;0;0;0;0;0;0;0;0;0;0;0;785866;255343;0;0;23856;48042;6710;50943;17445;122143;0;0;0;0;0;0;0;0;21000;5690;0;0;0;0;0;0;0;0;0;0;0;482161;Medellín;Medellín;99;5
452330;2012;0;0;0;0;0;0;0;0;0;3000;0;0;411015;155232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155232;Medellín;Medellín;99;5
297718304;2012;0;0;0;960;0;0;0;0;30000;15000;0;0;189139;82464;9590;8199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90663;Medellín;Medellín;99;5
297823386;2012;0;560;0;5260;0;0;0;0;0;3500;0;0;278376;122312;12972;11267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;133579;Medellín;Medellín;99;5
297823000;2012;0;350;0;1085;0;0;0;0;780;0;0;0;284991;117890;22308;19962;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;137852;Medellín;Medellín;99;5
297823579;2012;0;0;0;0;0;0;0;0;0;1000;0;0;154285;54000;0;0;5106;10800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64800;Medellín;Medellín;99;5
297823739;2012;0;0;0;0;0;0;0;0;0;0;0;0;782662;387729;13615;11756;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;399485;Medellín;Medellín;99;5
452170;2012;2300;0;420;750;350;0;0;0;0;2500;650;0;54197;18427;0;0;2217;3204;3600;32040;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53671;Medellín;Medellín;99;5
452474;2012;0;0;0;0;0;0;0;0;0;0;0;0;151412;53077;0;0;1520;1504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54581;Medellín;Medellín;99;5
297823606;2012;0;0;0;0;0;0;0;0;0;0;0;0;178520;66945;0;0;16800;16632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83577;Medellín;Medellín;99;5
297823404;2012;0;0;0;0;0;0;0;0;0;1440;0;0;198720;74520;0;0;5100;7395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81915;Medellín;Medellín;99;5
297718335;2012;0;0;0;0;0;0;0;0;0;0;0;0;6490;2570;0;0;8352;9187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11757;Medellín;Medellín;99;5
411323;2012;0;0;0;0;0;0;0;0;0;0;0;0;42892;17157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;17157;Medellín;Medellín;99;5
443827;2012;0;0;0;882;0;0;0;0;0;1000;0;0;129840;43283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43283;Medellín;Medellín;99;5
2506951;2012;0;0;0;105;0;0;0;0;0;0;0;0;130002;45501;68611;61749;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107250;Medellín;Medellín;99;5
445470;2012;0;0;0;0;0;0;0;0;0;0;0;0;55000;22550;0;0;0;0;384;4539;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27089;Medellín;Medellín;99;5
297823428;2012;0;0;0;0;0;0;0;0;0;0;0;0;245520;119802;0;0;11086;12194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;131996;Medellín;Medellín;99;5
297823893;2012;0;0;0;0;0;0;0;0;0;1500;0;0;46944;17134;0;0;4800;4752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21886;Medellín;Medellín;99;5
444270;2012;0;0;0;2400;0;0;0;0;0;3600;0;0;107255;48697;0;0;3549;3506;200;1700;95;750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54653;Medellín;Medellín;99;5
297839768;2012;0;0;0;0;0;0;0;0;0;0;0;0;146960;49966;13609;11295;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61261;Medellín;Medellín;99;5
10400085;2012;0;0;0;300;0;0;0;0;0;0;0;0;307600;102191;33249;28927;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;428;0;0;0;0;0;0;0;0;131118;Medellín;Medellín;99;5
451490;2012;0;0;0;162;0;0;0;0;0;0;0;0;257680;83853;65185;53827;0;0;0;0;131;1080;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1310;0;0;0;0;0;138760;Manizales;Pereira;99;5
297839503;2012;0;0;1000;2000;0;0;0;0;0;1000;0;0;280000;31500;0;0;10000;9000;0;0;100;900;0;0;0;0;0;0;0;0;0;0;3000;750;0;0;0;0;0;0;0;0;0;42150;Manizales;Pereira;99;5
452201;2012;0;0;0;835;0;0;0;0;0;0;0;0;36300;14798;0;0;36448;133370;87;728;280;2224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;184146;0;0;0;0;0;151120;Manizales;Pereira;99;5
297826921;2012;0;1000;800;10000;200;0;0;0;2000;25000;0;2000;1828985;540728;264760;222914;0;0;0;0;150;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;764942;Manizales;Pereira;99;5
297730463;2012;0;0;0;0;0;0;0;0;0;0;0;0;380410;133908;0;0;10114;16193;0;0;35;260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150361;Manizales;Pereira;99;5
297826808;2012;0;200;0;60;0;0;0;0;0;1050;0;0;125401;39119;10413;9435;0;0;0;0;50;484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49038;Manizales;Pereira;99;5
444234;2012;0;0;0;700;0;0;0;0;0;0;0;0;258000;108000;18100;15600;0;0;0;0;25;225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123825;Manizales;Pereira;99;5
297822881;2012;0;0;0;30;0;0;0;0;50;1720;0;200;62791;26291;9854;10543;0;0;0;0;20;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36894;Manizales;Pereira;99;5
442868;2012;0;0;300;585;0;0;0;0;0;0;0;0;60468;20105;0;0;7200;6850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26955;Cali;Pasto;99;5
452303;2012;0;0;0;2000;0;0;0;0;0;10000;0;0;460812;119561;0;0;8680;7993;38;338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;127892;Manizales;Pereira;99;5
455706;2012;0;0;222;1896;0;2000;0;0;0;0;0;0;404621;135275;27476;35045;0;0;0;0;200;1124;0;0;0;0;0;0;0;0;0;0;0;0;38880;21200;0;8000;0;0;0;0;0;171444;Manizales;Armenia;99;5
297826721;2012;0;0;0;11848;0;0;0;0;0;0;0;0;458182;159357;16205;12005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;171362;Manizales;Armenia;99;5
297826720;2012;0;0;0;800;0;0;0;0;0;0;0;0;264000;132160;0;0;12880;11947;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144107;Manizales;Armenia;99;5
297826981;2012;0;0;0;0;0;0;0;0;0;18500;0;0;617557;258664;0;0;109334;120776;1945;17513;1140;10107;0;0;0;0;0;0;0;0;9000;9450;0;0;0;0;0;0;0;0;0;0;0;416510;Manizales;Armenia;99;5
455775;2012;0;0;0;0;0;0;0;0;0;140;0;0;32546;10494;5800;5886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16380;Manizales;Armenia;99;5
298581;2012;0;0;0;1190;0;0;0;0;0;0;0;200;107403;45939;0;0;15901;17497;0;0;130;1196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64632;Manizales;Armenia;99;5
297826797;2012;0;1500;0;20000;6650;0;0;0;11000;30000;0;0;4139760;1245016;201934;190498;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12000;0;0;0;0;0;1435514;Barranquilla;Cartagena;99;5
297827001;2012;0;0;0;0;0;0;0;0;0;115000;0;0;3686328;1174116;148293;142142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1316258;Barranquilla;Cartagena;99;5
9815993;2012;0;0;0;3000;0;0;0;0;800;0;0;0;3281359;960000;184800;156000;0;0;200;1710;1200;9600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1127310;Barranquilla;Santa Marta;99;5
9815995;2012;0;0;0;3000;0;0;0;0;700;48000;0;0;3817146;1427262;0;0;218600;192743;0;0;3130;25767;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1645772;Barranquilla;San Andrés;99;5
296914001;2012;0;0;0;2900;0;0;0;0;0;0;0;0;5690000;1650306;398520;326786;0;0;8500;68301;21546;169874;0;0;0;0;0;0;0;0;0;0;5183;2821;0;0;0;0;0;0;0;0;0;2218088;Barranquilla;Cartagena;99;5
296914050;2012;0;0;0;20000;0;0;0;0;0;72000;0;0;3326580;1324086;0;0;213600;214007;0;0;12230;100494;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1638587;Barranquilla;San Andrés;99;5
297826809;2012;0;0;0;0;0;0;0;0;0;0;0;0;6567276;1915921;332328;310526;0;0;0;0;1000;9743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2236190;Barranquilla;Cartagena;99;5
297826810;2012;0;0;320;11000;13000;0;0;0;26;0;0;7000;3741480;1097262;90517;86274;0;0;0;0;1800;14163;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1197699;Barranquilla;Cartagena;99;5
299303286;2012;0;0;0;0;0;0;0;0;0;0;0;0;632020;216412;12246;12418;0;0;0;0;837;7030;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;235860;Barranquilla;Cartagena;99;5
297826876;2012;0;0;0;0;0;0;0;0;0;0;0;0;4375608;568219;130570;129134;0;0;0;0;3052;25270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;722623;Barranquilla;Cartagena;99;5
297826879;2012;0;0;0;0;0;0;0;0;0;32000;0;0;11601758;3536073;363827;305705;0;0;0;0;2191;17418;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3859196;Barranquilla;Cartagena;99;5
296886257;2012;0;0;0;0;0;0;0;0;0;0;0;0;3371731;1033882;178171;167380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1201262;Barranquilla;Cartagena;99;5
297827968;2012;0;0;0;0;0;0;0;0;0;0;0;0;5932008;1692999;313247;269313;120;114;0;0;1500;12000;0;0;0;0;0;0;0;0;3735;4390;0;0;0;0;0;0;0;0;0;0;0;1978816;Barranquilla;Cartagena;99;5
296886212;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1585;2260;0;0;21430;169297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;625350;0;0;0;0;0;171557;Barranquilla;Cartagena;99;5
297826719;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20500;165025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;867000;0;0;0;0;0;165025;Barranquilla;Cartagena;99;5
297718273;2012;0;0;0;2500;0;0;0;0;100;4800;0;0;230820;78255;12139;13137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91392;Barranquilla;Cartagena;99;5
297826971;2012;36000;0;0;0;0;0;0;0;0;0;0;0;243320;86774;7176;7424;0;0;0;0;240;2094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96292;Barranquilla;Cartagena;99;5
297826877;2012;0;0;0;3373;0;0;0;0;0;0;0;0;449651;125467;8569;8145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;133612;Barranquilla;Cartagena;99;5
441879;2012;0;0;0;0;0;0;0;0;0;0;0;0;232960;101397;7105;7403;0;0;65;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109300;Barranquilla;Cartagena;99;5
312167;2012;0;0;0;0;0;0;0;0;0;3130;0;0;102160;41917;2091;2230;0;0;0;0;159;1208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45355;Barranquilla;Cartagena;99;5
9816010;2012;0;0;0;0;0;0;0;0;0;0;0;0;261000;80866;7980;7964;0;0;0;0;403;3385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92215;Barranquilla;Cartagena;99;5
374311;2012;0;0;0;0;0;0;0;0;0;0;0;0;348632;104590;4920;4341;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108931;Barranquilla;Cartagena;99;5
297718327;2012;0;0;0;0;0;0;0;0;0;300;0;0;1978680;613390;52527;56408;0;0;0;0;800;6302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;676100;Barranquilla;Cartagena;99;5
297820391;2012;0;0;0;0;0;0;0;0;0;80000;0;0;1513421;525591;87917;96222;0;0;0;0;1090;8658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;630471;Barranquilla;Cartagena;99;5
297818576;2012;0;0;0;0;0;0;0;0;0;0;0;0;3906761;1211095;126417;119584;0;0;0;0;1101;1011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1331690;Barranquilla;Cartagena;99;5
299303292;2012;0;0;0;0;0;0;0;0;0;0;0;0;84017;29833;1820;1860;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31693;Barranquilla;Cartagena;99;5
299303278;2012;0;0;0;0;0;0;0;0;0;0;0;0;158280;61162;6689;6971;0;0;0;0;6046;48000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116133;Barranquilla;Cartagena;99;5
452424;2012;0;0;0;0;0;0;0;0;0;0;0;0;1654848;500722;29293;36693;0;0;0;0;666;5100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;542515;Barranquilla;Cartagena;99;5
441848;2012;0;0;0;4164;0;0;0;0;0;15487;0;0;438717;132189;13683;15362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;147551;Barranquilla;Cartagena;99;5
394535;2012;0;0;0;0;0;0;0;0;0;0;0;0;261600;78480;7336;7694;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86174;Barranquilla;Cartagena;99;5
409328;2012;0;0;0;0;0;0;0;0;0;12367;0;0;112558;30391;2330;2463;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32854;Barranquilla;Cartagena;99;5
441881;2012;0;0;0;0;0;0;0;0;0;0;0;0;426930;128079;12941;13759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;141838;Barranquilla;Cartagena;99;5
297822760;2012;0;0;0;0;0;0;0;0;0;0;0;0;272397;79356;18352;20159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99515;Barranquilla;Cartagena;99;5
9798639;2012;0;0;0;0;0;0;0;0;0;0;0;0;396660;134397;9355;9754;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144151;Barranquilla;Cartagena;99;5
406282;2012;0;0;0;0;0;0;0;0;0;0;0;0;667920;250800;12826;12203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;263003;Barranquilla;Cartagena;99;5
441855;2012;0;0;0;0;0;0;0;0;0;0;0;0;315746;95984;4941;5435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101419;Barranquilla;Cartagena;99;5
297826740;2012;0;0;0;980;0;0;0;0;0;500;0;0;993460;355620;0;0;32154;35369;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;390989;Bucaramanga;Cúcuta;99;5
297826883;2012;0;0;0;6819;0;0;0;0;19724;51047;0;0;1090850;327255;0;0;69100;80010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;407265;Bucaramanga;Cúcuta;99;5
297826884;2012;0;450;250;3500;0;0;0;0;15000;28000;0;0;426083;136616;0;0;28100;29505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166121;Bucaramanga;Cúcuta;99;5
297826885;2012;0;0;0;3355;0;0;0;0;0;10000;0;200;546361;184702;0;0;43991;45977;0;0;55;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;230979;Bucaramanga;Cúcuta;99;5
297826901;2012;0;0;0;3500;0;0;0;0;25000;38400;0;0;904196;300561;0;0;36609;40270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;340831;Bucaramanga;Cúcuta;99;5
297826747;2012;0;0;0;1500;0;0;0;0;0;3694;0;0;262035;86230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86230;Bucaramanga;Cúcuta;99;5
452108;2012;0;0;0;9180;0;0;0;0;0;0;0;0;2454508;726546;160815;141781;0;0;695;5907;363;3194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;877428;Manizales;Ibagué;99;5
297826829;2012;0;0;0;235;0;0;0;0;0;0;0;0;277164;160755;0;0;0;0;1135;9417;857;6933;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177105;Manizales;Ibagué;99;5
297818881;2012;0;0;0;2000;0;0;0;0;0;0;0;0;193680;72370;5410;4770;0;0;0;0;8393;68571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;254;0;0;0;0;0;145711;Manizales;Ibagué;99;5
296914042;2012;0;0;0;1897;0;0;0;0;0;4000;0;0;463270;145462;0;0;46112;41040;110;989;1350;10903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;198394;Bogotá;Bogotá;99;5
297826886;2012;0;0;0;2200;0;0;0;0;0;12000;0;0;394487;176964;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;176964;Manizales;Ibagué;99;5
452553;2012;0;0;0;0;0;0;0;0;0;97187;0;0;521026;148998;8172;7205;0;0;0;0;106;866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8020;0;0;0;0;0;157069;Manizales;Ibagué;99;5
297826772;2012;0;0;0;1957;0;0;0;0;0;0;0;0;208434;75642;12784;11266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86908;Manizales;Ibagué;99;5
297826673;2012;0;0;0;6480;0;0;0;0;0;0;0;0;234720;91898;11475;10099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101997;Manizales;Ibagué;99;5
297718320;2012;0;0;0;0;0;0;0;0;0;0;0;0;123180;43411;0;0;26532;24750;0;0;424;3736;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2400;0;0;0;0;0;71897;Bogotá;Bogotá;99;5
299303282;2012;3000;2000;0;4200;3700;0;0;0;0;2000;3000;1000;181500;65857;11715;10328;0;0;0;0;60;490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76675;Manizales;Ibagué;99;5
297826947;2012;0;0;0;3026;0;0;0;0;0;0;0;0;407452;87942;49438;43587;0;0;0;0;200;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;133029;Manizales;Ibagué;99;5
449238;2012;0;0;0;900;0;0;0;0;0;0;0;0;52528;24478;0;0;0;0;0;0;2316;20045;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44523;Bogotá;Villavicencio;99;5
2959356;2012;0;607;0;1245;0;0;0;0;0;61438;0;0;7275379;1837787;575098;515455;0;0;1868;15939;1522;11970;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2381151;Manizales;Ibagué;99;5
296914033;2012;0;265;0;328;0;0;0;0;0;26804;0;0;1923306;478903;119110;111486;0;0;457;3857;3258;25726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;619972;Manizales;Ibagué;99;5
297839488;2012;0;129;0;886;0;0;0;0;0;13058;0;0;1426940;356735;120667;113185;0;0;29;240;1637;13339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;483499;Manizales;Ibagué;99;5
297822615;2012;0;650;0;4520;0;0;0;0;0;0;0;0;165380;58750;0;0;4250;12750;550;5120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76620;Manizales;Ibagué;99;5
297826644;2012;0;0;0;0;0;0;0;0;0;2365;0;0;80080;27018;708;657;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37546;Medellín;Monteria;99;5
297826972;2012;0;0;0;0;0;0;0;0;0;12598;0;0;442012;134039;62500;69001;0;0;0;0;250;2189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205229;Bogotá;Neiva;99;5
