Nro_Orden_Establecimiento;Periodo;C4RGC2;C4RGC4;C4RGC5;MANTRSCON;C4RGC6;CVPROGRSCONV;CVPROGRESPEL;C4RGA1aRO;C4RGA1cRO;RSORGRECICLA;C4RGA1bRO;C4RGA1dRO;RSORGVENTA;C4RGA1eRO;C4RGA2aPC;C4RGA2cPC;RSPAPELRECICLA;C4RGA2bPC;C4RGA2dPC;RSPAPELVENTA;C4RGA2ePC;C4RGA3aP;C4RGA3cP;RSPLASTRECICLA;C4RGA3bP;C4RGA3dP;RSPLASTVENTA;C4RGA3eP;C4RGA4aV;C4RGA4cV;RSVIDRIORECICLA;C4RGA4bV;C4RGA4dV;RSVIDRIOVENTA;C4RGA4eV;C4RGA5aMT;C4RGA5cMT;RSMETALRECICLA;C4RGA5bMT;C4RGA5dMT;RSMETALVENTA;C4RGA5eMT;C4RGA6aT;C4RGA6cT;RSTEXTILRECICLA;C4RGA6bT;C4RGA6dT;RSTEXTILVENTA;C4RGA6eT;C4RGA7aNMT;C4RGA7cNMT;RSNOMETALRECICLA;C4RGA7bNMT;C4RGA7dNMT;RSNOMETALVENTA;C4RGA7eNMT;RSMIXQ;RSMIXREUQ;RSMIXRECICLAQ;RSMIXDONAQ;RSMIXENTREGQ;RSMIXVENTAQ;RSMIXVENTAI;C4RGA8a;C4RGA8c;RSRECICLAT;C4RGA8b;C4RGA8d;RSVENTAT;C4RGA8e;C4RGA9VCRR;C4RGA10e;C4RGA10a;C4RGA10b;C4RGA10c;C4RGA10d;C4RGB1a;C4RGB1c;C4RGB1d;C4RGB1e;C4RGB1f;C4RGB3a;C4RGB3c;C4RGB3d;C4RGB3e;C4RGB3f;C4RGB4a;C4RGB4c;C4RGB4d;C4RGB4e;C4RGB4f;C4RGB5a;C4RGB5c;C4RGB5d;C4RGB5e;C4RGB5f;C4RGB6a;C4RGB6c;C4RGB6d;C4RGB6e;C4RGB6f;C4RGB7a;C4RGB7c;C4RGB7d;C4RGB7e;C4RGB7f;C4RGB8a;C4RGB8c;C4RGB8d;C4RGB8e;C4RGB8f;C4RGB9a;C4RGB9c;C4RGB9d;C4RGB9e;C4RGB9f;C4RGB10a;C4RGB10c;C4RGB10d;C4RGB10e;C4RGB10f;C4RGB11a;C4RGB11c;C4RGB11d;C4RGB11e;C4RGB11f;C4RGB12a;C4RGB12c;C4RGB12d;C4RGB12e;C4RGB12f;C4RGB13Ta;TOTALMA;TOTALAPROVE;TOTALTRAT;TOTALINCI;C4RGB2TOT;Sede;Subsede;NOVEDAD;ESTADO
297820632;2012;0;0;0;0;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2496;0;0;0;2496;0;0;2496;0;0;0;2496;0;0;180;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Cali;Pasto;99;5
299303280;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2496;0;0;0;2496;0;0;2496;0;0;0;2496;0;0;108;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Cali;Pasto;99;5
297826952;2012;0;0;0;0;292;0;0;12480;0;0;0;12480;0;0;240;0;0;240;0;0;0;97;0;0;97;0;0;0;273;0;0;273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13090;0;0;610;12480;0;0;1916;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Cali;Popayán;99;5
296886217;2012;0;0;0;0;1800;0;0;10700;0;0;0;10700;0;0;2675;0;0;0;2675;0;0;1338;0;0;0;1338;0;0;669;0;0;0;669;0;0;1000;0;0;0;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16382;0;0;0;16382;0;0;2746;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;Santa Marta;99;5
297826801;2012;0;0;0;0;25116;4450;0;19200;0;0;0;19200;0;0;17144;0;0;0;5730;11414;2396;4950;0;0;0;2500;2450;515;680;0;0;0;150;530;21;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;135197;0;0;0;135197;0;0;177271;0;0;100;162777;14394;2932;64492; ; ; ;X; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;12;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;12;0;0;0;12;300;Barranquilla;Santa Marta;99;5
297826802;2012;500;0;0;0;1440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33100;0;0;0;33100;0;0;33100;0;0;0;33100;0;0;450;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;Santa Marta;99;5
297826803;2012;0;0;0;0;2763;0;0;3325;0;0;0;3325;0;0;1149;0;0;0;1149;0;0;287;0;0;0;287;0;0;474;0;0;0;474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5235;0;0;0;5235;0;0;5501; ; ; ; ;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;Santa Marta;99;5
297838055;2012;455;0;0;0;53469;0;0;12864;0;0;9043;3821;0;0;14215;0;0;5716;1818;6681;550;230;50;0;133;47;0;0;9296;0;0;4088;1481;3727;62;2227;0;0;951;0;1276;529;50;0;0;0;0;50;19;8500;0;0;0;8500;0;0;0;0;0;0;0;0;0;47382;50;0;19931;15667;11734;1160;43006; ; ; ; ;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;Santa Marta;99;5
9816056;2012;2027;0;0;0;18857;0;0;1650;0;0;0;1650;0;0;640;0;0;0;640;0;0;1190;0;0;0;1190;0;0;70;0;0;0;70;0;0;78;0;0;0;78;0;0;80;0;0;80;0;0;0;240;0;0;0;240;0;0;365;0;0;0;365;0;0;4313;0;0;80;4233;0;0;13480;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;Santa Marta;99;5
9816058;2012;0;0;0;0;1780;0;0;1970;0;0;0;1970;0;0;1100;0;0;1100;0;0;0;0;0;0;0;0;0;0;55;0;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;0;0;0;89;0;0;3214;0;0;1100;2114;0;0;22081;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;Santa Marta;99;5
297826804;2012;0;0;0;0;850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;348;0;0;0;348;0;0;348;0;0;0;348;0;0;4379;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;Santa Marta;99;5
441237;2012;0;0;2500;1000;576;0;0;720;0;0;0;720;0;0;150;40;0;0;110;0;0;300;25;0;0;275;0;0;150;0;0;0;150;0;0;80;0;0;0;80;0;0;120;60;0;0;60;0;0;60;0;0;0;60;0;0;180;0;0;0;180;0;0;1760;125;0;0;1635;0;0;2871;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;Santa Marta;99;5
441867;2012;126;0;0;0;7800;0;0;850;0;0;0;50;800;480;400;0;0;0;400;0;0;380;0;0;0;380;0;0;150;0;0;0;150;0;0;2000;0;0;0;0;2000;2500;80;0;0;0;80;0;0;300;0;300;0;0;0;0;0;0;0;0;0;0;0;4160;0;300;0;1060;2800;2980;2400;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;Santa Marta;99;5
297826653;2012;0;0;0;0;11980;0;0;8000;0;0;0;8000;0;0;3600;0;0;3600;0;0;0;2300;0;0;2300;0;0;0;1200;0;0;1200;0;0;0;900;0;0;900;0;0;0;1200;600;0;600;0;0;0;300;0;0;0;300;0;0;800;0;0;0;800;0;0;18300;600;0;8600;9100;0;0;33600;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;Santa Marta;99;5
412206;2012;0;0;0;0;3060;0;0;730;0;0;0;730;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;365;0;0;0;365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;365;0;0;0;365;0;0;1460;0;0;0;1460;0;0;2930;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;Santa Marta;99;5
297839770;2012;0;0;0;0;7610;0;0;224200;0;0;0;224200;0;0;1826;0;1826;0;0;0;0;3076;0;3076;0;0;0;0;85;0;85;0;0;0;0;457;0;457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;229644;0;5444;0;224200;0;0;14503; ; ; ; ;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;Santa Marta;99;5
297823689;2012;0;0;0;0;7151;0;0;980;0;0;0;980;0;0;1481;0;0;0;1481;0;0;230;0;0;0;230;0;0;0;0;0;0;0;0;0;29;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2720;0;0;0;2720;0;0;1584;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;Santa Marta;99;5
378399;2012;0;3000;0;0;500;0;0;10800;800;0;0;10000;0;0;1080;0;0;1080;0;0;0;300;0;0;300;0;0;0;1800;0;0;1800;0;0;0;2600;600;0;2000;0;0;0;500;200;0;0;300;0;0;7800;0;0;0;7800;0;0;0;0;0;0;0;0;0;24880;1600;0;5180;18100;0;0;4800;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Tunja;99;5
296886273;2012;0;0;0;0;2160;0;0;9600;0;0;0;0;9600;1400;450;0;0;0;450;0;0;650;0;0;0;650;0;0;480;0;0;0;480;0;0;340;0;0;0;0;340;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;100;0;0;11620;0;0;0;1680;9940;2000;1300;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Tunja;99;5
452209;2012;240;0;1000;0;1920;0;0;27000;0;0;0;27000;0;0;960;0;960;0;0;0;0;320;0;0;0;320;0;0;480;0;0;0;480;0;0;240;0;0;0;240;0;0;0;0;0;0;0;0;0;600;0;0;0;600;0;0;2184;0;0;0;2184;0;0;31784;0;960;0;30824;0;0;13625;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Tunja;99;5
297839496;2012;0;0;0;0;0;0;0;3600;0;0;0;3600;0;0;1600;0;0;0;1600;0;0;1800;0;0;0;1800;0;0;1600;0;0;0;1600;0;0;0;0;0;0;0;0;0;60;0;20;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8660;0;20;0;8640;0;0;5013;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Tunja;99;5
297827967;2012;0;0;0;0;0;0;0;14900;1300;12500;0;1100;0;0;175;0;0;0;0;175;52;165;0;0;0;0;165;41;540;0;0;0;0;540;55;42;0;0;0;0;42;15;18;8;0;0;10;0;0;17051;0;0;0;17051;0;0;150;0;0;0;150;0;0;33041;1308;12500;0;18311;922;163;5929;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Tunja;99;5
297827223;2012;0;0;0;0;360;0;0;1078;0;0;1078;0;0;0;487;150;0;300;0;37;15;998;0;0;490;488;20;10;296;0;0;0;200;96;5;25;0;25;0;0;0;0;47;0;0;47;0;0;0;940;0;0;940;0;0;0;500;0;0;0;500;0;0;4371;150;25;2855;1188;153;30;456;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Tunja;99;5
452242;2012;0;0;0;0;0;0;0;6000;3000;0;0;3000;0;0;1360;0;0;0;0;1360;180;50;0;0;0;0;50;25;500;0;0;0;0;500;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1600;0;0;0;1600;0;0;9510;3000;0;0;4600;1910;255;1391;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Tunja;99;5
297826805;2012;0;0;0;0;3520;0;0;101;0;0;0;101;0;0;49;0;0;49;0;0;0;17;0;0;17;0;0;0;5;0;0;5;0;0;0;4;0;0;0;4;0;0;13;0;0;0;13;0;0;0;0;0;0;0;0;0;8;0;0;0;8;0;0;197;0;0;71;126;0;0;1265;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
297718278;2012;1200;800;0;1000;1320;0;0;20100;0;0;20100;0;0;0;1983;750;0;0;0;1233;580;356;0;0;0;0;356;120;329;0;0;0;0;329;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3200;0;0;0;3200;0;0;25968;750;0;20100;3200;1918;789;7897;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
297826874;2012;0;0;0;0;3446;0;0;5120;0;0;0;5120;0;0;355;0;0;320;35;0;0;516;0;0;0;516;0;0;612;0;0;612;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;182;0;0;0;182;0;0;6785;0;0;932;5853;0;0;6449;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
297826880;2012;0;0;4500;0;1422;400;400;183;0;0;0;183;0;0;240;19;0;0;221;0;0;1736;0;1736;0;0;0;0;125;0;0;0;125;0;0;183;0;183;0;0;0;0;0;0;0;0;0;0;0;250;0;0;0;250;0;0;43;0;0;0;43;0;0;2760;19;1919;0;822;0;0;2877;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
297823318;2012;1000;0;300;100;7000;100;170;2525;525;0;0;2000;0;0;1210;0;0;0;0;1210;300;538;0;0;0;0;538;150;578;0;0;0;0;578;350;71;0;0;71;0;0;0;100;80;0;0;20;0;0;100;0;0;0;100;0;0;10;0;0;0;10;0;0;5132;605;0;71;2130;2326;800;7500;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
419955;2012;0;0;0;0;144;0;0;920;0;0;920;0;0;0;36;0;0;0;36;0;0;12;0;0;12;0;0;0;0;0;0;0;0;0;0;38;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;830;0;0;0;830;0;0;1836;0;0;970;866;0;0;1129;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
297717022;2012;0;0;0;4000;1123;0;0;5500;0;0;5500;0;0;0;3800;0;0;0;3800;0;0;2700;0;0;0;2700;0;0;1900;0;0;0;1900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4150;0;0;0;4150;0;0;18050;0;0;5500;12550;0;0;4768;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
359228;2012;2000;0;0;0;2100;0;0;9650;0;9650;0;0;0;0;13500;0;0;0;0;13500;78;120;0;0;50;0;70;50;1560;0;0;0;0;1560;202;600;0;0;0;0;600;900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4300;0;0;0;4300;0;0;29730;0;9650;50;4300;15730;1230;8652;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Bogotá;99;5
297827893;2012;0;0;0;0;480;0;0;93;0;0;0;93;0;0;24;7;0;17;0;0;0;29;0;0;29;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;8;0;0;0;8;0;0;38;0;0;0;38;0;0;20;0;0;0;20;0;0;216;7;0;50;159;0;0;351;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
451486;2012;0;0;0;0;263;0;0;3910;0;0;0;3910;0;0;1830;0;0;0;1830;0;0;306;0;0;0;306;0;0;0;0;0;0;0;0;0;53;0;0;0;53;0;0;10;0;0;0;10;0;0;0;0;0;0;0;0;0;30;0;0;0;30;0;0;6139;0;0;0;6139;0;0;1173;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
416445;2012;1200;0;0;0;2300;0;0;6200;0;0;0;6200;0;0;880;200;480;0;200;0;0;280;0;0;0;280;0;0;89;0;0;0;89;0;0;25;25;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;5000;0;0;0;1800;0;0;0;1800;0;0;14274;225;480;5000;8569;0;0;906;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
297822935;2012;91;0;0;0;1185;0;0;17460;0;0;0;17460;0;0;420;0;0;0;420;0;0;810;0;0;0;810;0;0;239;0;0;0;239;0;0;280;0;0;0;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1700;0;0;0;1700;0;0;20909;0;0;0;20909;0;0;2875; ; ; ;X; ;0;0;0;0;0;0;0;0;0;0;29;29;0;0;0;5;5;0;0;0;36;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;17;0;0;0;87;87;0;0;0;832;Bogotá;Villavicencio;99;5
452022;2012;700;0;1500;0;1900;0;0;9000;9000;0;0;0;0;0;1420;420;0;0;1000;0;0;1480;0;0;0;1480;0;0;780;0;0;0;780;0;0;1300;0;0;0;1300;0;0;235;0;0;0;235;0;0;1000;0;0;0;1000;0;0;360;0;0;0;360;0;0;15575;9420;0;0;6155;0;0;2400;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
297827069;2012;230;183;0;0;740;0;0;1958;0;0;0;1958;0;0;320;100;220;0;0;0;0;782;0;782;0;0;0;0;58;0;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7000;0;0;0;7000;0;0;10118;100;1060;0;8958;0;0;1020;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
445035;2012;250;0;0;0;11520;0;0;1440;0;0;1440;0;0;0;36;18;0;18;0;0;0;12;0;0;12;0;0;0;6;0;0;6;0;0;0;72;0;0;0;0;72;216;14;0;0;14;0;0;0;0;0;0;0;0;0;0;1980;0;0;0;1980;0;0;3560;18;0;1490;1980;72;216;1740;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
297824171;2012;0;0;0;0;250;0;0;261;0;0;0;261;0;0;47;0;0;0;47;0;0;26;0;0;0;26;0;0;5;0;0;0;5;0;0;25;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;6;0;0;370;0;0;0;370;0;0;1338;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
297819819;2012;200;0;100;0;300;0;0;100;0;0;0;100;0;0;820;0;0;0;820;0;0;780;0;0;0;780;0;0;320;0;0;0;320;0;0;52;0;0;0;52;0;0;0;0;0;0;0;0;0;300;0;0;0;300;0;0;60;0;0;0;60;0;0;2432;0;0;0;2432;0;0;304;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
