Nro_Orden_Establecimiento;Periodo;C6GAA2ab;C6GAA1e;C6GAA2d;C6GAA2f;C6GAA2g;C6GAA2h;C6GAA2i;C6GAAB1a;C6GAAB1b;C6GAAB1c;C6GAAB1d;C6GAAB2a;C6GAAB2b;C6GAAB2c;C6GAAB2d;C6GAAB3a;C6GAAB3b;C6GAAB3c;C6GAAB3d;C6GAAB4a;C6GAAB4b;C6GAAB4c;C6GAAB4d;POTPSFR;C6AAC1d;POTPERM;C6AAC2d;POTTCDE;C6AAC3d;POTTCAG;C6AAC4d;POTPAU;C6AAC5d;POTTOT;C6AAC6dT;GPPSI;GPPER;GPPPSP;GPPPST;GPPCPO;GPPANO;GPPAVO;GPPGPA;GPPGPN;GPPTPOT;GPPPTA;C6AAC1bRPA;C6AAC2bRPA;C6AAC3bRPA;C6AAC4bRPA;C6AAC5bRPA;C6AAC6bRPA;C6AAC7bRPA;C6AAC8bRPA;C6AAC9bRPA;C6AAC10bTRPA;C6AAC11bRPA;C6AA12bPSAAA;Sede;Subsede;NOVEDAD;ESTADO
297718360;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;29;0;0;0;0;0;0;0;29;0;0;312935;70171;0;62720;26073;0;0;140998;612897;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Bogotá;99;5
297718363;2012;0;7200;0;2000;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;35;2;0;0;0;0;2;0;37;2;7000;420000;100000;0;110000;38000;0;10800;0;685800;0;0;7200;1750;0;2000;650;0;0;0;11600;0;0;Bogotá;Bogotá;99;5
297718362;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;10;0;51;0;5;0;1;0;67;0;128687;190513;39922;517302;183863;47911;1020;3825;7478;1120521;48041;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Bogotá;99;5
297822336;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;47;0;0;0;4;0;3;0;54;0;0;567363;123799;0;122233;51063;0;11381;97479;973318;328000;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Bogotá;99;5
297717006;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;32;0;0;0;0;0;0;0;32;0;70000;248832;58855;0;54104;21167;0;0;19028;471986;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Bogotá;99;5
297717021;2012;0;0;0;0;0;0;0;a; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;33;0;0;0;0;0;0;0;33;0;0;263548;128588;0;55403;23719;0;0;0;471258;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Bogotá;99;5
297717024;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;44;0;0;0;2;0;0;0;47;0;25240;291350;60184;0;53013;24878;0;0;15910;470575;25200;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Bogotá;99;5
10209311;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ;b;31/03/2013;31/03/2014;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Bogotá;99;5
297839796;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;2;0;0;0;0;0;0;0;3;0;0;13601;3200;0;2700;1330;0;0;0;20831;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Bogotá;99;5
297818794;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Bogotá;99;5
283047;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;17;0;0;0;0;0;1;0;18;0;0;193122;45800;0;31020;17300;0;4261;14472;305975;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Bogotá;99;5
297820580;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;8;0;0;0;0;0;9;0;0;0;0;138000;28000;10000;0;0;0;176000;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Yopal;99;5
452232;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;7;0;0;0;0;0;0;0;9;0;0;58705;14772;0;12045;5283;0;0;2915;93720;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Bogotá;99;5
10209581;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;1;0;0;0;0;0;2;0;0;0;0;11560;2105;664;0;0;728;15057;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Bogotá;99;5
297718330;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;26;0;0;0;0;0;1;0;27;0;92167;350109;81568;0;91232;31509;0;5305;14154;666044;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Bogotá;99;5
297821918;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;0;6;0;0;0;0;0;0;0;10;0;0;53340;27564;0;12350;4600;0;0;0;97854;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Bogotá;99;5
297822767;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;17;0;2;0;1;0;20;0;0;0;0;276565;48022;20863;0;6800;8627;360877;217539;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Bogotá;99;5
297822929;2012;0;0;0;0;0;0;0; ;b;03/06/2011;02/06/2014; ; ; ; ; ; ; ; ; ; ; ; ;1;0;23;0;12;0;0;0;2;0;38;0;0;208232;47912;149394;74632;30440;0;9546;24213;544369;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Bogotá;99;5
299303275;2012;1400;2400;1000;100;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;5;0;0;0;0;0;0;0;5;0;0;43956;11751;0;9357;4060;0;0;0;69124;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Bogotá;99;5
297823503;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Leticia;99;5
297827029;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;4;0;0;0;0;0;0;0;5;0;0;27300;5500;0;4400;2000;0;0;0;39200;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Leticia;99;5
297821059;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;5;0;0;0;0;0;5;0;0;0;0;36500;0;0;0;0;0;36500;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Leticia;99;5
256628;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;13;0;1;0;0;0;1;0;16;0;0;141523;39917;10785;29720;12737;0;5100;0;239782;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Leticia;99;5
297839502;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;1;0;0;0;0;0;0;0;2;0;0;6801;1361;0;1157;545;0;0;0;9864;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Leticia;99;5
297730495;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;2;0;0;0;0;0;3;0;0;0;0;24200;0;0;0;0;0;24200;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Leticia;99;5
297827899;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;29;0;0;0;0;0;4;0;35;0;0;200421;40788;0;37135;14261;0;16460;22696;331761;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Leticia;99;5
297827887;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;4;0;0;0;0;0;0;0;6;0;0;33156;7900;0;9436;3124;0;0;0;53616;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Leticia;99;5
441040;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;0;0;3;0;0;0;0;0;5;0;0;0;0;19800;0;0;0;0;0;19800;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Leticia;99;5
297823991;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;5;0;0;0;0;0;0;0;6;0;0;49716;9953;0;7974;3728;0;0;0;71371;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Bogotá;99;5
444211;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;8;0;0;0;0;0;0;0;9;0;0;56422;12413;0;12758;4308;0;0;6432;92333;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
297822054;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;19;0;0;0;0;0;0;0;19;0;0;152129;32715;0;33612;14271;0;0;26949;259676;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Bogotá;99;5
297819453;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;12;0;0;0;0;0;0;0;12;0;0;112682;35679;0;23711;10891;0;0;0;182963;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Bogotá;99;5
450867;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;13;0;0;0;0;0;0;0;13;0;0;133781;32380;0;26578;12039;0;0;4369;209147;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Bogotá;99;5
441850;2012;0;0;0;150;0;200;CORALINA; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;36;0;0;0;0;0;4;0;40;0;0;363682;74382;0;76782;32278;0;16800;33397;597321;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;San Andrés;99;5
297823164;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;9;0;0;0;0;0;1;0;10;0;0;68934;17286;0;16111;6508;0;5100;8511;122450;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Bogotá;99;5
297718671;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;34;0;0;0;0;0;0;0;35;0;0;236391;52602;0;44656;20093;0;0;8404;362146;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Bogotá;99;5
297717025;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;3;0;0;0;0;0;0;0;3;0;6212;19871;4902;0;5721;2398;0;0;3070;42174;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Bogotá;99;5
297821128;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;12;0;0;0;20;0;0;0;32;0;94000;242788;53639;0;54879;24374;0;0;89642;559322;381494;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Bogotá;99;5
297824845;2012;400;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;20401;0;0;0;0;0;20401;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Leticia;99;5
297825821;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Leticia;99;5
297827619;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;0;0;2;0;0;0;0;0;4;0;0;0;0;13600;0;0;0;0;0;13600;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Leticia;99;5
297840102;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Leticia;99;5
297825685;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;0;0;0;3;0;0;0;0;0;6;0;0;0;0;20880;0;0;0;0;0;20880;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Leticia;99;5
297823003;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;1;0;0;0;0;0;0;0;2;0;0;6800;2856;0;1972;612;0;0;0;12240;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Leticia;99;5
297826634;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;5;0;0;0;0;0;0;0;7;0;0;34600;9300;0;9400;2940;0;0;0;56240;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Leticia;99;5
297822047;2012;30;0;0;0;0;500;CORPOAMAZONIA; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;1;0;1;0;0;0;0;0;4;0;0;6900;4100;10100;2300;1200;0;0;0;24600;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Leticia;99;5
446751;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;3;0;0;0;0;0;0;0;3;0;0;27080;9886;0;4527;3095;0;0;0;44588;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Leticia;99;5
259709;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;2;0;0;0;0;0;3;0;0;0;0;15600;0;0;0;0;0;15600;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Leticia;99;5
297818963;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;0;0;2;0;0;0;0;0;4;0;0;0;0;14100;0;0;0;0;0;14100;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Leticia;99;5
297840103;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;1;0;0;0;0;0;2;0;0;0;0;7100;0;0;0;0;0;7100;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Leticia;99;5
394762;2012;200;100;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;0;1;0;0;0;0;0;0;0;4;0;0;6900;1900;0;1300;550;0;0;0;10650;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Leticia;99;5
297833958;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Leticia;99;5
297823481;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;3;0;0;0;0;0;4;0;0;0;0;20880;0;0;0;0;0;20880;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Leticia;99;5
297821674;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;2;0;0;0;0;0;3;0;0;0;0;13700;0;0;0;0;0;13700;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Leticia;99;5
296886227;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;68;0;0;0;0;0;0;0;68;0;0;813306;191337;0;179589;73197;0;0;236487;1493916;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Bogotá;99;5
297718270;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;62;0;0;0;0;0;0;0;62;0;0;751089;412180;0;152671;67600;0;0;0;1383540;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Bogotá;99;5
452147;2012;0;0;0;0;0;0;0;a; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;16;0;10;0;0;0;0;0;26;0;0;153600;82590;129166;54505;21384;0;0;25000;466245;0;0;0;0;0;0;0;0;0;0;0;0;0;Bucaramanga;Bucaramanga;99;5
296886218;2012;0;0;0;0;0;0;0; ;b;24/09/2012;23/09/2015; ; ; ; ; ; ; ; ; ; ; ; ;0;0;12;0;78;0;0;0;6;0;96;0;0;158400;85171;787123;200104;70841;0;23841;37289;1362769;0;0;0;0;0;0;0;0;0;0;0;0;0;Bucaramanga;Bucaramanga;99;5
297839501;2012;0;0;0;0;0;0;0; ;b;07/11/2012;06/11/2014; ; ; ; ; ;b;21/12/2011;20/02/2014; ;b;21/12/2011;20/02/2014;0;0;123;0;0;0;16;0;5;0;144;0;228828;1604865;408121;0;361613;159166;0;18397;400753;3181743;205977;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Bogotá;99;5
382102;2012;0;0;0;0;0;0;0; ;b;01/11/2006;31/10/2012;a; ; ; ; ; ; ; ; ; ; ; ;0;0;125;0;0;0;0;0;8;0;133;0;334079;1477739;371224;0;388239;159844;0;33397;268713;3033235;0;0;0;0;0;0;0;0;0;0;0;0;0;Bucaramanga;Bucaramanga;99;5
297826761;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;24;0;12;0;13;0;1;0;50;0;0;355752;84282;177876;87593;36592;0;5100;16143;763338;270462;0;0;0;0;0;0;0;0;0;0;0;0;Bucaramanga;Bucaramanga;99;5
296914019;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;44;0;0;0;0;0;1;0;45;0;0;510855;119882;0;107814;46982;0;3500;76178;865211;0;0;0;0;0;0;0;0;0;0;0;0;0;Bucaramanga;Bucaramanga;99;5
297826917;2012;0;0;0;0;0;0;0; ;b;11/12/2006;09/12/2015; ; ; ; ; ; ; ; ; ; ; ; ;0;0;55;4;0;0;70;0;2;0;127;4;135660;908112;217313;0;225956;93882;10880;11858;426265;2029926;1093961;0;96072;20654;0;20693;8646;0;0;0;146065;3500;0;Bucaramanga;Bucaramanga;99;5
297826729;2012;0;0;0;0;0;0;0; ;b;20/06/2012;19/06/2015;a; ; ; ; ; ; ; ; ; ; ; ;0;0;28;0;0;0;11;0;1;0;40;0;0;340600;80136;0;71526;30654;0;6800;31094;560810;174813;0;0;0;0;0;0;0;0;0;0;0;0;Bucaramanga;Bucaramanga;99;5
452270;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;0;0;0;4;0;13;0;0;0;21;0;0;0;0;69269;12567;5177;0;0;2638;89651;149648;0;0;0;0;0;0;0;0;0;0;0;0;Bucaramanga;Bucaramanga;99;5
297826888;2012;0;0;0;0;0;0;0; ; ; ; ;a; ; ; ; ; ; ; ; ; ; ; ;0;0;1;0;6;0;85;0;0;0;92;0;0;63227;15596;121974;34944;15133;0;0;1833;252707;1257076;0;0;0;0;0;0;0;0;0;0;0;0;Bucaramanga;Bucaramanga;99;5
297826958;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;19;0;3;0;0;0;1;0;25;0;0;159597;44946;30080;37508;13268;0;6240;19119;310758;0;0;0;0;0;0;0;0;0;0;0;0;0;Bucaramanga;Bucaramanga;99;5
452268;2012;0;380;0;0;0;0;0; ;b;21/03/2007;19/03/2016; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;3;0;28;1;1;0;32;1;0;0;0;99642;14865;5832;0;5100;0;125439;527277;0;0;0;0;0;0;0;0;0;0;0;14476;Bucaramanga;Bucaramanga;99;5
452269;2012;0;9338;0;134;0;0;0; ;b;03/03/2012;19/03/2013; ; ; ; ; ; ; ; ; ; ; ; ;0;0;11;1;4;0;24;20;0;0;39;21;0;618800;130000;240000;230000;55600;0;0;0;1274400;12840000;0;12000;3600;0;2920;1300;0;0;0;19820;0;10700;Bucaramanga;Bucaramanga;99;5
455214;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;4;0;0;0;0;0;0;0;5;0;0;38400;20648;0;8809;3456;0;0;3254;74567;0;0;0;0;0;0;0;0;0;0;0;0;0;Bucaramanga;Bucaramanga;99;5
297826915;2012;0;0;0;0;0;0;0; ;b;01/05/2012;01/05/2013; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;21;0;5;0;2;0;29;0;0;0;0;216724;35396;13653;0;13600;16843;296216;60084;0;0;0;0;0;0;0;0;0;0;0;0;Bucaramanga;Bucaramanga;99;5
297826605;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;10;0;0;0;0;0;0;0;11;0;0;80864;21280;0;23605;8198;0;0;6438;140385;0;0;0;0;0;0;0;0;0;0;0;0;0;Bucaramanga;Bucaramanga;99;5
420510;2012;0;0;0;0;0;0;0; ;b;26/01/2011;25/01/2014; ; ; ; ; ; ; ; ; ; ; ; ;3;0;14;0;0;0;0;0;0;0;17;0;0;162692;35515;0;34201;14642;0;0;12399;259449;0;0;0;0;0;0;0;0;0;0;0;0;0;Bucaramanga;Bucaramanga;99;5
297823964;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;23;0;0;0;1;0;1;0;26;0;0;250672;57572;0;62182;22560;0;4265;16885;414136;12000;0;0;0;0;0;0;0;0;0;0;0;0;Bucaramanga;Bucaramanga;99;5
297822876;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;16;0;0;0;0;0;16;0;0;0;0;167311;24960;9793;0;0;13018;215082;0;0;0;0;0;0;0;0;0;0;0;0;0;Bucaramanga;Bucaramanga;99;5
297824118;2012;0;0;0;1000;0;0;0; ;b;30/06/2013;30/06/2015; ; ; ; ; ; ; ; ; ;b;15/04/2009;15/04/2015;0;0;20;0;0;0;0;0;1;0;21;0;0;212000;47800;0;48760;21080;0;3540;0;333180;0;0;0;0;0;0;0;0;0;0;0;0;0;Bucaramanga;Bucaramanga;99;5
297827338;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;27;0;0;0;0;0;0;0;28;0;0;203808;56504;0;43771;18675;0;0;22104;344862;0;0;0;0;0;0;0;0;0;0;0;0;0;Bucaramanga;Bucaramanga;99;5
452141;2012;0;0;6400;0;0;0;0; ; ; ; ;a; ; ; ; ; ; ; ; ; ; ; ;0;0;132;0;0;0;130;1;0;0;262;1;0;1583175;530794;0;463650;164531;1320;0;805540;3549010;2012877;0;0;0;0;0;0;0;0;0;0;0;15789;Bucaramanga;Bucaramanga;99;5
444253;2012;50000;0;0;0;0;0;0; ;b;26/08/2012;26/08/2013; ; ; ; ; ; ; ; ;a; ; ; ;0;0;25;1;0;0;10;0;3;0;38;1;0;180000;96786;0;41292;16200;0;20401;32000;386679;119269;0;10800;3871;0;2478;972;0;0;0;18121;0;0;Bucaramanga;Bucaramanga;99;5
452143;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;38;6;0;0;1;0;1;1;40;7;0;353844;81145;0;78507;31825;0;5808;47769;598898;32784;0;46180;9587;0;11833;3680;0;5808;4477;81565;5168;0;Bucaramanga;Bucaramanga;99;5
297820053;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;5;2;0;0;6;2;0;0;0;0;0;0;0;0;0;0;73907;0;0;0;0;0;0;0;0;0;0;0;29563;Bucaramanga;Bucaramanga;99;5
297838190;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;20;0;0;0;10;0;2;0;32;0;0;146274;39187;0;36593;13585;0;8491;21800;265930;151447;0;0;0;0;0;0;0;0;0;0;0;0;Cali;Cali;99;5
455239;2012;0;0;0;0;0;12000;FUNDACION ZOOLOGICO DE CALI; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;78;0;5;0;5;0;5;0;93;0;0;827844;195110;73991;185503;77379;0;19543;96324;1475694;66398;0;0;0;0;0;0;0;0;0;0;0;0;Cali;Cali;99;5
297826717;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;91;0;0;0;8;0;5;1;104;1;0;1239607;718972;0;313684;100357;0;28192;21993;2422805;138022;0;0;0;0;0;0;0;5638;0;5638;0;0;Cali;Cali;99;5
297826765;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;19;0;0;0;0;0;0;0;19;0;0;148108;40644;0;34280;13939;0;0;15536;252507;0;0;0;0;0;0;0;0;0;0;0;0;0;Cali;Cali;99;5
297826766;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;24;2;0;0;0;0;1;0;26;2;0;167233;42483;0;35399;15087;0;5125;19650;284977;0;0;16800;4267;0;4872;1512;0;0;1572;29023;0;0;Cali;Cali;99;5
297826771;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;20;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;196672;0;0;0;0;0;0;0;0;0;0;0;0;Cali;Cali;99;5
297821622;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;66;0;0;0;16;0;3;0;87;0;84229;683498;182564;0;186716;74663;0;11067;213383;1436120;153433;0;0;0;0;0;0;0;0;0;0;0;0;Cali;Cali;99;5
452422;2012;0;0;0;5422;0;0;0; ; ; ; ; ; ; ; ; ;b;13/12/2010;14/12/2013; ; ; ; ;0;0;86;0;0;0;8;0;2;0;96;0;0;2044610;453760;0;426670;184010;0;10567;480190;3599807;111327;0;0;0;0;0;0;0;0;0;0;0;0;Manizales;Manizales;99;5
452426;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ;b;12/08/2013;11/08/2016; ; ; ; ;0;0;92;1;0;0;20;0;4;0;116;1;105382;998293;242653;0;241286;98777;884;15707;127601;1830583;213538;0;8580;1870;0;1803;772;0;0;0;13025;0;0;Manizales;Ibagué;99;5
