Nro_Orden_Establecimiento;Periodo;C5REA1;C5REA2;C5REA3;C5REA4;C5REA9;C5REA5;C5REA6;C5REA7;C5REA8;C5REA10;C6GAA2e;C6GAA1b;TORAENER;C5REB1a;C5REB1b;C5REB2a;C5REB2b;C5REB3a;C5REB3b;C5REB16a;C5REB16b;C5REB4a;C5REB4b;C5REB5a;C5REB5b;C5REB6a;C5REB6b;C5REB7a;C5REB7b;C5REB8a;C5REB8b;C5REB9a;C5REB9b;C5REB10a;C5REB10b;C5REB11a;C5REB12a;C5REB13a;C5REB14a;C5REB15a;C5REB15b;C5REB17a;C5REB17b;CONBIOGAS;C5REB18b;CODSEDE;Sede;CODSUBSEDE;Subsede;NOVEDAD;ESTADO
450816;2014;0;0;0;9000;0;0;0;0;0;0;0;0;9000;98343;32355;15765;15923;0;0;0;0;7;57400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1368;0;0;0;0;0;105678;2;Bogotá;2;Bogotá;99;5
74977;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;71638;24356;2120;2077;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26433;2;Bogotá;2;Bogotá;99;5
407032;2014;0;308;0;420;1180;0;0;0;0;0;0;0;1908;80963;31818;10238;10340;0;0;0;0;8;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000;0;0;0;0;0;42222;2;Bogotá;2;Bogotá;99;5
297826739;2014;0;0;0;3400;0;0;0;0;0;0;0;0;3400;298935;117554;29211;30057;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;147611;2;Bogotá;2;Bogotá;99;5
297823552;2014;0;0;0;700;11000;0;0;0;0;0;0;0;11700;74648;27367;12938;13067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40434;2;Bogotá;2;Bogotá;99;5
297826977;2014;0;1250;0;15840;1750;0;0;0;0;0;0;0;18840;179370;76232;24320;25780;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102012;2;Bogotá;2;Bogotá;99;5
9807394;2014;0;0;0;400;0;0;0;0;0;0;0;0;400;30507;11877;3175;3206;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15083;2;Bogotá;2;Bogotá;99;5
297826749;2014;0;0;0;1000;0;1000;0;0;0;5000;0;0;7000;35831;13615;60139;58334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71949;2;Bogotá;2;Bogotá;99;5
297839499;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;52361;18850;10990;10200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29050;2;Bogotá;2;Bogotá;99;5
297827337;2014;0;0;0;1100;486;0;0;0;0;0;0;0;1586;87586;40289;17470;17644;0;0;0;0;60;495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;546;0;0;0;0;0;58428;2;Bogotá;2;Bogotá;99;5
297826662;2014;0;0;0;2216;787;0;0;0;0;0;0;0;3003;1105007;371968;115457;119489;0;0;0;0;440;4796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3336;0;0;0;0;0;496253;2;Bogotá;2;Bogotá;99;5
408533;2014;0;0;0;3432;0;0;0;0;0;268;0;0;3700;61827;23293;9765;10409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;33702;2;Bogotá;2;Bogotá;99;5
450869;2014;0;0;0;0;150;0;0;0;0;0;0;0;150;97400;36800;9830;10290;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47090;2;Bogotá;2;Bogotá;99;5
297826835;2014;0;0;0;210;1600;0;0;0;0;100;0;0;1910;120097;45402;17173;18375;0;0;0;0;13;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1332;0;0;0;0;0;63877;2;Bogotá;2;Bogotá;99;5
441267;2014;0;0;0;1325;0;0;0;0;0;0;0;0;1325;123061;44425;22332;24143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68568;2;Bogotá;2;Bogotá;99;5
447079;2014;0;0;0;3000;0;0;0;0;0;0;0;0;3000;45940;17317;8509;8594;0;0;0;0;16;131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1904;0;0;0;0;0;26042;2;Bogotá;2;Bogotá;99;5
297826870;2014;0;0;0;0;4000;0;0;0;0;6000;0;2765;12765;3250409;978057;270447;320456;0;0;0;0;1600;12134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;750;0;0;0;0;0;1310647;2;Bogotá;2;Bogotá;99;5
297826640;2014;0;0;0;3800;0;0;0;0;0;0;0;0;3800;122640;42311;15713;16498;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58809;2;Bogotá;2;Bogotá;99;5
297826980;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;359856;141783;63052;62571;0;0;0;0;128;1082;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2700;0;0;0;0;0;205436;2;Bogotá;2;Bogotá;99;5
299304555;2014;0;0;0;14000;0;0;0;0;0;0;0;0;14000;53880;20905;3708;3819;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24724;2;Bogotá;2;Bogotá;99;5
297826975;2014;0;0;0;5125;0;0;2886;0;0;10483;0;0;18494;353000;120020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120020;2;Bogotá;2;Bogotá;99;5
297839506;2014;0;400;0;1200;0;0;0;0;0;800;0;0;2400;51927;21290;11304;11077;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32367;2;Bogotá;2;Bogotá;99;5
9807441;2014;0;673;427;961;0;0;0;0;0;0;0;0;2061;47694;17646;6659;6726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24372;2;Bogotá;2;Bogotá;99;5
9807448;2014;0;6500;3400;350;0;1146;0;0;0;1650;0;0;13046;117205;46764;7069;8483;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55247;2;Bogotá;2;Bogotá;99;5
441825;2014;0;0;900;5164;0;0;0;0;0;0;0;0;6064;1438461;479247;46520;35393;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;514640;1;Barranquilla;16;Santa Marta;99;5
9795548;2014;0;0;0;800;0;0;0;0;0;4500;0;0;5300;32040;17217;0;0;3800;3268;0;0;60;510;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;865;0;0;0;0;0;20995;2;Bogotá;18;Villavicencio;99;5
297826990;2014;0;0;0;4900;0;0;0;0;0;0;0;0;4900;197848;77160;34320;34663;0;0;0;0;32;298;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;272;0;0;0;0;0;112121;2;Bogotá;2;Bogotá;99;5
297826738;2014;0;0;0;2000;0;0;0;0;0;0;0;0;2000;3820878;989607;301253;340416;0;0;0;0;605;4840;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1334863;2;Bogotá;2;Bogotá;99;5
297839497;2014;0;0;0;2355;4776;0;0;0;0;0;0;0;7131;390640;148443;32727;34995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;183438;2;Bogotá;2;Bogotá;99;5
297826642;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;1345200;473242;126990;138419;0;0;0;0;500;4150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9459;0;0;0;0;0;615811;2;Bogotá;2;Bogotá;99;5
297718322;2014;0;0;0;240;0;0;0;0;0;0;0;0;240;136320;46621;17675;18289;0;0;0;0;70;560;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;0;0;0;0;0;65470;2;Bogotá;2;Bogotá;99;5
9815979;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;127360;40319;4207;3564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43883;1;Barranquilla;16;Santa Marta;99;5
299303285;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;81800;28221;0;0;6850;6507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34728;2;Bogotá;2;Bogotá;99;5
448987;2014;0;159;0;1772;3666;0;0;0;0;0;0;0;5597;837069;284603;77691;78468;0;0;0;0;650;5460;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8952;0;0;0;0;0;368531;2;Bogotá;2;Bogotá;99;5
297730503;2014;0;0;0;2520;0;0;0;0;0;0;0;0;2520;187029;78552;6581;5922;0;0;36;306;85;680;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85460;1;Barranquilla;16;Santa Marta;99;5
297718312;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;385193;139054;29786;30084;0;0;0;0;5000;42500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4500;0;0;0;0;0;211638;2;Bogotá;2;Bogotá;99;5
297718302;2014;0;0;0;5000;3000;0;0;0;0;10000;0;0;18000;2254869;735578;190158;189588;5433;6520;0;0;900;7200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5400;0;0;0;0;0;938886;2;Bogotá;2;Bogotá;99;5
297822448;2014;0;0;600;1488;1300;0;0;0;0;1645;0;0;5033;209315;68055;12583;12394;0;0;120;1020;60;516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26880;0;0;0;0;0;81985;2;Bogotá;2;Bogotá;99;5
297839505;2014;0;0;0;2400;0;0;0;0;0;0;0;0;2400;933362;289342;69616;70312;0;0;0;0;6;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;0;0;0;0;0;359704;2;Bogotá;2;Bogotá;99;5
297821308;2014;0;380;0;1980;0;0;0;0;0;0;0;0;2360;649800;194940;16970;18155;0;0;0;0;100;820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;213915;2;Bogotá;2;Bogotá;99;5
297718360;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;364591;127606;57818;56662;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;225;0;0;0;0;0;184268;2;Bogotá;2;Bogotá;99;5
297718363;2014;0;0;0;4493;0;0;0;0;0;0;0;0;4493;198598;73481;16722;16889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;800;0;0;0;0;0;90370;2;Bogotá;2;Bogotá;99;5
297718362;2014;0;870;2000;10000;20000;0;0;0;0;1980;0;980;35830;636120;197197;116532;106587;3840;3300;0;0;110;957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55000;0;0;0;0;0;308041;2;Bogotá;2;Bogotá;99;5
297822336;2014;0;0;0;5392;0;0;0;0;0;0;0;0;5392;580134;231473;20554;20759;0;0;0;0;183;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4800;0;0;0;0;0;253732;2;Bogotá;2;Bogotá;99;5
297717006;2014;0;0;0;400;0;0;0;0;0;0;0;0;400;212800;74992;44213;46423;0;0;0;0;160;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1300;0;0;0;0;0;122615;2;Bogotá;2;Bogotá;99;5
297717021;2014;0;0;2300;0;0;0;0;0;0;0;0;0;2300;819792;254135;48089;50493;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3200;0;0;0;0;0;304628;2;Bogotá;2;Bogotá;99;5
297717024;2014;0;360;450;2600;0;0;0;0;0;0;0;0;3410;298032;98350;15960;17206;0;0;0;0;60;494;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;370;0;0;0;0;0;116050;2;Bogotá;2;Bogotá;99;5
297839796;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;8678;3124;4110;3822;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6946;2;Bogotá;2;Bogotá;99;5
297818794;2014;0;0;0;500;0;0;0;0;0;0;0;0;500;4396;1568;1634;1650;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3218;2;Bogotá;2;Bogotá;99;5
283047;2014;0;0;0;840;0;0;0;0;0;0;0;0;840;89465;32744;2557;2927;0;0;0;0;3;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;0;0;0;0;0;35695;2;Bogotá;2;Bogotá;99;5
297820580;2014;0;0;0;200;0;0;0;0;0;160;0;0;360;73200;32793;2448;1209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34002;2;Bogotá;85;Yopal;99;5
452232;2014;0;0;0;250;0;0;0;0;0;0;0;0;250;10260;4586;0;0;7452;2906;0;0;20;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7692;2;Bogotá;2;Bogotá;99;5
297823158;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;158640;80170;0;0;33768;44743;0;0;25;215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;125128;2;Bogotá;2;Bogotá;99;5
297718330;2014;0;0;0;1457;0;0;0;0;0;0;0;0;1457;155566;63984;20065;18074;0;0;0;0;71;596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82654;2;Bogotá;2;Bogotá;99;5
297821918;2014;0;0;0;0;680;0;0;0;0;0;0;0;680;20523;8394;6444;7044;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15438;2;Bogotá;2;Bogotá;99;5
297822767;2014;0;0;0;2000;0;0;0;0;0;0;0;0;2000;102005;37742;14578;14432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;456;0;0;0;0;0;52174;2;Bogotá;2;Bogotá;99;5
297822929;2014;0;0;0;2737;0;0;0;0;0;5365;0;0;8102;183848;77400;0;0;37271;44725;0;0;165;1321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64320;0;0;0;0;0;123446;2;Bogotá;2;Bogotá;99;5
297827029;2014;0;0;0;1200;4500;0;0;0;0;0;0;0;5700;12527;9433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9433;2;Bogotá;91;Leticia;99;5
297821059;2014;0;0;0;320;0;0;0;0;0;0;0;0;320;49336;41936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41936;2;Bogotá;91;Leticia;99;5
256628;2014;0;0;0;0;2451;0;0;0;0;0;0;0;2451;110398;86110;0;0;620;2503;2;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88631;2;Bogotá;91;Leticia;99;5
297839502;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;4560;3610;0;0;0;0;13;121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3731;2;Bogotá;91;Leticia;99;5
297730495;2014;0;0;0;180;850;0;0;0;0;0;0;0;1030;24021;20441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20441;2;Bogotá;91;Leticia;99;5
297827899;2014;0;1000;620;1045;6750;3560;0;0;0;2500;0;0;15475;163800;134967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134967;2;Bogotá;91;Leticia;99;5
297827887;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;2752;2212;0;0;0;0;144;1200;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;0;0;0;0;0;3413;2;Bogotá;91;Leticia;99;5
441040;2014;0;0;0;720;0;0;0;0;0;350;0;0;1070;13013;11698;0;0;1080;1220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12918;2;Bogotá;91;Leticia;99;5
444211;2014;100;360;0;250;0;0;0;0;0;0;0;0;710;2212;1036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1036;2;Bogotá;18;Villavicencio;99;5
297822054;2014;0;540;435;0;964;0;0;0;0;0;0;0;1939;50555;20921;14310;14453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35374;2;Bogotá;2;Bogotá;99;5
297819453;2014;0;0;0;230;0;0;0;0;0;0;0;0;230;43322;18195;7581;8339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26534;2;Bogotá;2;Bogotá;99;5
450867;2014;0;0;0;250;0;0;0;0;0;0;0;0;250;45770;18765;0;0;2013;2214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20979;2;Bogotá;2;Bogotá;99;5
441850;2014;0;0;0;800;0;0;0;0;0;7500;0;0;8300;345504;164680;0;0;8200;8711;0;0;350;3430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;176821;1;Barranquilla;22;San Andrés;99;5
297823164;2014;0;0;0;140;0;0;0;0;0;0;0;0;140;26899;10363;4086;4334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14697;2;Bogotá;2;Bogotá;99;5
297718671;2014;0;0;0;2951;6885;0;0;0;0;0;0;0;9836;223282;70333;16731;15238;0;0;0;0;20;170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12500;0;0;0;0;0;85741;2;Bogotá;2;Bogotá;99;5
297821291;2014;0;0;0;0;0;0;0;0;0;6000;0;0;6000;78254;68451;0;0;0;0;5;44;20;160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68655;2;Bogotá;2;Bogotá;99;5
297717025;2014;200000;600;0;0;120000;0;0;0;0;0;0;0;320600;10320;3207;6725;7196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10403;2;Bogotá;2;Bogotá;99;5
297821128;2014;0;0;0;3000;3000;0;0;0;0;0;0;0;6000;278501;90258;23109;22174;0;0;0;0;70;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;0;0;0;0;0;112932;2;Bogotá;2;Bogotá;99;5
297718298;2014;0;0;0;2029;3390;0;0;0;0;0;0;0;5419;328972;125009;34563;34908;0;0;0;0;100;800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2296;0;0;0;0;0;160717;2;Bogotá;2;Bogotá;99;5
297826003;2014;0;0;0;300;0;0;0;0;0;0;0;0;300;195945;76026;16740;16907;0;0;0;0;50;410;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1160;0;0;0;0;0;93343;2;Bogotá;2;Bogotá;99;5
297827332;2014;0;192;0;600;0;0;0;0;0;0;0;200;992;116924;42209;16927;16910;0;0;0;0;100;1235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4000;0;0;0;0;0;60354;2;Bogotá;2;Bogotá;99;5
10211325;2014;0;0;0;1404;0;0;0;0;0;700;0;0;2104;12288;4808;1260;1443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6251;2;Bogotá;2;Bogotá;99;5
297824845;2014;0;0;0;200;0;0;0;0;0;0;0;0;200;22991;22186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22186;2;Bogotá;91;Leticia;99;5
297840105;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;2500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;147;0;0;0;0;0;2500;2;Bogotá;91;Leticia;99;5
297825821;2014;0;0;0;300;0;0;0;0;0;0;0;0;300;1471;1162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1162;2;Bogotá;91;Leticia;99;5
297827619;2014;0;0;0;576;0;0;0;0;0;0;0;0;576;16710;12949;0;0;720;1152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14101;2;Bogotá;91;Leticia;99;5
297825685;2014;0;0;0;236;0;0;0;0;0;0;0;0;236;17931;14201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14201;2;Bogotá;91;Leticia;99;5
297823003;2014;0;0;0;936;0;0;0;0;0;0;0;0;936;7225;4499;0;0;285;997;77;550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6046;2;Bogotá;91;Leticia;99;5
297826634;2014;0;0;0;400;0;0;0;0;0;0;0;0;400;44510;31672;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31672;2;Bogotá;91;Leticia;99;5
297822047;2014;0;0;0;200;100;0;0;0;0;500;0;0;800;3958;3113;0;0;410;492;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3605;2;Bogotá;91;Leticia;99;5
259709;2014;120;25;0;450;0;0;0;0;0;350;0;0;945;17009;13620;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13620;2;Bogotá;91;Leticia;99;5
297818963;2014;0;0;0;150;0;0;0;0;0;0;0;0;150;23335;18434;0;0;1040;1196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19630;2;Bogotá;91;Leticia;99;5
297840103;2014;0;0;0;58;0;0;0;0;0;0;0;0;58;0;0;0;0;0;0;122;859;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;970;0;0;0;0;0;859;2;Bogotá;91;Leticia;99;5
394762;2014;4000;0;100;200;0;0;0;0;0;200;0;0;4500;15039;11157;0;0;944;1038;741;6371;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18566;2;Bogotá;91;Leticia;99;5
297833958;2014;0;0;0;150;0;0;0;0;0;0;0;0;150;5296;3283;0;0;760;1315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4598;2;Bogotá;91;Leticia;99;5
297823481;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;9102;6850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6850;2;Bogotá;91;Leticia;99;5
297821674;2014;0;450;0;200;0;0;0;0;0;0;0;0;650;3941;2798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2798;2;Bogotá;91;Leticia;99;5
299304550;2014;0;0;0;904;298;0;0;0;0;0;0;0;1202;176762;59902;10553;11319;0;0;0;0;75;608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;600;0;0;0;0;0;71829;2;Bogotá;2;Bogotá;99;5
297827324;2014;0;5300;0;0;0;0;0;0;0;0;0;0;5300;756084;227581;25572;26757;0;0;0;0;400;3120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;727;0;0;0;0;0;257458;2;Bogotá;2;Bogotá;99;5
299304637;2014;0;0;0;40;0;0;0;0;0;0;0;0;40;389760;144961;40503;47847;0;0;0;0;130;1079;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1800;0;0;0;0;0;193887;2;Bogotá;2;Bogotá;99;5
10211393;2014;0;0;0;525;0;0;0;0;0;0;0;0;525;227865;90918;28939;29373;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120291;2;Bogotá;2;Bogotá;99;5
300037392;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;1014655;405862;119165;153602;0;0;170;1325;1686;11805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;572594;4;Cali;4;Cali;99;5
299303375;2014;0;350;0;5000;0;0;0;0;0;0;0;0;5350;87588;34159;1450;1479;0;0;0;0;120;1008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;0;0;0;0;0;36646;2;Bogotá;2;Bogotá;99;5
299320035;2014;0;120000;0;0;450000;7300;0;0;0;0;0;0;577300;284702;110699;9080;12007;0;0;0;0;50;366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42954;0;0;0;0;0;123072;2;Bogotá;2;Bogotá;99;5
10213095;2014;0;4575;22000;0;0;0;0;0;0;0;0;0;26575;310246;77432;24574;24820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102252;2;Bogotá;2;Bogotá;99;5
300470904;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;4555;1799;2483;2507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4306;2;Bogotá;2;Bogotá;99;5
10213101;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;123440;53994;12954;13053;0;0;0;0;20;167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;768;0;0;0;0;0;67214;2;Bogotá;2;Bogotá;99;5
297820720;2014;30000;1260;0;45000;12000;7000;0;0;0;5000;0;0;100260;153443;53705;2966;3264;0;0;0;0;50;425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;0;0;0;0;0;57394;2;Bogotá;2;Bogotá;99;5
297821600;2014;0;0;0;0;0;0;0;0;0;450;0;0;450;97908;40827;0;0;15000;14700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55527;2;Bogotá;2;Bogotá;99;5
460017;2014;0;0;0;280;0;0;0;0;0;0;0;0;280;88538;39665;9021;9111;0;0;0;0;19;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9750;0;0;0;0;0;48926;2;Bogotá;2;Bogotá;99;5
299303358;2014;0;4500;3000;7000;6000;0;0;0;0;0;0;0;20500;29160;9600;10104;11914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21514;2;Bogotá;2;Bogotá;99;5
297838049;2014;0;0;0;0;0;0;0;0;0;21012;0;0;21012;13668;6437;0;0;1387;6272;0;0;426;2561;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15270;2;Bogotá;2;Bogotá;99;5
282655;2014;0;0;0;120;0;0;0;0;0;440;0;0;560;17990;8818;147;204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9022;2;Bogotá;13;Neiva;99;5
