Nro_Orden_Establecimiento;Periodo;C6GAA2ab;C6GAA1e;C6GAA2d;C6GAA2f;C6GAA2g;C6GAA2h;C6GAA2i;TOTALGAA;C6GAAB1a;C6GAAB1b;C6GAAB1c;C6GAAB1d;C6GAAB2a;C6GAAB2b;C6GAAB2c;C6GAAB2d;C6GAAB3a;C6GAAB3b;C6GAAB3c;C6GAAB3d;C6GAAB4a;C6GAAB4b;C6GAAB4c;C6GAAB4d;POTPSFR;C6AAC1d;POTPERM;C6AAC2d;POTTCDE;C6AAC3d;POTTCAG;C6AAC4d;POTPAU;C6AAC5d;POTTOT;C6AAC6dT;GPPSI;GPPER;GPPPSP;GPPPST;GPPCPO;GPPANO;GPPAVO;GPPGPA;GPPGPN;GPPTPOT;GPPPTA;C6AAC1bRPA;C6AAC2bRPA;C6AAC3bRPA;C6AAC4bRPA;C6AAC5bRPA;C6AAC6bRPA;C6AAC7bRPA;C6AAC8bRPA;C6AAC9bRPA;C6AAC10bTRPA;C6AAC11bRPA;C6AA12bPSAAA;CREE;CREE_B;CREE_SALUD;CREE_SALUD_B;CODSEDE;Sede;CODSUBSEDE;Subsede;NOVEDAD;ESTADO
297820580;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;9;0;0;0;0;0;0;0;9;0;0;69336;15253;0;13867;6240;0;0;0;104696;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;85;Yopal;99;5
452232;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;7;0;0;0;0;0;0;0;9;0;0;62884;15823;0;9601;4158;0;0;3123;95589;0;0;0;0;0;0;0;0;0;0;0;0;0;2758; ;2758; ;2;Bogotá;2;Bogotá;99;5
297823158;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;2;Bogotá;99;5
297718330;2014;0;0;0;0;0;0;0;0;a; ; ; ;a; ; ; ;a; ; ; ;a; ; ; ;0;0;29;0;0;0;0;0;0;0;29;0;0;358400;86476;0;47877;14391;0;0;16829;523973;0;0;0;0;0;0;0;0;0;0;0;0;0;5507; ;5507; ;2;Bogotá;2;Bogotá;99;5
297821918;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;8;0;0;0;0;0;0;0;8;0;0;81660;31275;0;16308;4728;0;0;0;133971;0;0;0;0;0;0;0;0;0;0;0;0;0;74740; ; ; ;2;Bogotá;2;Bogotá;99;5
297822767;2014;0;0;0;0;0;0;0;0;a; ; ; ;a; ; ; ;a; ; ; ;a; ; ; ;0;0;0;0;22;0;4;0;1;0;27;0;0;0;0;375108;70416;12592;0;5561;11799;475476;70967;0;0;0;0;0;0;0;0;0;0;0;0;19805; ; ; ;2;Bogotá;2;Bogotá;99;5
297822929;2014;0;0;0;0;0;0;0;0; ;b;27/05/2014;02/06/2017; ; ; ; ; ; ; ; ; ; ; ; ;0;0;16;0;15;0;0;0;2;0;33;0;0;207911;52177;173459;77547;23635;0;14784;11422;560935;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;2;Bogotá;99;5
297827029;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;4;0;0;0;0;0;0;0;4;0;0;30912;8073;0;5100;2172;0;0;0;46257;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;91;Leticia;99;5
297821059;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;91;Leticia;99;5
256628;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;8;0;0;0;0;0;0;0;9;0;0;67048;13850;0;13766;6026;0;0;0;100690;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;91;Leticia;99;5
297839502;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;1;0;0;0;0;0;0;0;1;0;0;7820;1802;0;1589;296;0;0;0;11507;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;2;Bogotá;91;Leticia;99;5
297730495;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;91;Leticia;99;5
297827899;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;34;0;45;0;0;0;6;0;85;0;0;292128;62789;569441;120234;39598;0;35891;31726;1151807;0;0;0;0;0;0;0;0;0;0;0;0;0;234556; ; ; ;2;Bogotá;91;Leticia;99;5
297827887;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;5;0;3;0;0;0;0;0;10;0;0;46843;10032;32000;11360;945;0;0;0;101180;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;2;Bogotá;91;Leticia;99;5
441040;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;91;Leticia;99;5
444211;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;0;0;1;0;0;0;0;0;3;0;0;0;0;24000;2900;1;0;0;0;26901;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;2;Bogotá;18;Villavicencio;99;5
297822054;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;17;0;0;0;0;0;0;0;17;0;0;180565;42595;0;22372;7046;0;0;16970;269548;0;0;0;0;0;0;0;0;0;0;0;0;0;2694; ;2694; ;2;Bogotá;2;Bogotá;99;5
297819453;2014;0;0;0;0;0;0;0;0;a; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;12;0;0;0;0;0;0;0;12;0;0;118316;37463;0;24896;11436;0;0;0;192111;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;2;Bogotá;99;5
450867;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ;b;01/01/2015;01/01/2016; ;b;01/01/2015;01/01/2016;0;0;15;0;0;0;0;0;0;0;15;0;0;182564;42740;0;35990;16427;0;0;8316;286037;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;2;Bogotá;99;5
441850;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;36;0;0;0;0;0;0;0;36;0;0;468700;95215;0;63908;25848;0;0;9903;663574;0;0;0;0;0;0;0;0;0;0;0;0;0;29129; ;29129; ;1;Barranquilla;22;San Andrés;99;5
297823164;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;7;0;0;0;0;0;0;0;8;0;0;53424;11753;0;11219;204;0;0;580;77180;0;0;0;0;0;0;0;0;0;0;0;0;0;1150; ; ; ;2;Bogotá;2;Bogotá;99;5
297718671;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;39;0;0;0;0;0;2;0;41;0;0;632108;147835;0;82798;25794;0;10994;42339;941868;0;0;0;0;0;0;0;0;0;0;0;0;0;20071; ;20071; ;2;Bogotá;2;Bogotá;99;5
297821291;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;0;18;0;0;0;0;0;0;0;23;0;0;172000;56000;0;15480;12584;0;0;0;256064;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;0; ;2;Bogotá;2;Bogotá;99;5
297717025;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;11;0;0;0;0;0;0;0;11;0;52844;207739;42405;0;39650;21411;0;0;53262;417311;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;2;Bogotá;99;5
297821128;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;37;0;0;0;10;0;2;0;49;0;102348;589292;132601;0;96602;31988;0;9527;30887;993245;153000;0;0;0;0;0;0;0;0;0;0;0;0;25317; ;25317; ;2;Bogotá;2;Bogotá;99;5
297718298;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;30;0;0;0;0;0;2;0;32;0;0;387803;97499;0;90558;36905;0;13942;109217;735924;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;2;Bogotá;99;5
297826003;2014;500;0;0;0;0;0;0;500;a; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;25;0;0;0;0;0;0;0;25;0;0;311114;70000;0;5284;14258;0;0;11496;412152;0;0;0;0;0;0;0;0;0;0;0;0;0;14258; ;20702; ;2;Bogotá;2;Bogotá;99;5
297827332;2014;0;0;0;600;0;0;0;600; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;24;0;0;0;0;0;2;0;26;0;0;428554;97648;0;56045;18115;0;7797;47350;655509;0;0;0;0;0;0;0;0;0;0;0;0;0;2067; ;6394; ;2;Bogotá;2;Bogotá;99;5
10211325;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;4;0;0;0;0;0;0;0;5;0;0;36940;14037;0;3341;3341;780;0;0;58439;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;3341; ;2;Bogotá;2;Bogotá;99;5
297824845;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;91;Leticia;99;5
297840105;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;1;3;0;0;0;0;0;0;0;9;1;0;24732;5396;0;3597;1978;0;0;0;35703;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;0; ;2;Bogotá;91;Leticia;99;5
297825821;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;91;Leticia;99;5
297827619;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;0;1;0;0;0;0;0;0;0;5;0;0;7728;1614;0;1240;541;0;0;0;11123;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;91;Leticia;99;5
297825685;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;91;Leticia;99;5
297823003;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;1;0;0;0;0;0;0;0;2;0;0;7728;1623;0;1314;618;0;0;0;11283;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;91;Leticia;99;5
297826634;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;5;0;0;0;0;0;0;0;7;0;0;38640;9114;0;8182;2704;0;0;0;58640;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;2;Bogotá;91;Leticia;99;5
297822047;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;3;0;0;0;0;0;0;0;5;0;0;22680;4536;0;3628;1587;0;0;0;32431;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;2;Bogotá;91;Leticia;99;5
259709;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;0;2;0;0;0;0;0;0;0;5;0;0;20800;6300;0;5400;1650;0;0;0;34150;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;91;Leticia;99;5
297818963;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;91;Leticia;99;5
297840103;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;91;Leticia;99;5
394762;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;0;3;0;0;0;0;0;0;0;6;0;0;23184;4868;0;3941;1854;0;0;0;33847;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;91;Leticia;99;5
297833958;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;91;Leticia;99;5
297823481;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;1;0;0;0;0;0;0;0;2;0;0;8256;1802;0;1556;665;0;0;0;12279;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;91;Leticia;99;5
297821674;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;0;1;0;0;0;0;0;0;0;4;0;0;9600;2100;0;2100;864;0;0;0;14664;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;91;Leticia;99;5
299304550;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;31;0;0;0;2;0;2;0;35;0;97869;483109;109676;0;77961;9957;0;10494;155048;944114;24091;0;0;0;0;0;0;0;0;0;0;0;0;8018; ;0; ;2;Bogotá;2;Bogotá;99;5
297827324;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;31;0;0;0;43;0;0;0;74;0;0;754165;167766;0;10206;3139;0;0;45048;980324;754165;0;0;0;0;0;0;0;0;0;0;0;0;0; ;40824; ;2;Bogotá;2;Bogotá;99;5
299304637;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;20;0;0;0;45;0;1;0;66;0;0;570018;142507;0;97237;40592;0;6501;86112;942967;864611;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;2;Bogotá;99;5
10211393;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;40;0;1;0;3;0;44;0;0;0;0;839446;150989;61973;0;16855;5365;1074628;19642;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;2;Bogotá;99;5
300037392;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;161;0;0;0;197;0;2;0;360;0;0;2577238;612276;0;444444;126904;0;12737;169971;3943570;3556830;0;0;0;0;0;0;0;0;0;0;0;0;57896; ; ; ;4;Cali;4;Cali;99;5
299303375;2014;0;0;0;500;0;0;0;500; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;39;0;0;0;4;0;2;0;45;0;40800;747347;168495;0;105376;14296;0;7728;84211;1168253;65502;0;0;0;0;0;0;0;0;0;0;0;0;25539; ;25539; ;2;Bogotá;2;Bogotá;99;5
299320035;2014;0;8990;0;100;0;0;0;9090; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;23;0;1;0;0;0;1;0;25;0;0;445146;108756;15158;73000;589;0;4712;60027;707388;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;2;Bogotá;2;Bogotá;99;5
10213095;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;156;0;0;0;13;0;3;0;172;0;52945;1721562;378744;0;122623;38608;0;18180;0;2332662;590790;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;2;Bogotá;2;Bogotá;99;5
300470904;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;16;0;0;0;2;0;0;0;18;0;20000;107228;22873;0;16822;6970;0;0;1548;175441;24309;0;0;0;0;0;0;0;0;0;0;0;0;946; ;1587; ;2;Bogotá;2;Bogotá;99;5
10213101;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;21;0;0;0;0;0;0;0;21;0;0;254850;53491;0;1304;5364;9217;0;6120;330346;0;0;0;0;0;0;0;0;0;0;0;0;0;7335; ;7335; ;2;Bogotá;2;Bogotá;99;5
297820720;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;39;0;0;0;0;0;0;0;39;0;0;408655;89209;0;55168;16346;0;0;26318;595696;0;0;0;0;0;0;0;0;0;0;0;0;0;27328; ;27328; ;2;Bogotá;2;Bogotá;99;5
297821600;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;14;0;0;0;0;0;1;0;15;0;0;151494;34325;0;20945;6206;0;4928;0;217898;0;0;0;0;0;0;0;0;0;0;0;0;0;3611; ;3611; ;2;Bogotá;2;Bogotá;99;5
460017;2014;0;0;0;0;0;0;0;0;a; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;27;0;0;0;1;0;1;0;29;0;0;435893;101809;0;58406;17772;0;5251;13260;632391;15382;0;0;0;0;0;0;0;0;0;0;0;0;58406; ;21958; ;2;Bogotá;2;Bogotá;99;5
299303358;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;17;0;0;0;0;0;1;0;18;0;50403;485641;183205;0;40310;45;0;7350;0;766954;0;0;0;0;0;0;0;0;0;0;0;0;0;33520; ;33520; ;2;Bogotá;2;Bogotá;99;5
297838049;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;1;0;0;0;7;0;0;0;8;0;0;9013;2000;0;1260;355;0;0;928;13556;167394;0;0;0;0;0;0;0;0;0;0;0;0;11428; ;11428; ;2;Bogotá;2;Bogotá;99;5
282655;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;3;0;0;0;0;0;0;0;3;0;0;28368;6193;0;5915;1135;0;0;2592;44203;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;2;Bogotá;13;Neiva;99;5
207124;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;3;0;0;0;0;0;0;0;3;0;0;25200;5460;0;7200;2268;0;0;0;40128;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;2;Bogotá;99;5
451953;2014;710;840;220;390;30;0;0;2190; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;0;0;0;0;1;1;3;3;6920;6920;1410;0;2100;410;0;7320;0;25080;0;6920;6920;1410;0;2010;410;0;7320;0;24990;120;0;0;0; ; ;2;Bogotá;2;Bogotá;99;5
394691;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;4;0;0;0;0;0;0;0;4;0;0;32500;9740;0;6510;2920;0;0;0;51670;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;2;Bogotá;99;5
297566684;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ;a; ; ; ;a; ; ; ;21;0;12;0;0;0;0;0;0;0;33;0;0;211919;42767;0;25981;6784;0;0;6761;294212;0;0;0;0;0;0;0;0;0;0;0;0;0;4327; ;4327; ;2;Bogotá;2;Bogotá;99;5
297730516;2014;90;0;0;0;0;0;0;90; ; ; ; ; ; ; ; ; ;b;10/01/2014;09/01/2017; ;b;10/01/2014;09/01/2017;0;0;4;0;0;0;5;0;0;0;9;0;0;33941;8690;0;7223;1371;0;0;0;51225;72708;0;0;0;0;0;0;0;0;0;0;0;0;3505; ; ; ;2;Bogotá;2;Bogotá;99;5
297837484;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;25;0;0;0;0;0;2;0;28;0;0;371103;171708;0;61250;8;0;8349;0;612418;0;0;0;0;0;0;0;0;0;0;0;0;0;7355475; ; ; ;2;Bogotá;2;Bogotá;99;5
298405690;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;1;0;22;0;0;0;0;0;1;0;24;0;0;185921;40625;0;34069;7617;0;3850;18050;290132;0;0;0;0;0;0;0;0;0;0;0;0;0;13980; ; ; ;2;Bogotá;2;Bogotá;99;5
299303362;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;0;2;0;25;0;0;0;0;0;30;0;0;22800;4800;280000;38100;16112;0;0;0;361812;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;2;Bogotá;99;5
296886227;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;70;0;0;0;0;0;1;0;71;0;0;963077;400797;0;133165;51307;0;3870;52960;1605176;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;2;Bogotá;2;Bogotá;99;5
297718270;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;61;0;0;0;0;0;0;0;61;0;0;903690;248452;0;103164;42375;0;0;95019;1392700;0;0;0;0;0;0;0;0;0;0;0;0;0;65128; ;65128; ;2;Bogotá;2;Bogotá;99;5
452147;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;26;0;0;0;0;0;0;0;27;0;0;201685;45456;0;41390;18152;0;0;15010;321693;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;3;Bucaramanga;3;Bucaramanga;99;5
296886218;2014;0;0;0;0;0;0;0;0; ;b;24/09/2012;23/09/2015; ; ; ; ; ; ; ; ; ; ; ; ;0;0;90;0;0;0;0;0;0;0;90;0;0;1055944;237904;0;216680;95035;0;0;78562;1684125;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;3;Bucaramanga;3;Bucaramanga;99;5
297839501;2014;0;0;0;0;0;0;0;0; ;b;07/11/2012;06/11/2015;a; ; ; ; ;b;21/12/2011;20/02/2014; ;b;21/12/2011;20/02/2014;0;0;113;0;0;0;19;0;5;1;137;1;229362;1696480;393876;0;270834;79341;0;35198;320564;3025655;214248;0;0;0;0;0;0;0;7392;0;7392;0;0;84620; ;84620; ;2;Bogotá;2;Bogotá;99;5
382102;2014;0;0;0;0;0;0;0;0; ;b;14/01/2014;13/01/2017; ; ; ; ;a; ; ; ;a; ; ; ;0;0;110;0;0;0;0;0;8;0;118;0;361440;1368901;347341;0;378683;80819;177;34200;295166;2866727;0;0;0;0;0;0;0;0;0;0;0;0;0;81200; ; ; ;3;Bucaramanga;3;Bucaramanga;99;5
297826761;2014;0;0;0;0;0;0;0;0; ;b;29/08/2007;28/08/2016; ; ; ; ; ; ; ; ; ; ; ; ;0;0;16;0;20;0;7;0;2;0;45;0;0;312433;76283;284476;119026;21479;0;14784;25506;853987;99298;0;0;0;0;0;0;0;0;0;0;0;0;22831; ; ; ;3;Bucaramanga;3;Bucaramanga;99;5
296914019;2014;0;0;0;0;0;0;0;0;a; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;37;0;0;0;3;0;1;0;41;0;0;449784;105898;0;61638;18766;0;7392;51785;695263;66561;0;0;0;0;0;0;0;0;0;0;0;0;14509; ;14509; ;3;Bucaramanga;3;Bucaramanga;99;5
297826917;2014;0;0;0;0;0;0;0;0; ;b;11/12/2006;09/12/2015; ; ; ; ; ; ; ; ; ; ; ; ;0;0;26;0;65;0;53;0;4;0;148;0;165600;116605;38882;947618;223912;27542;0;24208;11946;1556313;997527;0;0;0;0;0;0;0;0;0;0;0;0;85133; ; ; ;3;Bucaramanga;3;Bucaramanga;99;5
297826729;2014;0;0;0;5100;0;0;0;5100; ;b;19/06/2012;19/06/2015; ; ; ; ; ; ; ; ; ; ; ; ;0;0;53;0;0;0;0;0;0;0;53;0;0;593986;129668;0;104185;22966;0;0;0;850805;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;3;Bucaramanga;3;Bucaramanga;99;5
297826888;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;1;0;7;0;81;1;0;0;89;1;0;74400;16244;142637;28239;7883;0;0;1678;271081;1331578;0;0;0;0;0;0;0;0;0;0;0;9000;42228; ; ; ;3;Bucaramanga;3;Bucaramanga;99;5
297826958;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;19;0;0;0;0;0;1;0;22;0;0;171150;37344;0;35039;6846;0;7392;19536;277307;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;3;Bucaramanga;3;Bucaramanga;99;5
452268;2014;0;0;0;7184;0;0;0;7184; ;b;21/03/2007;19/03/2016; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;6;0;24;2;0;0;30;2;0;0;0;127149;22604;9582;0;0;1872;161207;445674;0;0;0;0;0;0;0;0;0;0;365;37140; ; ; ; ;3;Bucaramanga;3;Bucaramanga;99;5
452269;2014;0;0;0;0;0;0;0;0; ;b;10/05/2007;09/03/2011; ; ; ; ; ; ; ; ; ; ; ; ;0;0;5;0;7;0;15;1;0;0;27;1;0;63444;28111;88822;34026;1455;0;0;303;216161;190333;0;0;0;0;0;0;0;0;0;0;0;218894;0; ; ; ;3;Bucaramanga;3;Bucaramanga;99;5
407128;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;17;0;0;0;6;0;0;0;23;0;0;151528;41424;0;35359;12434;11745;0;14668;267158;73234;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;3;Bucaramanga;3;Bucaramanga;99;5
