Nro_Orden_Establecimiento;Periodo;C3RHE3;C3RHE4;C4VERTIADAPT;C6GAA1f;TOTALAVERTI;C3RHD1PTRV;C3RHD2PPVP;C3RHD3PMSV;MULTAVERT;C3RHD4TGTV;C3RHB1TAR;C3RHB2a;C3RHB2b;C3RHB2c;C3RHB2d;C3RHB3a3A;C3RHB3b3A;C3RHB3c3A;C3RHB3d3A;C3RHB3eT3A;C3RHB3a3B;C3RHB3b3B;C3RHB3c3B;C3RHB3d3B;C3RHB3eT3B;TOTVERTIDA;C3RHB4VAL;CODSEDE;Sede;CODSUBSEDE;Subsede;NOVEDAD;ESTADO
297823164;2014;0;0;0;0;0;48;0;0;0;48;NO; ; ; ; ;0;0;0;0;0;979;0;0;0;979;979;1541;2;Bogotá;2;Bogotá;99;5
297718671;2014;0;3960;5720;0;9680;268;0;0;0;268;SI;a; ; ; ;1192;0;0;0;1192;2606;0;0;0;2606;3798;5962;2;Bogotá;2;Bogotá;99;5
297821291;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;16476;0;0;0;16476;16476;0;2;Bogotá;2;Bogotá;99;5
297717025;2014;0;0;0;0;0;59;0;0;0;59;SI;a; ; ; ;32;0;0;0;32;1800;0;0;0;1800;1832;1261;2;Bogotá;2;Bogotá;99;5
297821128;2014;0;0;1520;0;1520;359;0;0;0;359;SI;a; ; ; ;1026;0;0;0;1026;4105;0;0;0;4105;5131;8250;2;Bogotá;2;Bogotá;99;5
297718298;2014;0;400;0;0;400;166;0;0;0;166;SI;a; ; ; ;472;0;0;0;472;1890;0;0;0;1890;2362;3634;2;Bogotá;2;Bogotá;99;5
297826003;2014;0;0;0;0;0;281;0;0;0;281;SI;a; ; ; ;200;0;0;0;200;3819;0;0;0;3819;4019;6490;2;Bogotá;2;Bogotá;99;5
297827332;2014;0;0;0;1000;1000;214;0;0;0;214;NO; ; ; ; ;0;0;0;0;0;3045;0;0;0;3045;3045;4683;2;Bogotá;2;Bogotá;99;5
10211325;2014;0;0;350;0;350;77;0;0;0;77;NO; ; ; ; ;0;0;0;0;0;1092;0;0;0;1092;1092;1756;2;Bogotá;2;Bogotá;99;5
297824845;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;628;0;0;0;628;628;282;2;Bogotá;91;Leticia;99;5
297840105;2014;0;0;0;0;0;0;0;0;0;0;SI;a; ; ; ;0;0;96;0;96;0;0;0;0;0;96;0;2;Bogotá;91;Leticia;99;5
297825821;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;220;0;0;0;220;220;79;2;Bogotá;91;Leticia;99;5
297827619;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;1460;0;0;0;1460;1460;1201;2;Bogotá;91;Leticia;99;5
297825685;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;2272;0;0;0;2272;2272;2206;2;Bogotá;91;Leticia;99;5
297823003;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;1690;0;0;0;1690;1690;291;2;Bogotá;91;Leticia;99;5
297826634;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;1413;0;0;0;1413;1413;254;2;Bogotá;91;Leticia;99;5
297822047;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;420;0;0;0;420;420;213;2;Bogotá;91;Leticia;99;5
259709;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;276;0;0;0;276;276;227;2;Bogotá;91;Leticia;99;5
297818963;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;1095;0;0;0;1095;1095;321;2;Bogotá;91;Leticia;99;5
297840103;2014;0;0;0;0;0;0;0;0;0;0;SI;a; ; ; ;0;0;354;0;354;0;0;0;0;0;354;0;2;Bogotá;91;Leticia;99;5
394762;2014;1000;200;0;0;1200;0;0;0;0;0;SI;a; ; ; ;0;0;227;0;227;0;0;0;0;0;227;0;2;Bogotá;91;Leticia;99;5
297833958;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;298;0;0;0;298;298;214;2;Bogotá;91;Leticia;99;5
297823481;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;495;0;0;0;495;495;0;2;Bogotá;91;Leticia;99;5
297821674;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;460;0;0;0;460;460;399;2;Bogotá;91;Leticia;99;5
299304550;2014;0;0;0;120;120;57;0;0;0;57;NO; ; ; ; ;0;0;0;0;0;749;0;0;0;749;749;1172;2;Bogotá;2;Bogotá;99;5
297827324;2014;0;0;0;0;0;313;0;0;0;313;SI;a; ; ; ;671;0;0;0;671;3801;0;0;0;3801;4472;6891;2;Bogotá;2;Bogotá;99;5
299304637;2014;0;715;0;0;715;707;0;0;0;707;SI;a; ; ; ;2016;0;0;0;2016;8063;0;0;0;8063;10079;15862;2;Bogotá;2;Bogotá;99;5
10211393;2014;0;0;0;0;0;234;0;0;0;234;SI;a; ; ; ;333;0;0;0;333;2996;0;0;0;2996;3329;5237;2;Bogotá;2;Bogotá;99;5
300037392;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;21497;0;0;0;21497;21497;97935;4;Cali;4;Cali;99;5
299303375;2014;0;0;0;0;0;177;0;0;0;177;NO; ; ; ; ;0;0;0;0;0;2505;0;0;0;2505;2505;3932;2;Bogotá;2;Bogotá;99;5
299320035;2014;70000;100;4580;150;74830;197;0;0;0;197;SI; ;b; ; ;1132;0;0;0;1132;1681;0;0;0;1681;2813;4428;2;Bogotá;2;Bogotá;99;5
10213095;2014;6000;1296;16200;180;23676;525;0;0;0;525;SI; ;b; ; ;731;0;0;0;731;6580;0;0;0;6580;7311;12292;2;Bogotá;2;Bogotá;99;5
300470904;2014;0;0;0;0;0;18;0;0;0;18;NO; ; ; ; ;0;0;0;0;0;268;0;0;0;268;268;425;2;Bogotá;2;Bogotá;99;5
10213101;2014;0;0;0;0;0;97;0;0;0;97;NO; ; ; ; ;0;0;0;0;0;1226;0;0;0;1226;1226;1979;2;Bogotá;2;Bogotá;99;5
297820720;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;396;0;0;0;396;396;48;2;Bogotá;2;Bogotá;99;5
297821600;2014;0;2877;0;0;2877;0;0;0;0;0;SI; ;b; ; ;2592;0;0;0;2592;0;0;0;0;0;2592;0;2;Bogotá;2;Bogotá;99;5
460017;2014;0;0;0;0;0;139;0;0;0;139;NO; ; ; ; ;0;0;0;0;0;1960;0;0;0;1960;1960;3014;2;Bogotá;2;Bogotá;99;5
299303358;2014;0;0;1440;0;1440;260;0;0;0;260;SI;a; ; ; ;1478;0;0;0;1478;2218;0;0;0;2218;3696;5766;2;Bogotá;2;Bogotá;99;5
297838049;2014;0;0;0;0;0;0;0;0;0;0;SI; ;b; ; ;0;144;0;0;144;0;0;0;0;0;144;0;2;Bogotá;2;Bogotá;99;5
282655;2014;0;0;0;0;0;38;0;0;0;38;NO; ; ; ; ;0;0;0;0;0;725;0;0;0;725;725;1562;2;Bogotá;13;Neiva;99;5
207124;2014;0;0;0;0;0;132;0;0;0;132;NO; ; ; ; ;0;0;0;0;0;10500;0;0;0;10500;10500;822;2;Bogotá;2;Bogotá;99;5
451953;2014;720;3080;1460;620;5880;240;3100;0;0;3340;SI;a; ; ; ;180;340;710;0;1230;0;0;150;0;150;1380;180;2;Bogotá;2;Bogotá;99;5
394691;2014;0;2300;0;0;2300;0;0;0;0;0;SI;a; ; ; ;0;3420;0;0;3420;0;0;0;0;0;3420;0;2;Bogotá;2;Bogotá;99;5
297566684;2014;0;0;0;0;0;106;0;0;0;106;NO; ; ; ; ;0;0;0;0;0;1505;0;0;0;1505;1505;2315;2;Bogotá;2;Bogotá;99;5
297730516;2014;0;0;0;0;0;142;0;0;0;142;NO; ; ; ; ;0;0;0;0;0;2030;0;0;0;2030;2030;3286;2;Bogotá;2;Bogotá;99;5
297837484;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;1;0;0;0;1;1;0;2;Bogotá;2;Bogotá;99;5
298405690;2014;0;0;0;0;0;40;0;0;0;40;NO; ; ; ; ;0;0;0;0;0;572;0;0;0;572;572;840;2;Bogotá;2;Bogotá;99;5
299303362;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;3675;0;0;0;3675;3675;1888;2;Bogotá;2;Bogotá;99;5
296886227;2014;0;3600;0;0;3600;507;0;0;0;507;SI;a; ; ; ;2876;0;0;0;2876;4315;0;0;0;4315;7191;11289;2;Bogotá;2;Bogotá;99;5
297718270;2014;0;3600;0;0;3600;557;37;0;0;594;SI;a; ; ; ;2385;0;0;0;2385;5566;0;0;0;5566;7951;12801;2;Bogotá;2;Bogotá;99;5
452147;2014;0;0;0;0;0;92;0;0;0;92;NO; ; ; ; ;0;0;0;0;0;3208;0;0;0;3208;3208;2419;3;Bucaramanga;3;Bucaramanga;99;5
296886218;2014;0;0;0;0;0;347;0;0;0;347;NO; ; ; ; ;0;0;0;0;0;12138;0;0;0;12138;12138;9968;3;Bucaramanga;3;Bucaramanga;99;5
297839501;2014;0;0;0;0;0;1736;0;0;0;1736;NO; ; ; ; ;0;0;0;0;0;24805;0;0;0;24805;24805;40790;2;Bogotá;2;Bogotá;99;5
382102;2014;0;0;0;0;0;322;0;0;0;322;NO; ; ; ; ;0;0;0;0;0;10703;0;0;0;10703;10703;10178;3;Bucaramanga;3;Bucaramanga;99;5
297826761;2014;0;0;0;0;0;200;0;0;0;200;NO; ; ; ; ;0;0;0;0;0;6924;0;0;0;6924;6924;9270;3;Bucaramanga;3;Bucaramanga;99;5
296914019;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;12648;0;0;0;12648;12648;8067;3;Bucaramanga;3;Bucaramanga;99;5
297826917;2014;6000;1000;1800;800;9600;578;0;0;0;578;SI; ;b; ; ;2896;0;0;0;2896;17280;0;0;0;17280;20176;17469;3;Bucaramanga;3;Bucaramanga;99;5
297826729;2014;0;0;0;0;0;456;0;0;0;456;NO; ; ; ; ;0;0;0;0;0;16003;0;0;0;16003;16003;13700;3;Bucaramanga;3;Bucaramanga;99;5
297826888;2014;0;0;0;0;0;396;0;0;0;396;NO; ; ; ; ;0;0;0;0;0;12548;0;0;0;12548;12548;12429;3;Bucaramanga;3;Bucaramanga;99;5
297826958;2014;0;0;0;0;0;127;0;0;0;127;NO; ; ; ; ;0;0;0;0;0;7444;0;0;0;7444;7444;5504;3;Bucaramanga;3;Bucaramanga;99;5
452268;2014;0;798;19598;0;20396;0;0;0;0;0;SI; ; ;c; ;0;26850;0;0;26850;0;0;0;0;0;26850;0;3;Bucaramanga;3;Bucaramanga;99;5
452269;2014;0;1531;0;12269;13800;0;1682;0;0;1682;SI; ; ;c; ;0;19792;0;0;19792;0;0;0;0;0;19792;0;3;Bucaramanga;3;Bucaramanga;99;5
407128;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;3500;0;0;0;3500;3500;3600;3;Bucaramanga;3;Bucaramanga;99;5
297826915;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;6636;0;0;0;6636;6636;5669;3;Bucaramanga;3;Bucaramanga;99;5
297827245;2014;0;0;0;0;0;234;0;0;0;234;NO; ; ; ; ;0;0;0;0;0;8192;0;0;0;8192;8192;6758;3;Bucaramanga;3;Bucaramanga;99;5
420510;2014;0;0;0;200;200;190;0;0;0;190;NO; ; ; ; ;0;0;0;0;0;5164;0;0;0;5164;5164;4160;3;Bucaramanga;3;Bucaramanga;99;5
297823964;2014;0;0;0;0;0;587;0;0;0;587;NO; ; ; ; ;0;0;0;0;0;21965;0;0;0;21965;21965;18699;3;Bucaramanga;3;Bucaramanga;99;5
297822876;2014;0;0;0;0;0;196;0;0;0;196;NO; ; ; ; ;0;0;0;0;0;6866;0;0;0;6866;6866;5661;3;Bucaramanga;3;Bucaramanga;99;5
444344;2014;0;0;0;0;0;498;0;0;0;498;NO; ; ; ; ;0;0;0;0;0;10380;0;0;0;10380;10380;20000;3;Bucaramanga;3;Bucaramanga;99;5
297824118;2014;0;0;0;0;0;0;0;0;0;0;SI;a; ; ; ;658;0;0;0;658;7237;0;0;0;7237;7895;2996;3;Bucaramanga;3;Bucaramanga;99;5
297827338;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;6330;0;0;0;6330;6330;2941;3;Bucaramanga;3;Bucaramanga;99;5
297819782;2014;0;0;0;0;0;173;0;0;0;173;NO; ; ; ; ;0;0;0;0;0;3581;0;0;0;3581;3581;2035;3;Bucaramanga;3;Bucaramanga;99;5
452141;2014;0;0;0;0;0;286;0;0;0;286;NO; ; ; ; ;0;0;0;0;0;19962;0;0;0;19962;19962;8918;3;Bucaramanga;3;Bucaramanga;99;5
444253;2014;0;1352;750;0;2102;0;0;0;0;0;SI; ;b; ; ;0;48608;0;0;48608;0;0;0;0;0;48608;0;3;Bucaramanga;3;Bucaramanga;99;5
452143;2014;0;2911;14287;4285;21483;0;0;0;0;0;SI; ;b; ; ;0;14810;0;0;14810;0;0;0;0;0;14810;1;3;Bucaramanga;3;Bucaramanga;99;5
299304551;2014;0;0;0;0;0;2337;0;0;0;2337;NO; ; ; ; ;0;0;0;0;0;81000;0;0;0;81000;81000;71829;3;Bucaramanga;3;Bucaramanga;99;5
300037454;2014;0;0;0;0;0;69;0;0;0;69;NO; ; ; ; ;0;0;0;0;0;2412;0;0;0;2412;2412;1765;3;Bucaramanga;3;Bucaramanga;99;5
297820704;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;3561;0;0;0;3561;3561;3427;3;Bucaramanga;3;Bucaramanga;99;5
297822007;2014;0;0;0;0;0;155;0;0;0;155;NO; ; ; ; ;0;0;0;0;0;4426;0;0;0;4426;4426;3492;3;Bucaramanga;3;Bucaramanga;99;5
446012;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;1;0;0;0;1;1;0;3;Bucaramanga;3;Bucaramanga;99;5
297827422;2014;0;0;0;0;0;197;0;0;0;197;NO; ; ; ; ;0;0;0;0;0;6890;0;0;0;6890;6890;6686;3;Bucaramanga;3;Bucaramanga;99;5
297838190;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;4310;0;0;0;4310;4310;3212;4;Cali;4;Cali;99;5
455239;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;9419;0;0;0;9419;9419;15070;4;Cali;4;Cali;99;5
297826717;2014;14653;0;2250;0;16903;889;0;0;0;889;SI;a; ; ; ;21;0;0;0;21;33058;0;0;0;33058;33079;53224;4;Cali;4;Cali;99;5
297826765;2014;0;0;0;0;0;10;0;0;0;10;NO; ; ; ; ;0;0;0;0;0;3898;0;0;0;3898;3898;10044;4;Cali;4;Cali;99;5
297826766;2014;0;0;0;0;0;288;0;0;0;288;NO; ; ; ; ;0;0;0;0;0;16610;0;0;0;16610;16610;25058;4;Cali;4;Cali;99;5
297821302;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;4032;0;0;0;4032;4032;6492;4;Cali;4;Cali;99;5
297826771;2014;0;0;936;0;936;145;0;0;0;145;NO; ; ; ; ;0;0;0;0;0;5404;0;0;0;5404;5404;10774;4;Cali;4;Cali;99;5
297821622;2014;0;0;0;0;0;967;0;0;0;967;NO; ; ; ; ;0;0;0;0;0;33752;0;0;0;33752;33752;29436;4;Cali;4;Cali;99;5
452422;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;4553;0;0;0;4553;4553;7829;5;Manizales;5;Manizales;99;5
452426;2014;0;5650;1;0;5651;2251;0;0;0;2251;SI;a; ; ; ;22523;0;0;0;22523;9652;0;0;0;9652;32175;16360;5;Manizales;11;Ibagué;99;5
9807415;2014;0;0;0;0;0;572;0;0;0;572;NO; ; ; ; ;0;0;0;0;0;10106;0;0;0;10106;10106;14725;2;Bogotá;2;Bogotá;99;5
296886245;2014;0;9900;6;0;9906;375;0;0;0;375;SI;a; ; ; ;5863;0;0;0;5863;13683;0;0;0;13683;19546;38633;6;Medellín;6;Medellín;99;5
296886246;2014;0;0;4771;0;4771;465;0;0;0;465;SI;a; ; ; ;2638;0;0;0;2638;3957;0;0;0;3957;6595;10225;2;Bogotá;2;Bogotá;99;5
296886247;2014;0;0;3327;0;3327;605;0;0;0;605;SI;a; ; ; ;4721;0;0;0;4721;3863;0;0;0;3863;8584;13476;2;Bogotá;2;Bogotá;99;5
296886248;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;8392;0;0;0;8392;8392;12117;5;Manizales;5;Manizales;99;5
296886249;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;1973;0;0;0;1973;1973;2921;5;Manizales;5;Manizales;99;5
296886250;2014;0;0;11117;0;11117;481;0;0;0;481;SI; ; ; ;d;45980;0;0;0;45980;0;0;0;0;0;45980;25821;1;Barranquilla;16;Santa Marta;99;5
297718282;2014;0;28942;5032;0;33974;0;1150;0;0;1150;SI; ; ;c; ;0;0;56985;0;56985;0;0;0;0;0;56985;0;1;Barranquilla;9;Cartagena;99;5
297730369;2014;0;0;9700;0;9700;2567;0;0;0;2567;SI;a; ; ; ;14564;0;0;0;14564;21844;0;0;0;21844;36408;57155;2;Bogotá;2;Bogotá;99;5
297730371;2014;0;0;9720;0;9720;411;0;0;0;411;SI;a; ; ; ;1749;0;0;0;1749;4080;0;0;0;4080;5829;9149;2;Bogotá;2;Bogotá;99;5
297730372;2014;0;0;4400;0;4400;99;0;0;0;99;SI;a; ; ; ;747;0;0;0;747;1743;0;0;0;1743;2490;3907;2;Bogotá;2;Bogotá;99;5
297730373;2014;0;0;15804;0;15804;2090;0;0;0;2090;SI;a; ; ; ;4780;0;0;0;4780;21350;0;0;0;21350;26130;47644;1;Barranquilla;1;Barranquilla;99;5
297730375;2014;0;5774;0;0;5774;332;0;0;0;332;SI;a; ; ; ;13097;0;0;0;13097;0;0;0;0;0;13097;21945;6;Medellín;6;Medellín;99;5
297730377;2014;0;9720;1200;0;10920;0;0;0;0;0;SI; ;b; ; ;68571;0;600;0;69171;0;0;0;0;0;69171;15793;2;Bogotá;17;Tunja;99;5
297730504;2014;0;5044;0;0;5044;91;0;0;0;91;SI;a; ; ; ;3399;0;0;0;3399;0;0;0;0;0;3399;5675;6;Medellín;6;Medellín;99;5
297730506;2014;0;350;1200;1500;3050;1715;0;0;0;1715;SI; ;b; ; ;29717;0;0;0;29717;0;0;0;0;0;29717;20589;5;Manizales;11;Ibagué;99;5
297730507;2014;0;0;13350;0;13350;930;0;0;0;930;SI;a; ; ; ;13183;0;0;0;13183;0;0;0;0;0;13183;20695;2;Bogotá;2;Bogotá;99;5
297838052;2014;820;4100;0;245;5165;2673;0;0;0;2673;SI;a; ; ; ;19837;0;0;0;19837;79571;0;0;0;79571;99408;154677;4;Cali;4;Cali;99;5
296914052;2014;0;1397;1397;0;2794;677;0;0;0;677;SI;a; ; ; ;22364;0;0;0;22364;3000;0;0;0;3000;25364;56637;4;Cali;4;Cali;99;5
297826920;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;5168;0;0;0;5168;5168;4383;4;Cali;4;Cali;99;5
446013;2014;0;0;0;0;0;333;0;0;0;333;NO; ; ; ; ;0;0;0;0;0;12410;0;0;0;12410;12410;28170;4;Cali;4;Cali;99;5
452409;2014;0;3346;0;0;3346;0;0;0;0;0;SI; ; ;c; ;0;20008;0;0;20008;0;29650;0;0;29650;49658;0;4;Cali;4;Cali;99;5
297826959;2014;0;0;0;0;0;159;0;0;0;159;NO; ; ; ; ;0;0;0;0;0;5938;0;0;0;5938;5938;9385;4;Cali;4;Cali;99;5
297824068;2014;0;0;0;0;0;85;0;0;0;85;NO; ; ; ; ;0;0;0;0;0;2830;0;0;0;2830;2830;7942;4;Cali;4;Cali;99;5
306981;2014;0;0;0;0;0;187;0;0;0;187;NO; ; ; ; ;0;0;0;0;0;7154;0;0;0;7154;7154;14464;4;Cali;4;Cali;99;5
297730524;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;0;0;0;4288;4288;4288;0;4;Cali;14;Pasto;99;5
297826949;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;3469;0;0;0;3469;3469;5526;4;Cali;4;Cali;99;5
297826764;2014;0;0;0;0;0;47;0;0;0;47;NO; ; ; ; ;0;0;0;0;0;1764;0;0;0;1764;1764;3677;4;Cali;4;Cali;99;5
297826736;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;24166;0;0;0;24166;24166;31642;4;Cali;4;Cali;99;5
297826872;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;3968;0;0;0;3968;3968;7809;4;Cali;4;Cali;99;5
297826769;2014;0;0;0;0;0;509;0;0;0;509;NO; ; ; ; ;0;0;0;0;0;12852;0;0;0;12852;12852;16559;4;Cali;4;Cali;99;5
297826768;2014;0;0;0;0;0;124;0;0;0;124;NO; ; ; ; ;0;0;0;0;0;4620;0;0;0;4620;4620;6882;4;Cali;4;Cali;99;5
297827862;2014;0;0;0;1000;1000;21660;1;0;0;21661;NO; ; ; ; ;0;0;0;0;0;26157;0;0;0;26157;26157;41655;4;Cali;4;Cali;99;5
444764;2014;0;0;0;0;0;69;0;0;0;69;SI;a; ; ; ;2584;0;0;0;2584;0;0;0;0;0;2584;4990;4;Cali;4;Cali;99;5
455224;2014;0;1200;2500;300;4000;852;0;0;0;852;SI;a; ; ; ;2019;0;0;0;2019;32500;0;0;0;32500;34519;57316;4;Cali;4;Cali;99;5
297820355;2014;0;0;0;0;0;135;0;0;0;135;NO; ; ; ; ;0;0;0;0;0;5034;0;0;0;5034;5034;7967;4;Cali;4;Cali;99;5
300037391;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;7185;0;0;0;7185;7185;19756;4;Cali;4;Cali;99;5
10402258;2014;7000;2000;0;15000;24000;0;0;0;0;0;SI; ;b; ; ;802;0;0;0;802;1500;0;0;0;1500;2302;4699;4;Cali;4;Cali;99;5
297820747;2014;5241;0;0;0;5241;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;88916;0;0;0;88916;88916;208450;4;Cali;4;Cali;99;5
405862;2014;0;0;0;0;0;161;0;0;0;161;NO; ; ; ; ;0;0;0;0;0;5975;0;0;0;5975;5975;2342;4;Cali;4;Cali;99;5
440880;2014;0;0;0;0;0;688;0;0;0;688;NO; ; ; ; ;0;0;0;0;0;15579;0;0;0;15579;15579;32472;4;Cali;4;Cali;99;5
299303283;2014;0;576;0;0;576;0;0;0;0;0;SI; ;b; ; ;0;0;24705;0;24705;0;346896;0;0;346896;371601;0;5;Manizales;5;Manizales;99;5
375000;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;8638;0;0;0;8638;8638;13994;5;Manizales;5;Manizales;99;5
455637;2014;0;300;6900;0;7200;272;0;0;0;272;SI; ; ;c; ;0;58000;0;0;58000;0;0;0;0;0;58000;0;5;Manizales;5;Manizales;99;5
7070958;2014;0;230;5255;0;5485;76;0;0;0;76;SI; ; ;c; ;0;25595;0;0;25595;0;0;0;0;0;25595;0;5;Manizales;5;Manizales;99;5
297718288;2014;0;180;2500;0;2680;0;0;0;0;0;SI; ; ;c; ;0;5650;0;0;5650;0;0;0;0;0;5650;0;5;Manizales;5;Manizales;99;5
297826773;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;3685;0;0;0;3685;3685;5896;5;Manizales;5;Manizales;99;5
297822411;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;3963;0;0;0;3963;3963;5778;5;Manizales;5;Manizales;99;5
455231;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;792;0;0;0;792;792;1137;5;Manizales;5;Manizales;99;5
252648;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;804;0;0;0;804;804;1141;5;Manizales;5;Manizales;99;5
297826671;2014;0;4500;1500;0;6000;0;0;0;0;0;SI; ; ;c; ;0;164;0;0;164;0;3125;0;0;3125;3289;0;6;Medellín;6;Medellín;99;5
297718664;2014;0;912;120;0;1032;316;0;0;0;316;SI;a; ; ; ;2025;0;0;0;2025;0;0;0;0;0;2025;4596;6;Medellín;6;Medellín;99;5
297826675;2014;0;0;0;0;0;333;0;0;0;333;NO; ; ; ; ;0;0;0;0;0;7821;0;0;0;7821;7821;13217;6;Medellín;6;Medellín;99;5
297826976;2014;0;0;930;0;930;316;0;0;0;316;SI;a; ; ; ;18666;0;0;0;18666;0;0;0;0;0;18666;31140;6;Medellín;6;Medellín;99;5
297718666;2014;0;0;0;0;0;130;0;0;0;130;NO; ; ; ; ;0;0;0;0;0;17508;0;0;0;17508;17508;43727;6;Medellín;6;Medellín;99;5
452177;2014;0;0;200;0;200;370;0;0;0;370;SI;a; ; ; ;300;0;0;0;300;5697;0;0;0;5697;5997;17035;6;Medellín;6;Medellín;99;5
297826851;2014;0;0;4176;0;4176;1089;53808;0;0;54897;SI;a; ; ; ;41193;0;0;0;41193;0;0;0;0;0;41193;53808;6;Medellín;6;Medellín;99;5
297718265;2014;0;0;0;0;0;317;0;0;0;317;NO; ; ; ; ;0;0;0;0;0;16509;0;0;0;16509;16509;27653;6;Medellín;6;Medellín;99;5
296886274;2014;0;0;0;0;0;0;3816;0;0;3816;SI;a; ; ; ;4212;0;0;0;4212;0;0;0;0;0;4212;4108;6;Medellín;6;Medellín;99;5
296886224;2014;0;0;0;0;0;360;0;0;0;360;NO; ; ; ; ;0;0;0;0;0;3966;0;0;0;3966;3966;6650;6;Medellín;6;Medellín;99;5
299303330;2014;0;950;520;0;1470;374;0;0;0;374;SI;a; ; ; ;1830;0;0;0;1830;3717;0;0;0;3717;5547;9447;6;Medellín;6;Medellín;99;5
297826800;2014;0;0;100;0;100;333;0;0;0;333;NO; ; ; ; ;0;0;0;0;0;7705;0;0;0;7705;7705;5165;6;Medellín;6;Medellín;99;5
297718269;2014;0;480;1500;0;1980;348;0;0;0;348;SI;a; ; ; ;15000;0;0;0;15000;8208;0;0;0;8208;23208;38881;6;Medellín;6;Medellín;99;5
299303276;2014;3500;0;229;0;3729;375;0;0;0;375;SI;a; ; ; ;9467;0;0;0;9467;51858;0;0;0;51858;61325;102744;6;Medellín;6;Medellín;99;5
446746;2014;0;1560;3009;4836;9405;0;898;0;0;898;SI; ;b; ; ;0;14920;0;0;14920;0;0;0;0;0;14920;6898;6;Medellín;6;Medellín;99;5
296886259;2014;0;0;0;0;0;294;0;0;0;294;NO; ; ; ; ;0;0;0;0;0;6719;0;0;0;6719;6719;3736;6;Medellín;6;Medellín;99;5
296886263;2014;4000;4000;10000;0;18000;0;0;0;0;0;SI; ;b; ; ;0;2929;0;0;2929;0;0;0;0;0;2929;0;6;Medellín;6;Medellín;99;5
296886264;2014;0;0;0;0;0;724;0;0;0;724;SI; ;b; ; ;0;8520;0;0;8520;0;0;0;0;0;8520;0;6;Medellín;6;Medellín;99;5
